year,text,fallacy,speaker,complete_date,component_id,component_span,component_text,source_filename,component_type,speech_turn
1992,"Russia is still very unstable; they could go back to square one, and worse.",Appeal to Emotion,PEROT,15 10 1992,T151,17163 17237,"Russia is still very unstable; they could go back to square one, and worse",21_1992,Claim,"Well, it's cost-effective to help Russia succeed in its revolution; it's pennies on the dollar compared to going back to the Cold War. Russia is still very unstable; they could go back to square one, and worse. All the nuclear weapons are not dismantled. I am particularly concerned about the intercontinental weapons, the ones that can hit us. We've got agreements, but they are still there. With all this instability and breaking into republics, and all the Middle Eastern countries going over there and shopping for weapons, we've got our work cut out for us. So we need to stay right on top of that and constructively help them move toward democracy and capitalism. We have to have money to do that. We have to have our people at work. See, for 45 years we were preoccupied with the Red Army. I suggest now that our number one preoccupation is red ink and our country and we've got to put our people back to work so that we can afford to do these things we want to do in Russia. We cannot be the policeman for the world any longer. We spent $300 billion a year defending the world. Germany and Japan spend around $30 billion a piece. If I can get you to defend me and I can spend all my money building industry that's a home run for me. Coming out of World War II it made sense. Now, the other superpowers need to do their part. I'll close on this point. You can't be a superpower unless you're an economic superpower. If we're not an economic superpower, we're a used to be and we will no longer be a force for good throughout the world. And if nothing else gets you excited about rebuilding our industrial base maybe that will because job one is to put our people back to work."
1992,"It happened because I could work with people -- Republicans and Democrats. That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign.",Appeal to Authority,CLINTON,15 10 1992,T392,42973 42984,It happened,21_1992,Claim,"Thank you, Carole, and thank you, ladies and gentlemen. Since I suggested this format I hope it's been good for all of you. I really tried to be faithful to your request that we answer the questions specifically and pointedly. I thought I owed that to you and I respect you for being here and for the impact you've had on making this a more positive experience. These problems are not easy. They're not going to be solved overnight. But I want you to think about just 2 or 3 things. First of all, the people of my state have let me be their governor for 12 years because I made commitments to 2 things -- more jobs and better schools. Our schools are now better. Our children get off to a better start from pre-school programs and smaller classes in the early grades, and we have one of the most aggressive adult education programs in the country. We talked about that. This year my state ranks first in the country in job growth, 4th in manufacturing in job growth, 4th in income growth, 4th in the decline of poverty. I'm proud of that. It happened because I could work with people -- Republicans and Democrats. That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign. You have to decide whether you want to change or not. We do not need 4 more years of an economic theory that doesn't work. We've had 12 years of trickle down economics. It's time to put the American people first, to invest and grow this economy. I'm the only person here who's ever balanced a government budget and I've presented 12 of them and cut spending repeatedly. But you cannot just get there by balancing the budget. We've got to grow the economy by putting people first -- real people like you. I got into this race because I did not want my child to grow up to be part of the first generation of Americans to do worse than her parents. We're better than that. We can do better than that. I want to make America as great as it can be and I ask for your help in doing it. Thank you very much."
1992,"And you know, according to my mother and my wife and my daughter, this world would be a lot better place if women were running it most of the time.",Appeal to Authority,CLINTON,15 10 1992,T341,34035 34167,"according to my mother and my wife and my daughter, this world would be a lot better place if women were running it most of the time",21_1992,Premise,"I believe that this country is electing more and more African Americans and Latinos and Asian Americans who are representing districts that are themselves not necessarily of a majority of their race. The American people are beginning to vote across racial lines, and I hope it will happen more and more. More and more women are being elected. Look at all these women Senate candidates we have here. And you know, according to my mother and my wife and my daughter, this world would be a lot better place if women were running it most of the time. I do think there are special experiences and judgments and backgrounds and understandings that women bring to this process, by the way. This lady said here, how have you been affected by the economy. I mean, women know what's it like to be paid an unequal amount for equal work. They know what it's like not to have flexible working hours. They know what it's like not to have family leave or childcare. So I think it would be a good thing for America if it happened. And I think it will happen in my lifetime."
1992,"And I read in the bulletin about teenage pregnancies, about the difficulties that families are having to make ends meet. I talk to parents. I mean, you've got to care. Everybody cares if people aren't doing well.",Appeal to Emotion,BUSH,15 10 1992,T860,3005 3120,"I read in the bulletin about teenage pregnancies, about the difficulties that families are having to make ends meet",21_1992,Premise,"Well, listen, you ought to be in the White House for a day and hear what I hear and see what I see and read the mail I read and touch the people that I touch from time to time. I was in the Lomax AME Church. It's a black church just outside of Washington, DC. And I read in the bulletin about teenage pregnancies, about the difficulties that families are having to make ends meet. I talk to parents. I mean, you've got to care. Everybody cares if people aren't doing well. But I don't think it's fair to say, you haven't had cancer. Therefore, you don't know what's it like. I don't think it's fair to say, you know, whatever it is, that if you haven't been hit by it personally. But everybody's affected by the debt because of the tremendous interest that goes into paying on that debt everything's more expensive. Everything comes out of your pocket and my pocket. So it's that. But I think in terms of the recession, of course you feel it when you're president of the US. And that's why I'm trying to do something about it by stimulating the export, vesting more, better education systems. Thank you. I'm glad you clarified it."
1992,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts.",Appeal to Emotion,CLINTON,15 10 1992,T873,4295 4455,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts",21_1992,Premise,"Well, I've been governor of a small state for 12 years. I'll tell you how it's affected me. Every year Congress and the president sign laws that make us do more things and gives us less money to do it with. I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts. I have seen what's happened in this last 4 years when -- in my state, when people lose their jobs there's a good chance I'll know them by their names. When a factory closes, I know the people who ran it. When the businesses go bankrupt, I know them. And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance. What I want you to understand is the national debt is not the only cause of that. It is because America has not invested in its people. It is because we have not grown. It is because we've had 12 years of trickle down economics. We've gone from first to twelfth in the world in wages. We've had 4 years where we've produced no private sector jobs. Most people are working harder for less money than they were making ten years ago. It is because we are in the grip of a failed economic theory. And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do? I think we have to do is invest in American jobs, American education, control American health care costs and bring the American people together again."
1992,"And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance.",Appeal to Emotion,CLINTON,15 10 1992,T877,4711 4922,"I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance",21_1992,Premise,"Well, I've been governor of a small state for 12 years. I'll tell you how it's affected me. Every year Congress and the president sign laws that make us do more things and gives us less money to do it with. I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts. I have seen what's happened in this last 4 years when -- in my state, when people lose their jobs there's a good chance I'll know them by their names. When a factory closes, I know the people who ran it. When the businesses go bankrupt, I know them. And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance. What I want you to understand is the national debt is not the only cause of that. It is because America has not invested in its people. It is because we have not grown. It is because we've had 12 years of trickle down economics. We've gone from first to twelfth in the world in wages. We've had 4 years where we've produced no private sector jobs. Most people are working harder for less money than they were making ten years ago. It is because we are in the grip of a failed economic theory. And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do? I think we have to do is invest in American jobs, American education, control American health care costs and bring the American people together again."
1992,It's the US that's taken the lead in humanitarian aid into Bosnia. We're doing this all around the world.,Appeal to Emotion,BUSH,15 10 1992,T135,15750 15815,It's the US that's taken the lead in humanitarian aid into Bosnia,21_1992,Premise,"Well, we have come to that position. Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule. This is exciting. New world order to me means freedom and democracy. I think we will have a continuing responsibility, as the only remaining superpower, to stay involved. If we pull back in some isolation and say we don't have to do our share, or more than our share, anymore, I believe you are going to just ask for conflagration that we'll get involved in the future. NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe. But the exciting thing is, the fear of nuclear war is down. And you hear all the bad stuff that's happened on my watch; I hope people will recognize that this is something pretty good for mankind. I hope they'll think it's good that democracy and freedom is on the move. And we're going to stay engaged, as long as I'm president, working to improve things. You know, it's so easy now to say, hey, cut out foreign aid, we got a problem at home. I think the US has to still have the Statue of Liberty as a symbol, caring for others. Right this very minute we're sending supplies in to help these little starving kids in Somalia. It's the US that's taken the lead in humanitarian aid into Bosnia. We're doing this all around the world. Yes, we got problems at home. And I think I got a good plan to help fix those problems at home. But because of our leadership, because we didn't listen to the freeze -- the nuclear-freeze group, do you remember -- freeze it, back in the late 70s -- freeze, don't touch it; we're going to lock it in now or else we'll have war. President Reagan said no, peace through strength. It worked. The Soviet Union is no more, and now we're working to help them become totally democratic through the Freedom Support Act that I led on, a great Democratic ambassador, Bob Strauss, over there, Jim Baker, all of us got this thing passed -- through cooperation, Ross -- it worked with cooperation, and you're for that, I'm sure, helping Russia become democratic. So the new world order to me means freedom and democracy, keep engaged, do not pull back into isolation. And we are the US, and we have a responsibility to lead and to guarantee the security. If it hadn't been for us, Saddam Hussein would be sitting on top of three-fifths of the oil supply of the world and he'd have nuclear weapons. And only the US could do this. Excuse me, Carole."
1992,It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages. And it's a big fight.,Appeal to Emotion,BUSH,15 10 1992,T65,8097 8248,It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages,21_1992,Claim,"Well, the Social Security -- you're an expert and I could, I'm sure, learn from you the details of the Pension Guarantee Fund and the Social Security Fund. The Social Security system was fixed about 5 years, and I think it's projected out to be sound beyond that. So at least we have time to work with it. But on all of these things, a sound economy is the only way to get it going. Growth in the economy is gonna add to the overall prosperity and wealth. I can't give you a specific answer on Pension Guarantee Fund. All I know is that we have firm government credit to guarantee the pensions. And that is very important. But it's -- the full faith and credit of the US, in spite of our difficulties, is still pretty good. It's still the most respected credit. So I would simply say, as these dates get close, you're going to have to reorganize and refix as we did with the Social Security Fund. And I think that's the only answer. But the more immediate answer is to do what this lady was suggesting we do, and that is to get this deficit down and get on without adding to the woes, and then restructure. One thing I've called for that has been stymied, and I'll keep on working for it, is a whole financial reform legislation. It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages. And it's a big fight. And I don't want to give my friend Ross another shot at me here but I am fighting with the Congress to get this through. And you can't just go up and say I'm going to fix it. You've got some pretty strong-willed guys up there that argue with you. But that's what the election's about. I agree with the governor. That's what the election's about. And sound fiscal policy is the best answer, I think, to all the three problems you mentioned."
1992,"Nobody's been luckier than I've been, all the way across the spectrum, and the greatest riches of all are my wife and children.",Appeal to Emotion,PEROT,15 10 1992,T837,854 856,No,21_1992,unknown,"It caused me to disrupt my private life and my business to get involved in this activity. That's how much I care about it. And believe me, if you knew my family and if you knew the private life I have, you would agree in a minute that that's a whole lot more fun than getting involved in politics. But I have lived the American dream. I came from very modest background. Nobody's been luckier than I've been, all the way across the spectrum, and the greatest riches of all are my wife and children. That's true of any family. But I want all the children -- I want these young people up here to be able to start with nothing but an idea like I did and build a business. But they've got to have a strong basic economy and if you're in debt, it's like having a ball and chain around you. I just figure, as lucky as I've been, I owe it to them and I owe it to the future generations and on a very personal basis, I owe it to my children and grandchildren."
1992,"And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom.",Appeal to Emotion,PEROT,15 10 1992,T379,40534 40971,"I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom",21_1992,Premise,"If the American people want to do it and not talk about it, then they ought to -- you know, I'm one person they ought to consider. If they just want to keep slow dancing and talk about it and not do it, I'm not your man. I am results oriented. I am action oriented. I've dealt my businesses. Getting things done in three months that my competitors took 18 months to do. Everybody says you can't do that with Congress. Sure, you can do that with Congress. Congress -- they're all good people. They're all patriots but you've got to link arms and work with them. Sure, you'll have arguments. Sure, you'll have fights. We have them all day every day. But we get the job done. Now, I have to come back in my clothes to one thing because I am passionate about education. I was talking about early childhood education for disadvantaged little children. And let me tell you one specific pilot program where children who don't have a chance go to this program when they're 3. Now we're going back to when the mother's pregnant and they'll start right after they're born. Starting when they're 3 and going to this school until they're 9 and then going into the public school in the 4th grade. Ninety percent are on the honor role. Now that will change America. Those children will all go to college. They will live the American dream. And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom. And we will have so many people who are qualified for the top job that it will be terrific. Now, finally, if you can't pay the bills you're dead in the water. And we have got to put our nation back to work. Now, if you don't want to really do that I'm not your man. I'd go crazy sitting up there slow dancing that one. In other words, unless we're going to do it, then pick somebody who likes to talk about it. Now, just remember when you think about me -- I didn't create this mess. I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes. And for a guy that started out with everything he owned in the trunk of his car --"
1992,"Now, finally, if you can't pay the bills you're dead in the water.",Appeal to Emotion,PEROT,15 10 1992,T380,41079 41130,if you can't pay the bills you're dead in the water,21_1992,Premise,"If the American people want to do it and not talk about it, then they ought to -- you know, I'm one person they ought to consider. If they just want to keep slow dancing and talk about it and not do it, I'm not your man. I am results oriented. I am action oriented. I've dealt my businesses. Getting things done in three months that my competitors took 18 months to do. Everybody says you can't do that with Congress. Sure, you can do that with Congress. Congress -- they're all good people. They're all patriots but you've got to link arms and work with them. Sure, you'll have arguments. Sure, you'll have fights. We have them all day every day. But we get the job done. Now, I have to come back in my clothes to one thing because I am passionate about education. I was talking about early childhood education for disadvantaged little children. And let me tell you one specific pilot program where children who don't have a chance go to this program when they're 3. Now we're going back to when the mother's pregnant and they'll start right after they're born. Starting when they're 3 and going to this school until they're 9 and then going into the public school in the 4th grade. Ninety percent are on the honor role. Now that will change America. Those children will all go to college. They will live the American dream. And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom. And we will have so many people who are qualified for the top job that it will be terrific. Now, finally, if you can't pay the bills you're dead in the water. And we have got to put our nation back to work. Now, if you don't want to really do that I'm not your man. I'd go crazy sitting up there slow dancing that one. In other words, unless we're going to do it, then pick somebody who likes to talk about it. Now, just remember when you think about me -- I didn't create this mess. I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes. And for a guy that started out with everything he owned in the trunk of his car --"
1992,Right this very minute we're sending supplies in to help these little starving kids in Somalia.,Appeal to Emotion,BUSH,15 10 1992,T130,15654 15748,Right this very minute we're sending supplies in to help these little starving kids in Somalia,21_1992,Premise,"Well, we have come to that position. Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule. This is exciting. New world order to me means freedom and democracy. I think we will have a continuing responsibility, as the only remaining superpower, to stay involved. If we pull back in some isolation and say we don't have to do our share, or more than our share, anymore, I believe you are going to just ask for conflagration that we'll get involved in the future. NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe. But the exciting thing is, the fear of nuclear war is down. And you hear all the bad stuff that's happened on my watch; I hope people will recognize that this is something pretty good for mankind. I hope they'll think it's good that democracy and freedom is on the move. And we're going to stay engaged, as long as I'm president, working to improve things. You know, it's so easy now to say, hey, cut out foreign aid, we got a problem at home. I think the US has to still have the Statue of Liberty as a symbol, caring for others. Right this very minute we're sending supplies in to help these little starving kids in Somalia. It's the US that's taken the lead in humanitarian aid into Bosnia. We're doing this all around the world. Yes, we got problems at home. And I think I got a good plan to help fix those problems at home. But because of our leadership, because we didn't listen to the freeze -- the nuclear-freeze group, do you remember -- freeze it, back in the late 70s -- freeze, don't touch it; we're going to lock it in now or else we'll have war. President Reagan said no, peace through strength. It worked. The Soviet Union is no more, and now we're working to help them become totally democratic through the Freedom Support Act that I led on, a great Democratic ambassador, Bob Strauss, over there, Jim Baker, all of us got this thing passed -- through cooperation, Ross -- it worked with cooperation, and you're for that, I'm sure, helping Russia become democratic. So the new world order to me means freedom and democracy, keep engaged, do not pull back into isolation. And we are the US, and we have a responsibility to lead and to guarantee the security. If it hadn't been for us, Saddam Hussein would be sitting on top of three-fifths of the oil supply of the world and he'd have nuclear weapons. And only the US could do this. Excuse me, Carole."
