argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-37_2012-T927,Claim,"All those things are designed to make sure that the American people, their genius, their grit, their determination, is -- is channeled and -- and they have an opportunity to succeed.",Claim,T927,91352,91534,OBAMA,2012-10-03,"[-0.006096, -0.020084, 0.058204, 0.004384, 0.062067, 0.037003, 0.018023, -0.075297, -0.061865, -0.004818, 0.026127, 0.08246, -0.028675, -0.070081, -0.055284, 0.084822, -0.012008, -0.029059, -0.055085, -0.006358, 0.014818, 0.030678, 0.087255, 0.027072, -0.053427, 0.123428, -0.008263, -0.012165, -0.040615, -0.052303, 0.044957, -0.044529, 0.017255, -0.027797, 0.054256, 0.106998, 0.061214, 0.029674, 0.049463, -0.043376, -0.023237, -0.117213, 0.019987, 0.003675, -0.060743, 0.025572, -0.003518, -0.05569, -0.014871, -0.039288, 0.01463, 0.019556, 0.005733, -0.066688, 0.098785, -0.00043, 0.015553, -0.013337, -0.01908, 0.008401, 0.027464, -0.109333, -0.023312, 0.040123, 0.044993, -0.100034, -0.065385, -0.012368, -0.025168, -0.026045, -0.0121, 0.013138, -0.011531, 0.008976, -0.025014, -0.012245, 0.04623, 0.02889, 0.051243, 0.008316, 0.051034, -0.035015, -0.030142, -0.032449, 0.013652, -0.004414, 0.051805, -0.09133, 0.057349, -0.020497, -0.006321, -0.085263, -0.014912, 0.015272, -0.008818, 0.011155, -0.02568, -0.05016, -0.045133, 0.050896, 0.044764, 0.053516, 0.002136, -0.037134, -0.018879, -0.044896, -0.012021, 0.054614, 0.065624, -0.015792, 0.056311, -0.006222, -0.025, 0.058129, 0.000717, -0.040179, 0.003897, -0.070004, 0.029113, 0.006275, 0.013765, 0.067303, -0.06401, -0.018898, -0.024249, -0.04403, -0.117758, 0.0, -0.027993, 0.053437, -0.022265, 0.044233, -0.040934, 0.044692, -0.090754, -0.028517, -0.018543, 0.03137, -0.010961, 0.063287, 0.015729, 0.179471, 0.009688, -0.076608, -0.101557, 0.019686, 0.040767, 0.004989, 0.033307, -0.051358, 0.081865, -0.020868, 0.069322, -0.059706, 0.079352, 0.047412, -0.033629, -0.002297, 0.011659, 0.042138, -0.033933, 0.041321, -0.063494, 0.032696, 0.002886, -0.029646, -0.020066, -0.01941, 0.004375, 0.074538, -0.10474, 0.079581, 0.071052, 0.011682, 0.055853, 0.091429, -0.056581, 0.038392, -0.062208, 0.071293, 0.023747, -0.090486, -0.002992, -0.005724, -0.043774, -0.065031, -0.007621, -0.069771, -0.055226, 0.01912, -0.078987, -0.022347, -0.071565, 0.108514, 0.0228, 0.023377, 0.006268, 0.040562, -0.029236, -0.058092, -0.020777, 0.055476, -0.028161, 0.035071, -0.041745, 0.028724, 0.076157, -0.046301, 0.051898, -4.4e-05, 0.073599, -0.063171, 0.015613, -0.046908, 0.04756, -0.002396, 0.027462, -0.010175, -0.030949, -0.019593, 0.071779, 0.079406, -0.029298, -0.0, -0.071744, 0.032012, -0.04027, 0.036577, 0.041018, 0.008344, 0.011659, -0.115724, -0.007185, 0.008283, 0.015945, 0.012628, -0.02796, 0.016813, -0.058835, -0.065461, 0.090699, -0.002714, 0.035731, -0.050238, 0.036526, 0.117968, -0.05985, 0.033776, -0.002673, -0.000733, -0.10723, -0.147716, 0.032072, 0.026143, 0.028317, 0.045722, -0.02451, 0.093909, -0.091256, 0.059117, 0.025664, 0.013954, 0.0223, 0.03001, 0.023288, -0.01594, -0.070566, -0.05273, -0.077637, 0.01115, 0.005437, 0.034256, -0.176377, 0.005467, -0.02719, -0.040547, -0.084153, -0.008762, -0.043576, 0.0529, 0.087654, -0.03561, 0.058823, 0.009431, -0.056595, 0.041668, 0.06902, -0.012049, 0.0099, -0.065709, 0.01432, 0.026335, 0.012364, -0.035299, -0.004902, -0.042444, -0.094055, -0.01897, 0.017429, 0.035645, -0.020512, -0.048303, -0.064446, 0.01727, 0.020738, -0.035879, 0.02352, -0.028612, 0.056102, -0.009727, -0.020601, -0.028165, 0.029386, 0.094765, -0.105011, -0.002092, -0.067277, 0.02504, -0.066629, -0.0, -0.004983, -0.02232, -0.075769, 0.001992, -0.065392, -0.048828, -0.006757, 0.099349, 0.071748, 0.018903, 0.083443, 0.060274, -0.017944, 0.027717, 0.050132, 0.04623, -0.063825, 0.155992, -0.030656, 0.000316, 0.072309, 0.024581, -0.010111, 0.026634, 0.00687, 0.03288, -0.012317, 0.052566, -0.027255, 0.033275, -0.022333, -0.002184, 0.02386, -0.022668, -0.038873, 0.066912, -0.023029, -0.015171, 0.01405, 0.00254, -0.051006, -0.017714, 0.001577, 0.013641, -0.062348, -0.078205, -0.119968, 0.085449, 0.02205, 0.104509, -0.000298, -0.047665, 0.015561, -0.018191, 0.116775, -0.00973, -0.01011, -0.043188, -0.029965, -0.089494, 0.005052, 0.037008, 0.071486, 0.009466]"
ARG-37_2012-T927,Premise,improving our education system,Premise,T883,91010,91040,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,developing American energy,Premise,T884,91044,91070,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,making sure that we're closing loopholes for companies that are shipping jobs overseas,Premise,T885,91074,91160,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,focusing on small businesses and companies that are creating jobs here in the United States,Premise,T886,91165,91256,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,"closing our deficit in a responsible, balanced way that allows us to invest in our future",Premise,T887,91261,91350,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,everybody's getting a fair shot,Premise,T893,91539,91570,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,everybody's getting a fair share,Premise,T894,91576,91608,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,everybody's doing a fair share,Premise,T895,91612,91642,OBAMA,2012-10-03,
ARG-37_2012-T927,Premise,everybody's playing by the same rules,Premise,T896,91648,91685,OBAMA,2012-10-03,
