argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-37_2012-T267,Claim,I've put forward a specific $4 trillion deficit reduction plan,Claim,T267,28448,28510,OBAMA,2012-10-03,"[-0.011119, 0.0053, 0.055646, -0.01098, 0.00742, 0.072316, 0.033533, 0.018429, -0.039289, 0.085506, -0.016006, 0.080167, -0.012997, -0.004855, -0.025566, 0.088183, 0.042455, 0.02234, 0.011048, 0.093027, 0.049667, 0.03282, 0.040925, 0.063422, 0.022503, 0.034167, -0.058268, -0.053244, -0.136302, -0.03249, 0.088842, 0.01136, 0.026923, -0.006899, 0.058293, 0.068118, 0.012527, 0.056612, 0.028275, -0.027108, -0.006304, 0.012226, -0.014637, 0.000923, -0.020735, -0.025439, 0.040646, -0.039691, 0.018367, -0.012905, -0.028081, 0.050917, 0.047068, 0.032801, 0.087153, 0.028993, 0.007184, -0.028747, -0.032863, 0.017732, -0.051682, -0.035395, 0.033216, -0.03017, -0.052279, -0.013884, 0.020826, -0.015018, -0.028407, 0.034934, -0.094946, 0.069698, 0.019765, -0.022819, 0.031714, -0.067372, 0.122041, 0.065, 0.101053, -0.089062, 0.030314, 0.002284, 0.018084, 0.007107, -0.054637, 0.019389, 0.001274, -0.062534, 0.032997, -0.053878, -0.07044, -0.029036, 0.015116, -0.054775, -0.012958, 0.00581, 0.006117, -0.036281, 0.007321, 0.04645, 0.039689, 0.043239, 0.055429, -0.156844, 0.025799, 0.008922, 0.011427, 0.06588, 0.013468, -0.049473, 0.043738, 0.000353, -0.011832, 0.08358, 0.021706, -0.021652, 0.047484, -0.029577, 0.045888, 0.087132, 0.011607, 0.039755, 0.017472, 0.025307, 0.065836, -0.042283, -0.091365, 0.0, 0.077844, 0.059336, 0.064224, -0.036924, -0.095007, 0.049885, -0.006918, 0.037005, -0.050629, 0.015921, 0.02975, 0.028562, 0.034949, 0.104764, 0.035727, -0.136103, -0.102313, 0.005423, 0.022514, 0.007389, -0.048309, -0.058754, 0.034682, -0.061599, 0.094282, -0.080784, -0.001143, -0.003821, 0.018674, -0.007096, -0.009216, 0.000822, 0.019173, -0.000614, -0.064188, -0.106052, -0.006877, 0.044079, -0.054499, -0.036945, -0.013555, 0.074727, -0.018458, 0.09407, 0.000223, -0.045413, 0.097461, 0.044209, -0.085679, 0.012038, 0.02796, 0.053953, 0.045874, -0.046042, -0.096583, -0.035967, -0.03764, -0.073312, 0.032509, -0.037962, 0.021856, -0.015931, -0.039326, -0.027392, -0.024411, 0.090668, -0.003573, 0.056559, -0.005092, 0.010458, -0.026595, -0.085431, 0.017068, 0.034074, -0.020724, 0.033165, 0.015896, -0.000304, -0.004813, -0.072357, -0.068728, -0.012064, 0.087774, -0.052624, 0.05638, 0.019113, 0.090016, 0.030112, 0.070367, -0.058606, -0.056989, -0.015738, 0.001745, -0.017325, -0.002012, -0.0, -0.039854, 0.099759, 0.01184, 0.042055, -0.003677, -0.005941, 0.036574, -0.044386, -0.011956, -0.072631, -0.025673, 0.052632, -0.01094, -0.03352, -0.045858, -0.081755, 0.00341, -0.029005, -0.011387, -0.098254, -0.023811, 0.116827, -0.033212, 0.062465, -0.036782, 0.007212, -0.058068, -0.055248, 0.032495, 0.012584, -0.051226, -0.007107, 0.00098, -0.028464, -0.040166, -0.009305, -0.035564, -0.073821, -0.072767, -0.027885, 0.05906, -0.027976, -0.143411, -0.00355, -0.051821, -0.013009, -0.070704, 0.0669, -0.005288, 0.059301, -0.067176, -0.042734, -0.053895, 0.033377, -0.00266, 0.055125, 0.063614, -0.028721, 0.072573, 0.019383, -0.107513, 0.031394, -0.043223, -0.055795, 0.081771, -0.073602, 0.014684, -0.010298, 0.038705, 0.002056, -0.040068, -0.037206, 0.00848, 0.005515, 0.070252, 0.078563, -0.038008, -0.035874, -0.011789, 0.097334, 0.111978, -0.06481, 0.085452, -0.140665, -0.0336, -0.029757, -0.022926, -0.026084, -0.098109, 0.08282, -0.079814, -0.037221, 0.016869, 0.038016, 0.018633, -0.0, 0.084481, 0.039531, -0.04572, 0.074013, 0.01211, -0.056818, -0.024519, 0.094692, 0.026368, -0.066029, 0.101068, 0.069062, 0.028998, -0.017131, 0.027865, -0.028685, -0.098988, 0.057487, -0.059365, -0.048415, 0.00656, 0.020709, -0.084064, 0.008716, 0.056381, -0.006072, 0.02684, 0.077289, -0.070479, -0.044237, -0.026401, -0.020512, -0.01942, 0.029112, 0.002028, -0.030902, -0.065455, -0.003582, 0.109361, 0.04322, 0.055146, -0.003573, -0.022866, -0.014196, 0.006777, -0.014765, -0.033605, 0.012861, 0.031323, -0.035815, -0.046478, -0.006805, 0.03719, 0.029955, 0.073438, -0.027426, -0.05908, -0.026879, -0.084998, -0.039346, -0.008177, -0.055007, 0.010586, 0.020613]"
ARG-37_2012-T267,Premise,"what we've also said is, let's make sure that we are cutting out those things that are not helping us grow",Premise,T260,27665,27771,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,"77 government programs, everything from aircrafts that the Air Force had ordered but weren't working very well, 18 government -- 18 government programs for education that were well-intentioned, not weren't helping kids learn",Premise,T262,27776,28000,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,"we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system",Premise,T263,28002,28198,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget,Premise,T264,28204,28310,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,That's the largest cut in the discretionary domestic budget since Dwight Eisenhower,Premise,T265,28312,28395,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,It's on a website,Premise,T268,28512,28529,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,"You can look at all the numbers, what cuts we make and what revenue we raise",Premise,T269,28531,28607,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,"the way we do it is $2.50 for every cut, we ask for $1 of additional revenue, paid for, as I indicated earlier, by asking those of us who have done very well in this country to contribute a little bit more to reduce the deficit",Premise,T270,28613,28840,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,Governor Romney earlier mentioned the Bowles-Simpson commission,Premise,T271,28842,28905,OBAMA,2012-10-03,
ARG-37_2012-T267,Premise,"that's how the commission -- bipartisan commission that talked about how we should move forward suggested we have to do it, in a balanced way with some revenue and some spending cuts",Premise,T272,28913,29095,OBAMA,2012-10-03,
