argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-38_2012-T255,Claim,He cares about 100 percent of Americans in this country,Claim,T255,27941,27996,RYAN,2012-10-11,"[0.014949, -0.065626, 0.030762, -0.037059, 0.020965, 0.010994, 0.099234, 0.045747, -0.061232, -0.014424, 0.053973, 0.027851, 0.028023, -0.037386, -0.050756, 0.094364, -0.026846, -0.033, -0.061714, 0.076386, 0.02233, 0.017471, 0.030079, 0.003145, 0.012851, 0.07658, -0.019171, -0.040089, -0.047486, 0.071149, 0.095906, -0.08646, 0.035462, -0.000276, 0.034837, 0.001128, 0.071477, 0.016656, 0.044958, -0.037071, 0.036101, -0.055578, 0.072053, -0.019497, 0.005718, 0.024215, 0.032844, 0.018334, 0.046687, -0.053817, -0.043487, 0.020858, 0.036453, -0.042163, -0.020018, 0.106547, 0.042383, 0.035225, -0.097812, 0.013907, -0.014995, 0.019973, -0.033307, -0.001546, 0.018045, 0.071897, -0.034944, 0.008692, 0.059771, 0.057431, 0.06632, 0.081772, 0.036307, 0.049685, -0.000549, -0.001142, 0.074636, 0.136457, 0.046292, -0.04807, -0.013109, -0.02841, -0.05004, -0.018189, -0.04675, -0.031785, -0.0088, -0.038046, 0.125749, 0.062415, -0.061793, -0.037906, -0.001434, -0.064348, -0.038888, -0.002975, 0.032413, 0.049857, -0.180753, 0.043143, -0.050424, -0.004398, -0.027457, -0.112771, -0.016096, 0.02168, -0.066314, 0.108278, -0.037199, -0.01206, 0.053764, -0.038866, 0.011104, 0.017529, -0.010687, -0.032597, 0.002436, -0.0227, -0.005367, 0.013184, 0.039332, 0.057469, -0.063126, 0.074375, -0.005216, -0.109554, -0.017064, 0.0, 0.07244, 0.015005, 0.024257, -0.039972, -0.049393, 0.117643, -0.059316, -0.057414, 0.005545, -0.028542, 0.074973, 0.007042, 0.004834, 0.021389, -0.087424, 0.059497, -0.071513, -0.008553, -0.049452, -0.037478, 0.011041, 0.034976, 0.019926, -0.036029, -0.037578, -0.089356, 0.008049, 0.039731, 0.046372, -0.001739, -0.053414, 0.06607, 0.105933, -0.053327, 0.025128, 0.037155, 0.022122, 0.018922, -0.051538, -0.018932, -0.025235, 0.046615, 0.056792, 0.077648, -0.057914, -0.018671, 0.054832, 0.017319, -0.064956, -0.044408, -0.008633, 0.027756, 0.012447, -0.073477, -0.065533, -0.093565, -0.00185, 0.029754, 0.010758, -0.026253, 0.065512, -0.097228, 0.023438, 0.025615, -0.076925, -0.02103, -0.019944, 0.033635, -0.088893, 0.095833, 0.038468, -0.017811, 0.004076, -9.9e-05, -0.087663, -0.026242, 0.011567, 0.006302, 0.001517, 0.00168, -0.023815, -0.060829, 0.060347, -0.054588, -0.01467, 0.104074, 0.039225, 0.003052, 0.031183, -0.029207, -0.052518, -0.025643, 0.022093, -0.027049, -0.011318, -0.0, -0.133467, 0.00887, 0.064409, 0.022873, 0.019239, -0.035482, -0.04374, -0.028808, 0.034039, 0.034881, -0.054312, 0.005446, 0.001256, 0.003581, -0.048583, -0.081445, 0.08499, -0.048707, -0.000241, -0.03388, 0.081435, 0.110641, 0.043019, 0.136186, -0.073758, -0.073807, -0.024209, 0.028443, -0.011271, -0.030011, 0.032994, 0.009494, 0.008946, -0.002941, -0.037326, 0.017185, -0.018067, -0.013436, -0.013307, -0.00592, 0.095845, -0.11751, -0.094498, -0.043616, -0.031916, 0.011221, -0.018784, 0.002505, -0.010388, 0.02759, -0.062883, -0.086692, 0.015057, 0.065438, -0.020809, 0.016347, -0.062521, -0.027223, 0.015817, 0.001348, -0.110589, -0.038727, 0.013739, -0.008261, -0.026304, -0.069664, 0.012267, 0.000579, 0.023064, -0.003116, 0.004383, -0.096584, 0.043748, -0.075057, 0.064101, 0.122498, -0.049532, 0.003456, -0.047698, -0.044801, 0.074807, -0.153033, 0.06093, -0.086274, -0.001939, 0.028604, 0.053303, -0.018163, -0.032466, 0.085664, -0.004079, 0.016112, 0.076389, 0.006039, -0.055702, -0.0, 0.083782, 0.002396, -0.052164, 0.034461, -0.06552, 0.029329, -0.023285, -0.002181, -0.019012, 0.065621, 0.016518, -0.008135, -0.005507, -0.043308, -0.025001, -0.002701, -0.022727, -0.035638, -0.036446, -0.05746, 0.021707, -0.022907, 0.015877, 0.026398, 0.015533, 0.05741, 0.029507, 0.105722, -0.031026, -0.007271, -0.049811, -0.086848, -0.077128, -0.002186, 0.05641, -0.015482, -0.02232, 0.000903, 0.002741, 0.019004, 0.057602, -0.001502, 0.019267, 0.034133, 0.04563, -0.007725, -0.081086, 0.063839, 0.106641, -0.008986, -0.081414, -0.054189, -0.009361, -0.04521, 0.070604, -0.077876, 0.009789, -0.025025, -0.04761, -0.05971, 0.004612, -0.05176, -0.035834, 0.033022]"
ARG-38_2012-T255,Premise,"This is a guy who I was talking to a family in Northborough, Massachusetts the other day, Sheryl and Mark Nixon",Premise,T269,27094,27205,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,"Their kids were hit in a car crash, four of them",Premise,T268,27207,27255,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,"Two of them, Rob and Reed, were paralyzed",Premise,T267,27257,27298,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,The Romneys didn't know them,Premise,T265,27300,27328,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,They went to the same church,Premise,T266,27330,27358,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,they never met before,Premise,T264,27360,27381,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,Mitt asked if he could come over on Christmas,Premise,T263,27383,27428,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,"He brought his boys, his wife, and gifts",Premise,T262,27430,27470,RYAN,2012-10-11,
ARG-38_2012-T255,Premise,"Later on, he said, ""I know you're struggling, Mark. Don't worry about their college. I'll pay for it.""",Premise,T261,27472,27574,RYAN,2012-10-11,
