argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-7_1976-T572,Claim,I'm proud of the record,Claim,T572,41053,41076,FORD,1976-10-22,"[-0.032152, -0.035355, -0.003055, -0.008004, -0.029322, 0.069289, 0.013772, -0.074981, -0.13109, -0.022127, 0.037587, 0.037165, 0.005374, -0.046669, -0.054818, 0.046108, 0.097328, 0.024387, -0.125583, -0.024653, -0.02851, -0.013976, -0.032269, 0.024109, -0.127581, -0.044215, -0.006411, -0.039274, -0.05905, -0.052649, 0.004698, -0.009292, 0.084251, 0.057111, 0.100927, 0.071121, 0.029438, 0.024161, -0.001701, -0.098247, -0.010458, -0.06777, -0.049711, 0.063101, -0.040138, -0.049361, 0.076453, -0.084728, 0.035283, -0.055053, 0.006992, 0.114637, 0.03374, 0.002534, -0.022372, 0.043367, -0.032023, -0.014746, 0.011022, -0.057928, -0.045591, -0.03385, -0.004418, -0.047515, -0.041736, -0.021284, -0.061973, -0.065692, -0.046058, -0.041159, 0.081898, -0.025494, -0.038662, 0.052142, 0.076462, 0.0192, 0.024537, 0.084838, 0.074592, -0.057125, 0.130536, 0.051477, -0.05313, 0.005934, -0.089057, -0.032129, -0.087051, -0.112547, -0.011176, 0.025626, 0.014274, 0.000878, 0.114249, -0.097537, 0.030438, -0.014412, 0.002298, 0.005584, 0.041621, 0.070516, -0.026806, -0.006863, 0.026648, -0.047819, -0.074023, -0.025682, -0.052118, 0.00046, -0.006982, -0.06387, 0.105253, 0.024049, -0.065231, 0.062144, 0.03394, -0.031971, -0.033643, 0.027486, -0.029031, -0.001609, 0.00735, 0.074607, -0.064273, -0.036435, 0.010788, 0.031113, -0.03961, 0.0, 0.029889, 0.08139, 0.009664, -0.021414, 0.019471, 0.006757, -0.079553, -0.015031, -0.023018, 0.067375, 0.011912, 0.113599, -0.024809, -0.011654, -0.030995, -0.017597, -0.072974, 0.002844, -0.00877, 0.046202, 0.06021, 0.087774, -0.057144, -0.060625, -0.001006, -0.018619, -0.024431, 0.038162, 0.095779, 0.052128, 0.007883, 0.015157, 0.01369, -0.008199, -0.010651, -0.035789, -0.038441, -0.020026, -0.015897, -0.111162, -0.106383, 0.065908, -0.072817, 0.047417, -0.043023, 0.058262, 0.08514, 0.001421, 0.010631, 0.099592, 4.4e-05, -0.061399, 0.035763, -0.002433, -0.050992, -0.047268, 0.008656, -0.001554, 0.118193, -0.014142, 0.032284, 0.04111, -0.066609, 0.074109, -0.023922, -0.026787, -0.030397, 0.021251, 0.01263, -0.009852, 0.046799, 0.006915, -0.021256, -0.047166, -0.027832, -0.016092, 0.066145, 0.077944, 0.029843, -0.121586, -0.103813, -0.005751, 0.053015, 0.022844, 0.021365, 0.021766, 0.01212, 0.026208, 0.082176, 0.020921, -0.050296, -0.010987, 0.025601, 0.104019, -0.052083, -0.0, 0.017772, -0.053993, 0.03326, -0.006142, -0.034405, 0.064556, 0.057706, -0.054294, -0.030787, -0.042857, 0.014905, 0.046331, -0.030246, 0.061335, -0.012596, -0.012538, 0.060858, 0.057186, -0.027235, 0.066582, 0.05687, 0.111187, 0.010132, 0.112093, -0.042932, -0.019012, 0.012799, -0.041547, 0.006553, 0.054714, -0.026566, 0.041796, -0.084588, -0.023613, -0.061242, -0.096334, 0.070766, -0.00343, -0.08472, 0.041911, 0.067461, -0.037624, -0.078121, -0.006659, -0.028891, 0.026562, 0.029857, 0.000743, -0.054645, -0.041767, -0.080322, -0.009332, 0.020886, 0.113825, 0.038181, 0.061642, 0.095209, -0.036205, 0.035695, 0.07812, -0.058788, 0.055593, -0.014881, -0.029888, 0.078082, -0.034405, 0.021864, -0.081091, 0.020882, -0.047497, -0.001654, -0.15212, 0.002, 0.016849, -0.044814, 0.003607, -0.044418, -0.059052, -0.025924, 0.090474, -0.013646, -0.089659, 0.005569, -0.014798, 0.020679, 0.062312, 0.020527, -0.022155, 0.052965, 0.07294, -0.082586, -0.005172, 0.008147, 0.012518, -0.000823, -0.0, 0.020921, 0.030109, -0.02646, 0.025395, -0.052304, -0.02619, -0.059985, 0.004967, 0.019062, 0.027824, 0.052645, 0.007944, -0.064877, -0.059823, 0.033441, 0.025908, 0.043183, -0.001777, -0.013241, 0.063182, 0.012618, -0.003681, 0.040602, 0.041434, -0.033726, -0.039962, -0.027342, -0.004424, -0.006943, 0.045675, -0.082149, 0.088122, -0.069221, -0.008149, 0.034493, -0.03153, -0.019866, 0.02266, 0.063386, -0.009467, -0.084886, 0.002844, -0.008776, -0.007486, 0.035291, 0.020115, -0.040378, 0.018267, 0.0405, -0.02637, 0.026771, -0.015528, -0.020188, 0.058558, -0.001337, -0.053097, 0.002292, -0.043487, -0.066008, -0.046408, 0.084396, -0.034257, -0.033877, 0.024577]"
ARG-7_1976-T572,Premise,"In the cabinet I have one of the outstanding, I think, administrators as the secretary of transportation, Bill Coleman",Premise,T562,39448,39566,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"You're familiar, I'm sure, with the recognition given in the Air Force to uh - General James",Premise,T563,39568,39660,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"there was just uh - approved a three-star admiral, the first in the history of the United States Navy, so uh - we are giving full recognition to individuals of quality in the Ford administration in positions of great responsibility",Premise,T564,39666,39897,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"the Department of Justice is fully enforcing, and enforcing effectively, the Voting Rights Act, the legislation that involves jobs, housing for minorities, not only blacks but all others",Premise,T565,39917,40103,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"the Department of uh - uh - HUD is enforcing the new legislation that uhh - outlaws, that takes care of redlining",Premise,T566,40110,40223,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify",Premise,T567,40230,40432,FORD,1976-10-22,
ARG-7_1976-T572,Premise,The Office of Minority Business in the Department of Commerce has made available more money in trying to help uh - black businessmen or other minority businessmen than any other administration since the office was established,Premise,T568,40434,40659,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"The Office of Small Business, under Mr. Kobelinski, has a very massive program trying to help the black community",Premise,T569,40661,40774,FORD,1976-10-22,
ARG-7_1976-T572,Premise,"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans",Premise,T570,40776,40926,FORD,1976-10-22,
