argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-7_1976-T399,Claim,I think the matter is settled once and for all,Claim,T399,15289,15335,FORD,1976-10-22,"[-0.035735, -0.02296, 0.053612, -0.002011, 0.087106, -0.062758, 0.006632, 0.01006, 0.020984, -0.051348, -0.011009, 0.019889, -0.037578, -0.031881, -0.012993, 0.015319, -0.043521, -0.060363, -0.061781, 0.106302, 0.035193, -0.046156, -0.014785, 0.017209, -0.031425, 0.086109, -0.053266, -0.063323, 0.005148, -0.036301, 0.013758, -0.000994, 0.045255, 0.025833, 0.046804, -0.07045, 0.084148, 0.007031, 0.073527, -0.021474, 0.029808, -0.067145, 0.005558, -0.007075, -0.051756, -0.005413, 0.068181, 0.038031, -0.035922, 0.000295, -0.021585, 0.049192, -0.027546, 0.009688, -0.072965, 0.042266, 0.044935, -0.010701, 0.095452, -0.023554, -0.02977, -4.6e-05, 0.036754, 0.05222, -0.056972, 0.040761, 0.057506, -0.086359, 0.115487, 0.00407, 0.061392, 0.010798, 0.016533, -0.01887, -0.002101, -0.018026, 0.082157, 0.086285, 0.102607, -0.092331, -0.028794, 0.013357, -0.01743, 0.019527, -0.022346, -0.042097, -0.038488, 0.013695, 0.004921, 0.021105, 0.019929, -0.126193, -0.054422, -0.044916, 0.053401, 0.003413, -0.019504, 0.039136, 0.021572, 0.019265, -0.042611, 0.023105, -0.15155, -0.154028, -0.05851, 0.032206, 0.014514, -0.016049, 0.028368, 0.007385, 0.010271, -0.005599, 0.063444, 0.069008, 0.040694, -0.002356, 0.045352, 0.028991, -0.021334, 0.013975, 0.076233, 0.025043, 0.05747, 0.022358, -0.029666, -0.004856, -0.002905, 0.0, 0.075974, -0.021089, -0.051307, -0.038734, -0.005334, 0.079424, -0.020764, -0.008406, 0.036454, 0.041602, 0.012951, -0.010585, -0.01798, -0.048229, -0.080607, 0.071852, -0.024974, -0.012826, -0.037232, -0.028006, 0.047577, 0.013779, 0.027085, 0.049214, -0.004746, -0.046635, -0.013872, 0.00784, -0.004971, 0.012627, -0.005382, -0.063558, 0.099203, 0.085557, 0.019819, 0.044477, -0.000471, -0.02266, -0.007981, -0.02291, -0.008565, 0.026161, 0.018732, -0.03861, -0.033304, -0.061742, -0.074096, 0.072383, -0.057982, -0.046737, -0.03235, 0.034421, 0.051397, 0.011573, -0.092944, -0.00281, -0.066691, -0.015403, 0.013652, 0.054966, 0.035694, 0.081105, -0.148034, 0.080442, -0.110571, 0.005476, -0.06848, -0.012975, -0.040192, -0.009608, 0.01874, -0.12837, 0.014884, 0.016068, -0.071806, -0.054857, 0.048749, 0.029307, 0.025483, 0.001386, -0.028603, 0.019784, 0.090086, 0.010366, -0.044729, -0.034847, -0.053282, -0.01618, 0.040145, 0.020545, -0.092631, 0.027332, 0.077187, -0.002685, -0.042509, -0.0, -0.073999, -0.042565, 0.02551, 0.044217, -0.018674, 0.056035, -0.046523, -0.047624, -0.016137, -0.047477, 0.009983, 0.04322, -0.010163, -0.003315, -0.031495, 0.008168, 0.05421, 0.003708, 0.047299, 0.004096, 0.107944, 0.100955, 0.005782, 0.023278, -0.005341, -0.046634, 0.120516, -0.01106, 0.021006, 0.045891, -0.0106, 0.028624, -0.035067, 0.034762, 0.042933, 0.014058, 0.12272, -0.045847, -0.12564, -0.048216, 0.048762, 0.022216, -0.042791, -0.029637, -0.02439, -0.033188, -0.064273, 0.057477, -0.035574, -0.040342, -0.050749, -0.026601, 0.024131, 0.005645, -0.043632, 0.02309, 0.039806, 0.019691, 0.051577, 0.010037, -0.083623, 0.012791, -0.060942, -0.033903, 0.026821, 0.030519, 0.044335, -0.045019, 0.051913, -0.020476, -0.03889, -0.130627, -0.006804, 0.032947, 0.073957, 0.066483, -0.134634, -0.094134, -0.093606, -0.016862, 0.047586, -0.057941, 0.006121, -0.003982, 0.03521, 0.064786, 0.03628, 0.004289, 0.021002, 0.107244, -0.038928, -0.07907, 0.024251, -0.011635, 0.033556, -0.0, 0.100669, 0.00276, 0.015583, 0.079688, -0.0165, -0.085461, -0.024025, -0.094304, -0.084746, -0.085981, 0.102185, -0.012854, 0.001601, -0.091025, 0.045156, -0.036355, 0.002143, -0.036507, -0.026932, -0.002459, 0.009595, -0.032444, -0.075848, 0.064433, 0.062621, -0.036962, -0.004474, 0.034363, -0.104106, 0.023964, -0.063245, -0.000385, 0.001968, 0.052803, -0.028538, 0.020118, -0.062204, -0.041942, 0.009226, -0.027927, -0.023955, 0.027827, 0.067688, 0.001974, 0.054023, -0.014027, -0.066744, -0.022735, 0.092039, -0.038636, -0.027409, -0.033049, -0.011765, 0.05619, 0.086481, 0.054603, 0.012743, -0.04724, -0.025558, -0.103557, 0.109044, 0.028553, -0.050667, -0.095835]"
ARG-7_1976-T399,Premise,"I testified before two committees, House and Senate, on precisely the questions that you have asked",Premise,T381,13775,13874,FORD,1976-10-22,
ARG-7_1976-T399,Premise,"the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House",Premise,T382,13880,14035,FORD,1976-10-22,
ARG-7_1976-T399,Premise,I said I had no recollection whatsoever of talking with any of the White House legislative liaison people,Premise,T383,14037,14142,FORD,1976-10-22,
ARG-7_1976-T399,Premise,I indicated under oath that the initiative that I took was at the request of the ranking members of the House Banking and Currency Committee on the Republican side,Premise,T384,14144,14307,FORD,1976-10-22,
ARG-7_1976-T399,Premise,which was a legitimate request and a proper response by me,Premise,T385,14309,14367,FORD,1976-10-22,
ARG-7_1976-T399,Premise,"following that investigation, both committees overwhelmingly approved me",Premise,T387,14429,14501,FORD,1976-10-22,
ARG-7_1976-T399,Premise,the House and the Senate did likewise,Premise,T388,14507,14544,FORD,1976-10-22,
ARG-7_1976-T399,Premise,"in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it",Premise,T389,14551,14745,FORD,1976-10-22,
ARG-7_1976-T399,Premise,"just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion",Premise,T390,14756,14891,FORD,1976-10-22,
