argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-22_1996-T432,Claim,We have worked hard for peace and freedom,Claim,T432,35322,35363,CLINTON,1996-10-06,"[0.01209, 0.006474, 0.042589, -0.057094, 0.056255, 0.028456, -0.063048, -0.034271, 0.005834, -0.030351, -0.012767, 0.047251, 0.043344, -0.024099, 0.022612, -0.011268, -0.079698, -0.058312, -0.024614, 0.013049, -0.022614, 0.007141, 0.059846, 0.045854, -0.017449, 0.03368, 0.057541, 0.044104, -0.016182, -0.016554, 0.087626, -0.108679, -0.019929, -0.030645, 0.080219, 0.011405, -0.008021, -0.061168, 0.028499, -0.120965, 0.065651, -0.122136, -0.039704, -0.042407, -0.010573, 0.096169, -0.100471, -0.002863, -0.0425, -0.118461, 0.063027, 0.048806, -0.07111, -0.065053, 0.054741, 0.042201, 0.034992, 0.030125, 0.077487, -0.05421, -0.026085, 0.036641, -0.008727, 0.004277, -0.041579, -0.046543, 0.052209, 0.073991, -0.112555, 0.048664, -0.018409, 0.040272, 0.037773, 0.010503, -0.007192, -0.037618, 0.043635, 0.017195, 0.056, 0.049558, 0.110101, 0.041369, -0.037759, 0.049591, -0.005179, -0.011914, -0.031033, -0.039538, 0.051433, -0.070532, -0.065137, 0.072615, 0.050751, 0.019974, 0.045346, 0.006578, 0.048718, 0.083094, -0.045309, 0.051178, -0.030159, 0.02477, -0.009313, -0.106203, -0.01174, -0.000634, 0.025195, -0.014631, -0.052999, 0.02715, 0.004899, -0.099728, 0.013454, 0.007603, 0.060115, -0.128867, -0.043794, -0.031648, 0.003402, 0.029954, 0.007532, 0.017694, -0.073659, 0.045037, 0.057147, -0.015454, 0.010523, 0.0, 0.002589, -0.009001, 0.013265, 0.123098, -0.049643, 0.003413, -0.060189, -0.03744, -0.067607, 0.053242, 0.055882, 0.004903, 0.008029, 0.001324, 0.018701, -0.013891, 0.03341, 0.035564, -0.052413, 0.04244, 0.035997, -0.022846, 0.096455, 0.038121, 0.102509, -0.011675, -0.058662, -0.034145, -0.020272, -0.041834, -0.015874, 0.026342, -0.099632, -0.049236, -0.003163, -0.021608, -0.025316, 0.032648, -0.010397, -0.049107, -0.050028, 0.013381, -0.068206, -0.036459, 0.136451, 0.01566, 0.008848, 0.040142, -0.107758, -0.038116, 0.065611, -0.010035, -0.076228, 0.005505, -0.019556, -0.026778, -0.061179, 0.084457, 0.022711, -0.046225, -0.008914, -0.033738, 0.026657, -0.071066, 0.10948, 0.002022, -0.097887, 0.011519, 0.035142, 0.001795, 0.040416, -0.036112, 0.013585, 0.010384, 0.042919, 0.024055, 0.01787, -0.021872, -0.076063, -0.059043, -0.061689, 0.048887, 0.102293, 0.003019, 0.142837, -0.058751, 0.032332, -0.07053, 0.00454, 0.050706, -0.099114, -0.006333, 0.040284, 0.019604, -0.125891, -0.0, 0.028705, 0.038211, 0.024235, 0.042175, 0.070582, 0.05318, 0.005857, -0.001927, -0.01508, 0.020309, 0.075196, -0.047604, -0.031306, 0.017144, -0.002019, 0.065049, 0.058462, 0.023836, -0.036747, -0.049248, -0.024393, 0.055628, -0.046985, 0.090303, -0.023817, 0.010215, 0.022931, -0.041652, -0.002968, -0.05411, 0.006568, 0.024489, 0.003114, 0.002565, 0.012232, -0.014858, 0.041586, -0.113473, 0.046653, -0.02381, -0.035572, -0.048563, -0.039075, -0.017969, -0.106717, -0.025106, 0.034292, -0.029264, -0.016489, -0.074732, 0.011054, 0.014443, -0.126751, -0.008751, 0.032862, 0.05427, 0.011096, -0.044814, 0.080421, 0.003981, -0.098983, 0.042391, -0.051571, -0.024982, 0.061616, 0.025927, -0.034226, -0.018959, 0.063211, 0.061898, -0.005647, 0.002631, -0.058885, -0.011728, 0.1457, -0.028623, 0.015647, -0.03321, -0.02123, 0.040593, -0.010864, -0.044821, -0.057975, -0.070833, -0.04434, 0.01253, 0.098776, -0.02736, 0.036595, 0.017512, -0.04845, -0.062281, 0.02882, -0.011458, 0.054582, -0.0, 0.0673, 0.004081, 0.001738, 0.085443, -0.060474, 0.014801, -0.017445, 0.008081, 0.01385, -0.008825, -0.03442, -0.067718, -0.01372, 0.000523, 0.07961, 0.074118, -0.039203, 0.019955, -0.053347, -0.049942, 0.03758, 0.050404, -0.1012, -0.030945, 0.004819, -0.01438, -0.007905, 0.005529, -0.110055, 0.071635, 0.012201, -0.060326, -0.052812, 0.012093, 0.000645, -0.037983, -0.044192, -0.001676, 0.03494, -0.011093, -0.042822, 0.115937, 0.055527, 0.017273, -0.122863, 0.012834, -0.005743, 0.065134, 0.005022, 0.029375, -0.095557, 0.002126, 0.042597, -0.006038, 0.029144, 0.038374, 0.105027, 0.047921, 0.019329, -0.004705, 0.020358, -0.081364, 0.005607, 0.008335]"
ARG-22_1996-T432,Premise,"We have done the following things: Number one, we've managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia",Premise,T436,34813,34955,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,The removal of Russian troops from the Baltics,Premise,T437,34957,35003,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,"The integration of Central and Eastern European democracies into a new partnership with NATO. And, I might add, with the democratic Russia",Premise,T438,35005,35143,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,There are no nuclear missiles pointed at the children of the United States tonight and have not been in our administration for the first time since the dawn of the nuclear age,Premise,T439,35145,35320,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,"When I took office, Haiti was governed by a dictator that had defied the United States",Premise,T440,35365,35451,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,"When I took office, the worst war in Europe was waging in Bosnia",Premise,T441,35453,35517,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,Now there is a the democratically elected president in Haiti,Premise,T442,35519,35579,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,Peace in Bosnia,Premise,T443,35581,35596,CLINTON,1996-10-06,
ARG-22_1996-T432,Premise,We just had the election there,Premise,T444,35598,35628,CLINTON,1996-10-06,
