relation_type,source_argument_id,target_argument_id
Attack,ARG-8_1980-T111,ARG-8_1980-T114
Attack,ARG-8_1980-T111,ARG-8_1980-T115
Attack,ARG-8_1980-T116,ARG-8_1980-T111
Attack,ARG-8_1980-T134,ARG-8_1980-T139
Attack,ARG-8_1980-T150,ARG-8_1980-T146
Attack,ARG-8_1980-T152,ARG-8_1980-T149
Attack,ARG-8_1980-T152,ARG-8_1980-T150
Attack,ARG-8_1980-T153,ARG-8_1980-T146
Attack,ARG-8_1980-T183,ARG-8_1980-T186
Attack,ARG-8_1980-T183,ARG-8_1980-T195
Attack,ARG-8_1980-T197,ARG-8_1980-T198
Attack,ARG-8_1980-T200,ARG-8_1980-T183
Attack,ARG-8_1980-T224,ARG-8_1980-T221
Attack,ARG-8_1980-T228,ARG-8_1980-T235
Attack,ARG-8_1980-T250,ARG-8_1980-T247
Attack,ARG-8_1980-T256,ARG-8_1980-T245
Attack,ARG-8_1980-T258,ARG-8_1980-T247
Attack,ARG-8_1980-T259,ARG-8_1980-T247
Attack,ARG-8_1980-T259,ARG-8_1980-T254
Attack,ARG-8_1980-T262,ARG-8_1980-T258
Attack,ARG-8_1980-T264,ARG-8_1980-T258
Attack,ARG-8_1980-T27,ARG-8_1980-T10
Attack,ARG-8_1980-T27,ARG-8_1980-T20
Attack,ARG-8_1980-T272,ARG-8_1980-T221
Attack,ARG-8_1980-T274,ARG-8_1980-T232
Attack,ARG-8_1980-T297,ARG-8_1980-T298
Attack,ARG-8_1980-T297,ARG-8_1980-T299
Attack,ARG-8_1980-T44,ARG-8_1980-T35
Attack,ARG-8_1980-T46,ARG-8_1980-T50
Attack,ARG-8_1980-T5,ARG-8_1980-T48
Attack,ARG-8_1980-T60,ARG-8_1980-T59
Attack,ARG-8_1980-T63,ARG-8_1980-T64
Attack,ARG-8_1980-T65,ARG-8_1980-T64
Attack,ARG-8_1980-T65,ARG-8_1980-T66
Attack,ARG-8_1980-T74,ARG-8_1980-T66
Attack,ARG-8_1980-T77,ARG-8_1980-T64
Attack,ARG-8_1980-T77,ARG-8_1980-T65
Attack,ARG-8_1980-T77,ARG-8_1980-T66
Attack,ARG-8_1980-T79,ARG-8_1980-T83
Attack,ARG-8_1980-T85,ARG-8_1980-T83
Attack,ARG-8_1980-T86,ARG-8_1980-T85
Attack,ARG-8_1980-T93,ARG-8_1980-T94
Equivalent,ARG-8_1980-T20,ARG-8_1980-T10
Support,ARG-8_1980-T10,ARG-8_1980-T20
Support,ARG-8_1980-T101,ARG-8_1980-T102
Support,ARG-8_1980-T105,ARG-8_1980-T102
Support,ARG-8_1980-T105,ARG-8_1980-T106
Support,ARG-8_1980-T106,ARG-8_1980-T102
Support,ARG-8_1980-T108,ARG-8_1980-T109
Support,ARG-8_1980-T108,ARG-8_1980-T91
Support,ARG-8_1980-T114,ARG-8_1980-T115
Support,ARG-8_1980-T125,ARG-8_1980-T128
Support,ARG-8_1980-T128,ARG-8_1980-T111
Support,ARG-8_1980-T138,ARG-8_1980-T139
