relation_type,source_argument_id,target_argument_id
Attack,ARG-18_1992-T106,ARG-18_1992-T77
Attack,ARG-18_1992-T113,ARG-18_1992-T106
Attack,ARG-18_1992-T119,ARG-18_1992-T156
Attack,ARG-18_1992-T120,ARG-18_1992-T156
Attack,ARG-18_1992-T122,ARG-18_1992-T156
Attack,ARG-18_1992-T123,ARG-18_1992-T156
Attack,ARG-18_1992-T140,ARG-18_1992-T173
Attack,ARG-18_1992-T148,ARG-18_1992-T156
Attack,ARG-18_1992-T153,ARG-18_1992-T151
Attack,ARG-18_1992-T162,ARG-18_1992-T115
Attack,ARG-18_1992-T166,ARG-18_1992-T165
Attack,ARG-18_1992-T169,ARG-18_1992-T153
Attack,ARG-18_1992-T171,ARG-18_1992-T170
Attack,ARG-18_1992-T189,ARG-18_1992-T187
Attack,ARG-18_1992-T191,ARG-18_1992-T248
Attack,ARG-18_1992-T193,ARG-18_1992-T192
Attack,ARG-18_1992-T194,ARG-18_1992-T193
Attack,ARG-18_1992-T200,ARG-18_1992-T198
Attack,ARG-18_1992-T211,ARG-18_1992-T209
Attack,ARG-18_1992-T216,ARG-18_1992-T209
Attack,ARG-18_1992-T217,ARG-18_1992-T209
Attack,ARG-18_1992-T218,ARG-18_1992-T211
Attack,ARG-18_1992-T218,ARG-18_1992-T216
Attack,ARG-18_1992-T218,ARG-18_1992-T217
Attack,ARG-18_1992-T218,ARG-18_1992-T255
Attack,ARG-18_1992-T221,ARG-18_1992-T257
Attack,ARG-18_1992-T221,ARG-18_1992-T258
Attack,ARG-18_1992-T222,ARG-18_1992-T221
Attack,ARG-18_1992-T223,ARG-18_1992-T222
Attack,ARG-18_1992-T224,ARG-18_1992-T223
Attack,ARG-18_1992-T225,ARG-18_1992-T224
Attack,ARG-18_1992-T226,ARG-18_1992-T224
Attack,ARG-18_1992-T233,ARG-18_1992-T234
Attack,ARG-18_1992-T243,ARG-18_1992-T258
Attack,ARG-18_1992-T244,ARG-18_1992-T192
Attack,ARG-18_1992-T244,ARG-18_1992-T194
Attack,ARG-18_1992-T245,ARG-18_1992-T192
Attack,ARG-18_1992-T245,ARG-18_1992-T194
Attack,ARG-18_1992-T246,ARG-18_1992-T198
Attack,ARG-18_1992-T246,ARG-18_1992-T199
Attack,ARG-18_1992-T246,ARG-18_1992-T235
Attack,ARG-18_1992-T247,ARG-18_1992-T226
Attack,ARG-18_1992-T248,ARG-18_1992-T187
Attack,ARG-18_1992-T249,ARG-18_1992-T193
Attack,ARG-18_1992-T255,ARG-18_1992-T209
Attack,ARG-18_1992-T265,ARG-18_1992-T226
Attack,ARG-18_1992-T265,ARG-18_1992-T264
Attack,ARG-18_1992-T282,ARG-18_1992-T283
Attack,ARG-18_1992-T283,ARG-18_1992-T275
Attack,ARG-18_1992-T285,ARG-18_1992-T275
Attack,ARG-18_1992-T286,ARG-18_1992-T337
Attack,ARG-18_1992-T310,ARG-18_1992-T308
Attack,ARG-18_1992-T320,ARG-18_1992-T308
Attack,ARG-18_1992-T333,ARG-18_1992-T278
Attack,ARG-18_1992-T346,ARG-18_1992-T275
Attack,ARG-18_1992-T358,ARG-18_1992-T355
Attack,ARG-18_1992-T360,ARG-18_1992-T359
Attack,ARG-18_1992-T380,ARG-18_1992-T382
Attack,ARG-18_1992-T385,ARG-18_1992-T382
Attack,ARG-18_1992-T387,ARG-18_1992-T386
Attack,ARG-18_1992-T389,ARG-18_1992-T388
Attack,ARG-18_1992-T390,ARG-18_1992-T389
Attack,ARG-18_1992-T394,ARG-18_1992-T393
Attack,ARG-18_1992-T395,ARG-18_1992-T529
Attack,ARG-18_1992-T396,ARG-18_1992-T395
Attack,ARG-18_1992-T397,ARG-18_1992-T396
Attack,ARG-18_1992-T398,ARG-18_1992-T397
Attack,ARG-18_1992-T399,ARG-18_1992-T396
Attack,ARG-18_1992-T405,ARG-18_1992-T404
Attack,ARG-18_1992-T408,ARG-18_1992-T407
Attack,ARG-18_1992-T425,ARG-18_1992-T524
Attack,ARG-18_1992-T441,ARG-18_1992-T442
Attack,ARG-18_1992-T443,ARG-18_1992-T531
Attack,ARG-18_1992-T45,ARG-18_1992-T24
Attack,ARG-18_1992-T452,ARG-18_1992-T450
Attack,ARG-18_1992-T453,ARG-18_1992-T450
Attack,ARG-18_1992-T455,ARG-18_1992-T453
Attack,ARG-18_1992-T457,ARG-18_1992-T533
Attack,ARG-18_1992-T46,ARG-18_1992-T24
Attack,ARG-18_1992-T462,ARG-18_1992-T461
Attack,ARG-18_1992-T462,ARG-18_1992-T536
Attack,ARG-18_1992-T484,ARG-18_1992-T485
Attack,ARG-18_1992-T493,ARG-18_1992-T492
Attack,ARG-18_1992-T511,ARG-18_1992-T431
Attack,ARG-18_1992-T521,ARG-18_1992-T476
Attack,ARG-18_1992-T522,ARG-18_1992-T388
Attack,ARG-18_1992-T522,ARG-18_1992-T394
Attack,ARG-18_1992-T534,ARG-18_1992-T533
Attack,ARG-18_1992-T544,ARG-18_1992-T543
Attack,ARG-18_1992-T549,ARG-18_1992-T601
Attack,ARG-18_1992-T576,ARG-18_1992-T577
Attack,ARG-18_1992-T576,ARG-18_1992-T585
Attack,ARG-18_1992-T578,ARG-18_1992-T577
Attack,ARG-18_1992-T580,ARG-18_1992-T577
Attack,ARG-18_1992-T583,ARG-18_1992-T581
Attack,ARG-18_1992-T608,ARG-18_1992-T570
Attack,ARG-18_1992-T638,ARG-18_1992-T637
Attack,ARG-18_1992-T654,ARG-18_1992-T652
Attack,ARG-18_1992-T654,ARG-18_1992-T716
Attack,ARG-18_1992-T660,ARG-18_1992-T716
Attack,ARG-18_1992-T662,ARG-18_1992-T661
Attack,ARG-18_1992-T669,ARG-18_1992-T672
Attack,ARG-18_1992-T681,ARG-18_1992-T682
Attack,ARG-18_1992-T688,ARG-18_1992-T683
Attack,ARG-18_1992-T694,ARG-18_1992-T695
Attack,ARG-18_1992-T696,ARG-18_1992-T695
Attack,ARG-18_1992-T702,ARG-18_1992-T694
Attack,ARG-18_1992-T715,ARG-18_1992-T716
Attack,ARG-18_1992-T732,ARG-18_1992-T792
Attack,ARG-18_1992-T739,ARG-18_1992-T736
Attack,ARG-18_1992-T739,ARG-18_1992-T738
Attack,ARG-18_1992-T749,ARG-18_1992-T744
Attack,ARG-18_1992-T750,ARG-18_1992-T744
Attack,ARG-18_1992-T760,ARG-18_1992-T757
Attack,ARG-18_1992-T761,ARG-18_1992-T762
Attack,ARG-18_1992-T767,ARG-18_1992-T762
Attack,ARG-18_1992-T774,ARG-18_1992-T761
Attack,ARG-18_1992-T776,ARG-18_1992-T774
Attack,ARG-18_1992-T776,ARG-18_1992-T777
Attack,ARG-18_1992-T778,ARG-18_1992-T777
Attack,ARG-18_1992-T784,ARG-18_1992-T783
Equivalent,ARG-18_1992-T245,ARG-18_1992-T244
Equivalent,ARG-18_1992-T280,ARG-18_1992-T343
Equivalent,ARG-18_1992-T281,ARG-18_1992-T345
Equivalent,ARG-18_1992-T343,ARG-18_1992-T281
Equivalent,ARG-18_1992-T61,ARG-18_1992-T60
Equivalent,ARG-18_1992-T81,ARG-18_1992-T154
Support,ARG-18_1992-T105,ARG-18_1992-T113
Support,ARG-18_1992-T107,ARG-18_1992-T105
Support,ARG-18_1992-T11,ARG-18_1992-T15
Support,ARG-18_1992-T116,ARG-18_1992-T117
Support,ARG-18_1992-T119,ARG-18_1992-T125
Support,ARG-18_1992-T119,ARG-18_1992-T148
Support,ARG-18_1992-T120,ARG-18_1992-T119
Support,ARG-18_1992-T120,ARG-18_1992-T123
Support,ARG-18_1992-T120,ARG-18_1992-T125
Support,ARG-18_1992-T122,ARG-18_1992-T123
Support,ARG-18_1992-T123,ARG-18_1992-T119
Support,ARG-18_1992-T123,ARG-18_1992-T125
Support,ARG-18_1992-T123,ARG-18_1992-T148
Support,ARG-18_1992-T126,ARG-18_1992-T125
Support,ARG-18_1992-T127,ARG-18_1992-T125
Support,ARG-18_1992-T128,ARG-18_1992-T125
Support,ARG-18_1992-T129,ARG-18_1992-T125
Support,ARG-18_1992-T134,ARG-18_1992-T133
Support,ARG-18_1992-T136,ARG-18_1992-T133
Support,ARG-18_1992-T138,ARG-18_1992-T152
Support,ARG-18_1992-T146,ARG-18_1992-T145
Support,ARG-18_1992-T15,ARG-18_1992-T9
Support,ARG-18_1992-T152,ARG-18_1992-T153
Support,ARG-18_1992-T154,ARG-18_1992-T81
Support,ARG-18_1992-T154,ARG-18_1992-T82
Support,ARG-18_1992-T155,ARG-18_1992-T77
Support,ARG-18_1992-T156,ARG-18_1992-T119
Support,ARG-18_1992-T156,ARG-18_1992-T122
Support,ARG-18_1992-T156,ARG-18_1992-T123
Support,ARG-18_1992-T156,ARG-18_1992-T148
Support,ARG-18_1992-T179,ARG-18_1992-T180
Support,ARG-18_1992-T180,ARG-18_1992-T179
Support,ARG-18_1992-T187,ARG-18_1992-T186
Support,ARG-18_1992-T19,ARG-18_1992-T24
Support,ARG-18_1992-T193,ARG-18_1992-T244
Support,ARG-18_1992-T193,ARG-18_1992-T245
Support,ARG-18_1992-T194,ARG-18_1992-T192
Support,ARG-18_1992-T198,ARG-18_1992-T235
Support,ARG-18_1992-T199,ARG-18_1992-T235
Support,ARG-18_1992-T201,ARG-18_1992-T236
Support,ARG-18_1992-T209,ARG-18_1992-T248
Support,ARG-18_1992-T216,ARG-18_1992-T211
Support,ARG-18_1992-T216,ARG-18_1992-T255
Support,ARG-18_1992-T217,ARG-18_1992-T211
