relation_type,source_argument_id,target_argument_id
Attack,ARG-44_2020-T11,ARG-44_2020-T13
Attack,ARG-44_2020-T114,ARG-44_2020-T115
Attack,ARG-44_2020-T116,ARG-44_2020-T117
Attack,ARG-44_2020-T127,ARG-44_2020-T128
Attack,ARG-44_2020-T14,ARG-44_2020-T15
Attack,ARG-44_2020-T156,ARG-44_2020-T157
Attack,ARG-44_2020-T157,ARG-44_2020-T158
Attack,ARG-44_2020-T16,ARG-44_2020-T17
Attack,ARG-44_2020-T16,ARG-44_2020-T18
Attack,ARG-44_2020-T165,ARG-44_2020-T166
Attack,ARG-44_2020-T17,ARG-44_2020-T19
Attack,ARG-44_2020-T184,ARG-44_2020-T185
Attack,ARG-44_2020-T19,ARG-44_2020-T20
Attack,ARG-44_2020-T20,ARG-44_2020-T21
Attack,ARG-44_2020-T202,ARG-44_2020-T203
Attack,ARG-44_2020-T203,ARG-44_2020-T205
Attack,ARG-44_2020-T213,ARG-44_2020-T214
Attack,ARG-44_2020-T22,ARG-44_2020-T23
Attack,ARG-44_2020-T230,ARG-44_2020-T231
Attack,ARG-44_2020-T231,ARG-44_2020-T232
Attack,ARG-44_2020-T232,ARG-44_2020-T231
Attack,ARG-44_2020-T235,ARG-44_2020-T236
Attack,ARG-44_2020-T236,ARG-44_2020-T237
Attack,ARG-44_2020-T242,ARG-44_2020-T243
Attack,ARG-44_2020-T243,ARG-44_2020-T244
Attack,ARG-44_2020-T25,ARG-44_2020-T28
Attack,ARG-44_2020-T260,ARG-44_2020-T261
Attack,ARG-44_2020-T263,ARG-44_2020-T264
Attack,ARG-44_2020-T267,ARG-44_2020-T268
Attack,ARG-44_2020-T271,ARG-44_2020-T273
Attack,ARG-44_2020-T278,ARG-44_2020-T279
Attack,ARG-44_2020-T305,ARG-44_2020-T306
Attack,ARG-44_2020-T31,ARG-44_2020-T32
Attack,ARG-44_2020-T311,ARG-44_2020-T314
Attack,ARG-44_2020-T314,ARG-44_2020-T315
Attack,ARG-44_2020-T328,ARG-44_2020-T329
Attack,ARG-44_2020-T33,ARG-44_2020-T34
Attack,ARG-44_2020-T33,ARG-44_2020-T35
Attack,ARG-44_2020-T337,ARG-44_2020-T338
Attack,ARG-44_2020-T338,ARG-44_2020-T339
Attack,ARG-44_2020-T339,ARG-44_2020-T340
Attack,ARG-44_2020-T346,ARG-44_2020-T347
Attack,ARG-44_2020-T346,ARG-44_2020-T348
Attack,ARG-44_2020-T35,ARG-44_2020-T36
Attack,ARG-44_2020-T353,ARG-44_2020-T355
Attack,ARG-44_2020-T356,ARG-44_2020-T357
Attack,ARG-44_2020-T358,ARG-44_2020-T359
Attack,ARG-44_2020-T359,ARG-44_2020-T360
Attack,ARG-44_2020-T360,ARG-44_2020-T361
Attack,ARG-44_2020-T370,ARG-44_2020-T372
Attack,ARG-44_2020-T391,ARG-44_2020-T392
Attack,ARG-44_2020-T393,ARG-44_2020-T255
Attack,ARG-44_2020-T395,ARG-44_2020-T396
Attack,ARG-44_2020-T436,ARG-44_2020-T437
Attack,ARG-44_2020-T442,ARG-44_2020-T443
Attack,ARG-44_2020-T444,ARG-44_2020-T445
Attack,ARG-44_2020-T447,ARG-44_2020-T448
Attack,ARG-44_2020-T48,ARG-44_2020-T49
Attack,ARG-44_2020-T50,ARG-44_2020-T51
Attack,ARG-44_2020-T527,ARG-44_2020-T528
Attack,ARG-44_2020-T55,ARG-44_2020-T56
Attack,ARG-44_2020-T64,ARG-44_2020-T65
Attack,ARG-44_2020-T73,ARG-44_2020-T74
Attack,ARG-44_2020-T74,ARG-44_2020-T75
Attack,ARG-44_2020-T84,ARG-44_2020-T85
Attack,ARG-44_2020-T90,ARG-44_2020-T91
Equivalent,ARG-44_2020-T1,ARG-44_2020-T2
Equivalent,ARG-44_2020-T10,ARG-44_2020-T11
Equivalent,ARG-44_2020-T115,ARG-44_2020-T116
Equivalent,ARG-44_2020-T124,ARG-44_2020-T126
Equivalent,ARG-44_2020-T128,ARG-44_2020-T129
Equivalent,ARG-44_2020-T132,ARG-44_2020-T133
Equivalent,ARG-44_2020-T136,ARG-44_2020-T137
Equivalent,ARG-44_2020-T142,ARG-44_2020-T143
Equivalent,ARG-44_2020-T151,ARG-44_2020-T161
Equivalent,ARG-44_2020-T158,ARG-44_2020-T159
Equivalent,ARG-44_2020-T158,ARG-44_2020-T160
Equivalent,ARG-44_2020-T163,ARG-44_2020-T168
Equivalent,ARG-44_2020-T165,ARG-44_2020-T167
Equivalent,ARG-44_2020-T200,ARG-44_2020-T201
Equivalent,ARG-44_2020-T203,ARG-44_2020-T206
Equivalent,ARG-44_2020-T22,ARG-44_2020-T24
Equivalent,ARG-44_2020-T221,ARG-44_2020-T222
Equivalent,ARG-44_2020-T238,ARG-44_2020-T232
