relation_type,source_argument_id,target_argument_id
Attack,ARG-39_2012-T154,ARG-39_2012-T153
Attack,ARG-39_2012-T155,ARG-39_2012-T153
Attack,ARG-39_2012-T156,ARG-39_2012-T153
Attack,ARG-39_2012-T231,ARG-39_2012-T195
Attack,ARG-39_2012-T324,ARG-39_2012-T321
Attack,ARG-39_2012-T337,ARG-39_2012-T377
Attack,ARG-39_2012-T338,ARG-39_2012-T377
Attack,ARG-39_2012-T339,ARG-39_2012-T338
Attack,ARG-39_2012-T377,ARG-39_2012-T335
Attack,ARG-39_2012-T485,ARG-39_2012-T483
Attack,ARG-39_2012-T577,ARG-39_2012-T576
Attack,ARG-39_2012-T635,ARG-39_2012-T602
Attack,ARG-39_2012-T645,ARG-39_2012-T599
Attack,ARG-39_2012-T683,ARG-39_2012-T678
Attack,ARG-39_2012-T693,ARG-39_2012-T674
Attack,ARG-39_2012-T805,ARG-39_2012-T802
Attack,ARG-39_2012-T814,ARG-39_2012-T813
Attack,ARG-39_2012-T84,ARG-39_2012-T78
Attack,ARG-39_2012-T89,ARG-39_2012-T65
Attack,ARG-39_2012-T903,ARG-39_2012-T890
Attack,ARG-39_2012-T956,ARG-39_2012-T955
Attack,ARG-39_2012-T964,ARG-39_2012-T965
Support,ARG-39_2012-T1,ARG-39_2012-T11
Support,ARG-39_2012-T1,ARG-39_2012-T16
Support,ARG-39_2012-T101,ARG-39_2012-T112
Support,ARG-39_2012-T101,ARG-39_2012-T117
Support,ARG-39_2012-T105,ARG-39_2012-T108
Support,ARG-39_2012-T107,ARG-39_2012-T109
Support,ARG-39_2012-T108,ARG-39_2012-T107
Support,ARG-39_2012-T111,ARG-39_2012-T107
Support,ARG-39_2012-T115,ARG-39_2012-T101
Support,ARG-39_2012-T116,ARG-39_2012-T121
Support,ARG-39_2012-T117,ARG-39_2012-T121
Support,ARG-39_2012-T118,ARG-39_2012-T117
Support,ARG-39_2012-T122,ARG-39_2012-T121
Support,ARG-39_2012-T127,ARG-39_2012-T135
Support,ARG-39_2012-T129,ARG-39_2012-T127
Support,ARG-39_2012-T131,ARG-39_2012-T126
