relation_type,source_argument_id,target_argument_id
Attack,ARG-16_1992-T131,ARG-16_1992-T128
Attack,ARG-16_1992-T16,ARG-16_1992-T12
Attack,ARG-16_1992-T18,ARG-16_1992-T14
Attack,ARG-16_1992-T25,ARG-16_1992-T23
Attack,ARG-16_1992-T25,ARG-16_1992-T24
Attack,ARG-16_1992-T374,ARG-16_1992-T373
Attack,ARG-16_1992-T417,ARG-16_1992-T416
Attack,ARG-16_1992-T472,ARG-16_1992-T471
Attack,ARG-16_1992-T487,ARG-16_1992-T463
Attack,ARG-16_1992-T530,ARG-16_1992-T529
Attack,ARG-16_1992-T538,ARG-16_1992-T537
Attack,ARG-16_1992-T546,ARG-16_1992-T561
Attack,ARG-16_1992-T56,ARG-16_1992-T55
Attack,ARG-16_1992-T578,ARG-16_1992-T627
Attack,ARG-16_1992-T595,ARG-16_1992-T586
Attack,ARG-16_1992-T600,ARG-16_1992-T586
Attack,ARG-16_1992-T614,ARG-16_1992-T586
Attack,ARG-16_1992-T629,ARG-16_1992-T607
Attack,ARG-16_1992-T678,ARG-16_1992-T644
Attack,ARG-16_1992-T87,ARG-16_1992-T74
Attack,ARG-16_1992-T87,ARG-16_1992-T80
Attack,ARG-16_1992-T97,ARG-16_1992-T80
Attack,ARG-16_1992-T99,ARG-16_1992-T84
Equivalent,ARG-16_1992-T200,ARG-16_1992-T199
Equivalent,ARG-16_1992-T201,ARG-16_1992-T200
Equivalent,ARG-16_1992-T23,ARG-16_1992-T15
Equivalent,ARG-16_1992-T4,ARG-16_1992-T9
Equivalent,ARG-16_1992-T414,ARG-16_1992-T412
Equivalent,ARG-16_1992-T438,ARG-16_1992-T439
Equivalent,ARG-16_1992-T463,ARG-16_1992-T456
Equivalent,ARG-16_1992-T483,ARG-16_1992-T484
Equivalent,ARG-16_1992-T511,ARG-16_1992-T510
Equivalent,ARG-16_1992-T535,ARG-16_1992-T530
Equivalent,ARG-16_1992-T553,ARG-16_1992-T546
Equivalent,ARG-16_1992-T630,ARG-16_1992-T631
Equivalent,ARG-16_1992-T696,ARG-16_1992-T695
Equivalent,ARG-16_1992-T707,ARG-16_1992-T702
Equivalent,ARG-16_1992-T793,ARG-16_1992-T850
Equivalent,ARG-16_1992-T798,ARG-16_1992-T794
Equivalent,ARG-16_1992-T800,ARG-16_1992-T799
Equivalent,ARG-16_1992-T800,ARG-16_1992-T810
Equivalent,ARG-16_1992-T838,ARG-16_1992-T837
Equivalent,ARG-16_1992-T850,ARG-16_1992-T797
Equivalent,ARG-16_1992-T95,ARG-16_1992-T91
Support,ARG-16_1992-T1,ARG-16_1992-T4
Support,ARG-16_1992-T101,ARG-16_1992-T96
Support,ARG-16_1992-T103,ARG-16_1992-T96
Support,ARG-16_1992-T106,ARG-16_1992-T111
Support,ARG-16_1992-T119,ARG-16_1992-T83
Support,ARG-16_1992-T12,ARG-16_1992-T14
Support,ARG-16_1992-T120,ARG-16_1992-T83
Support,ARG-16_1992-T121,ARG-16_1992-T83
Support,ARG-16_1992-T127,ARG-16_1992-T134
Support,ARG-16_1992-T133,ARG-16_1992-T134
Support,ARG-16_1992-T134,ARG-16_1992-T138
Support,ARG-16_1992-T14,ARG-16_1992-T70
Support,ARG-16_1992-T144,ARG-16_1992-T134
Support,ARG-16_1992-T145,ARG-16_1992-T134
Support,ARG-16_1992-T154,ARG-16_1992-T145
Support,ARG-16_1992-T155,ARG-16_1992-T145
Support,ARG-16_1992-T162,ARG-16_1992-T159
Support,ARG-16_1992-T163,ARG-16_1992-T159
Support,ARG-16_1992-T166,ARG-16_1992-T159
Support,ARG-16_1992-T168,ARG-16_1992-T159
Support,ARG-16_1992-T178,ARG-16_1992-T171
Support,ARG-16_1992-T205,ARG-16_1992-T202
Support,ARG-16_1992-T29,ARG-16_1992-T25
Support,ARG-16_1992-T36,ARG-16_1992-T40
Support,ARG-16_1992-T40,ARG-16_1992-T43
Support,ARG-16_1992-T41,ARG-16_1992-T40
Support,ARG-16_1992-T411,ARG-16_1992-T410
Support,ARG-16_1992-T420,ARG-16_1992-T412
Support,ARG-16_1992-T422,ARG-16_1992-T420
Support,ARG-16_1992-T423,ARG-16_1992-T422
Support,ARG-16_1992-T428,ARG-16_1992-T427
Support,ARG-16_1992-T429,ARG-16_1992-T428
Support,ARG-16_1992-T436,ARG-16_1992-T437
Support,ARG-16_1992-T448,ARG-16_1992-T442
Support,ARG-16_1992-T469,ARG-16_1992-T468
Support,ARG-16_1992-T470,ARG-16_1992-T469
Support,ARG-16_1992-T476,ARG-16_1992-T475
Support,ARG-16_1992-T478,ARG-16_1992-T477
Support,ARG-16_1992-T483,ARG-16_1992-T478
Support,ARG-16_1992-T490,ARG-16_1992-T491
Support,ARG-16_1992-T492,ARG-16_1992-T494
Support,ARG-16_1992-T494,ARG-16_1992-T495
Support,ARG-16_1992-T498,ARG-16_1992-T499
Support,ARG-16_1992-T499,ARG-16_1992-T500
Support,ARG-16_1992-T501,ARG-16_1992-T463
Support,ARG-16_1992-T509,ARG-16_1992-T510
Support,ARG-16_1992-T510,ARG-16_1992-T512
Support,ARG-16_1992-T511,ARG-16_1992-T512
Support,ARG-16_1992-T513,ARG-16_1992-T512
Support,ARG-16_1992-T517,ARG-16_1992-T516
Support,ARG-16_1992-T518,ARG-16_1992-T517
Support,ARG-16_1992-T519,ARG-16_1992-T517
Support,ARG-16_1992-T520,ARG-16_1992-T560
Support,ARG-16_1992-T527,ARG-16_1992-T526
Support,ARG-16_1992-T528,ARG-16_1992-T526
Support,ARG-16_1992-T535,ARG-16_1992-T530
Support,ARG-16_1992-T535,ARG-16_1992-T536
Support,ARG-16_1992-T536,ARG-16_1992-T530
Support,ARG-16_1992-T538,ARG-16_1992-T530
Support,ARG-16_1992-T540,ARG-16_1992-T541
Support,ARG-16_1992-T544,ARG-16_1992-T545
Support,ARG-16_1992-T545,ARG-16_1992-T512
Support,ARG-16_1992-T549,ARG-16_1992-T550
Support,ARG-16_1992-T550,ARG-16_1992-T551
Support,ARG-16_1992-T553,ARG-16_1992-T551
Support,ARG-16_1992-T580,ARG-16_1992-T579
