relation_type,source_argument_id,target_argument_id
Attack,ARG-1_1960-T134,ARG-1_1960-T142
Attack,ARG-1_1960-T145,ARG-1_1960-T144
Attack,ARG-1_1960-T173,ARG-1_1960-T162
Attack,ARG-1_1960-T226,ARG-1_1960-T211
Attack,ARG-1_1960-T227,ARG-1_1960-T211
Attack,ARG-1_1960-T351,ARG-1_1960-T324
Attack,ARG-1_1960-T352,ARG-1_1960-T340
Attack,ARG-1_1960-T399,ARG-1_1960-T403
Attack,ARG-1_1960-T43,ARG-1_1960-T44
Attack,ARG-1_1960-T431,ARG-1_1960-T429
Attack,ARG-1_1960-T438,ARG-1_1960-T429
Attack,ARG-1_1960-T448,ARG-1_1960-T470
Attack,ARG-1_1960-T462,ARG-1_1960-T463
Attack,ARG-1_1960-T470,ARG-1_1960-T447
Attack,ARG-1_1960-T72,ARG-1_1960-T18
Attack,ARG-1_1960-T74,ARG-1_1960-T63
Equivalent,ARG-1_1960-T179,ARG-1_1960-T178
Equivalent,ARG-1_1960-T236,ARG-1_1960-T248
Equivalent,ARG-1_1960-T251,ARG-1_1960-T256
Equivalent,ARG-1_1960-T255,ARG-1_1960-T260
Equivalent,ARG-1_1960-T266,ARG-1_1960-T267
Equivalent,ARG-1_1960-T324,ARG-1_1960-T326
Equivalent,ARG-1_1960-T343,ARG-1_1960-T342
Equivalent,ARG-1_1960-T366,ARG-1_1960-T368
Equivalent,ARG-1_1960-T366,ARG-1_1960-T373
Equivalent,ARG-1_1960-T380,ARG-1_1960-T367
Equivalent,ARG-1_1960-T383,ARG-1_1960-T392
Equivalent,ARG-1_1960-T39,ARG-1_1960-T38
Equivalent,ARG-1_1960-T459,ARG-1_1960-T455
Equivalent,ARG-1_1960-T51,ARG-1_1960-T52
Equivalent,ARG-1_1960-T51,ARG-1_1960-T54
Equivalent,ARG-1_1960-T52,ARG-1_1960-T54
Equivalent,ARG-1_1960-T55,ARG-1_1960-T56
Support,ARG-1_1960-T101,ARG-1_1960-T102
Support,ARG-1_1960-T103,ARG-1_1960-T102
Support,ARG-1_1960-T104,ARG-1_1960-T102
Support,ARG-1_1960-T108,ARG-1_1960-T13
Support,ARG-1_1960-T11,ARG-1_1960-T12
Support,ARG-1_1960-T112,ARG-1_1960-T111
Support,ARG-1_1960-T113,ARG-1_1960-T112
Support,ARG-1_1960-T114,ARG-1_1960-T112
Support,ARG-1_1960-T115,ARG-1_1960-T112
Support,ARG-1_1960-T123,ARG-1_1960-T119
Support,ARG-1_1960-T139,ARG-1_1960-T137
Support,ARG-1_1960-T14,ARG-1_1960-T13
Support,ARG-1_1960-T142,ARG-1_1960-T131
Support,ARG-1_1960-T143,ARG-1_1960-T142
Support,ARG-1_1960-T15,ARG-1_1960-T14
Support,ARG-1_1960-T16,ARG-1_1960-T14
Support,ARG-1_1960-T166,ARG-1_1960-T162
Support,ARG-1_1960-T169,ARG-1_1960-T170
Support,ARG-1_1960-T17,ARG-1_1960-T14
Support,ARG-1_1960-T18,ARG-1_1960-T14
Support,ARG-1_1960-T187,ARG-1_1960-T179
Support,ARG-1_1960-T190,ARG-1_1960-T187
Support,ARG-1_1960-T193,ARG-1_1960-T196
Support,ARG-1_1960-T194,ARG-1_1960-T196
Support,ARG-1_1960-T203,ARG-1_1960-T209
Support,ARG-1_1960-T221,ARG-1_1960-T222
Support,ARG-1_1960-T222,ARG-1_1960-T218
Support,ARG-1_1960-T226,ARG-1_1960-T229
Support,ARG-1_1960-T227,ARG-1_1960-T229
Support,ARG-1_1960-T234,ARG-1_1960-T241
Support,ARG-1_1960-T241,ARG-1_1960-T234
Support,ARG-1_1960-T243,ARG-1_1960-T245
Support,ARG-1_1960-T245,ARG-1_1960-T250
Support,ARG-1_1960-T248,ARG-1_1960-T250
Support,ARG-1_1960-T251,ARG-1_1960-T255
Support,ARG-1_1960-T255,ARG-1_1960-T256
Support,ARG-1_1960-T26,ARG-1_1960-T13
Support,ARG-1_1960-T261,ARG-1_1960-T265
Support,ARG-1_1960-T262,ARG-1_1960-T261
Support,ARG-1_1960-T263,ARG-1_1960-T261
Support,ARG-1_1960-T268,ARG-1_1960-T267
Support,ARG-1_1960-T269,ARG-1_1960-T267
Support,ARG-1_1960-T27,ARG-1_1960-T13
Support,ARG-1_1960-T28,ARG-1_1960-T13
Support,ARG-1_1960-T29,ARG-1_1960-T28
Support,ARG-1_1960-T30,ARG-1_1960-T13
Support,ARG-1_1960-T307,ARG-1_1960-T302
Support,ARG-1_1960-T312,ARG-1_1960-T293
Support,ARG-1_1960-T317,ARG-1_1960-T316
Support,ARG-1_1960-T32,ARG-1_1960-T13
Support,ARG-1_1960-T327,ARG-1_1960-T324
Support,ARG-1_1960-T332,ARG-1_1960-T331
Support,ARG-1_1960-T340,ARG-1_1960-T337
Support,ARG-1_1960-T342,ARG-1_1960-T316
Support,ARG-1_1960-T346,ARG-1_1960-T344
Support,ARG-1_1960-T349,ARG-1_1960-T352
Support,ARG-1_1960-T355,ARG-1_1960-T354
Support,ARG-1_1960-T369,ARG-1_1960-T371
Support,ARG-1_1960-T371,ARG-1_1960-T367
Support,ARG-1_1960-T372,ARG-1_1960-T367
Support,ARG-1_1960-T376,ARG-1_1960-T367
Support,ARG-1_1960-T38,ARG-1_1960-T37
Support,ARG-1_1960-T383,ARG-1_1960-T380
Support,ARG-1_1960-T389,ARG-1_1960-T392
Support,ARG-1_1960-T393,ARG-1_1960-T396
Support,ARG-1_1960-T396,ARG-1_1960-T389
Support,ARG-1_1960-T40,ARG-1_1960-T37
Support,ARG-1_1960-T400,ARG-1_1960-T399
Support,ARG-1_1960-T41,ARG-1_1960-T37
Support,ARG-1_1960-T433,ARG-1_1960-T431
Support,ARG-1_1960-T434,ARG-1_1960-T431
Support,ARG-1_1960-T438,ARG-1_1960-T431
Support,ARG-1_1960-T439,ARG-1_1960-T438
Support,ARG-1_1960-T44,ARG-1_1960-T42
Support,ARG-1_1960-T440,ARG-1_1960-T438
Support,ARG-1_1960-T450,ARG-1_1960-T447
Support,ARG-1_1960-T452,ARG-1_1960-T447
Support,ARG-1_1960-T469,ARG-1_1960-T465
Support,ARG-1_1960-T471,ARG-1_1960-T465
Support,ARG-1_1960-T62,ARG-1_1960-T60
Support,ARG-1_1960-T63,ARG-1_1960-T51
Support,ARG-1_1960-T68,ARG-1_1960-T63
Support,ARG-1_1960-T72,ARG-1_1960-T69
Support,ARG-1_1960-T78,ARG-1_1960-T74
Support,ARG-1_1960-T79,ARG-1_1960-T74
Support,ARG-1_1960-T80,ARG-1_1960-T74
Support,ARG-1_1960-T81,ARG-1_1960-T74
Support,ARG-1_1960-T84,ARG-1_1960-T89
Support,ARG-1_1960-T90,ARG-1_1960-T89
Support,ARG-1_1960-T94,ARG-1_1960-T96
Support,ARG-1_1960-T95,ARG-1_1960-T96
