relation_type,source_argument_id,target_argument_id
Attack,ARG-11_1984-T102,ARG-11_1984-T33
Attack,ARG-11_1984-T102,ARG-11_1984-T97
Attack,ARG-11_1984-T105,ARG-11_1984-T177
Attack,ARG-11_1984-T11,ARG-11_1984-T55
Attack,ARG-11_1984-T11,ARG-11_1984-T60
Attack,ARG-11_1984-T11,ARG-11_1984-T62
Attack,ARG-11_1984-T121,ARG-11_1984-T113
Attack,ARG-11_1984-T122,ARG-11_1984-T157
Attack,ARG-11_1984-T124,ARG-11_1984-T123
Attack,ARG-11_1984-T125,ARG-11_1984-T113
Attack,ARG-11_1984-T134,ARG-11_1984-T162
Attack,ARG-11_1984-T137,ARG-11_1984-T136
Attack,ARG-11_1984-T137,ARG-11_1984-T165
Attack,ARG-11_1984-T137,ARG-11_1984-T189
Attack,ARG-11_1984-T14,ARG-11_1984-T15
Attack,ARG-11_1984-T14,ARG-11_1984-T16
Attack,ARG-11_1984-T146,ARG-11_1984-T145
Attack,ARG-11_1984-T150,ARG-11_1984-T149
Attack,ARG-11_1984-T173,ARG-11_1984-T127
Attack,ARG-11_1984-T173,ARG-11_1984-T140
Attack,ARG-11_1984-T178,ARG-11_1984-T113
Attack,ARG-11_1984-T188,ARG-11_1984-T162
Attack,ARG-11_1984-T203,ARG-11_1984-T202
Attack,ARG-11_1984-T203,ARG-11_1984-T242
Attack,ARG-11_1984-T211,ARG-11_1984-T214
Attack,ARG-11_1984-T220,ARG-11_1984-T242
Attack,ARG-11_1984-T221,ARG-11_1984-T220
Attack,ARG-11_1984-T228,ARG-11_1984-T220
Attack,ARG-11_1984-T228,ARG-11_1984-T222
Attack,ARG-11_1984-T228,ARG-11_1984-T223
Attack,ARG-11_1984-T232,ARG-11_1984-T259
Attack,ARG-11_1984-T236,ARG-11_1984-T200
Attack,ARG-11_1984-T245,ARG-11_1984-T268
Attack,ARG-11_1984-T255,ARG-11_1984-T222
Attack,ARG-11_1984-T267,ARG-11_1984-T268
Attack,ARG-11_1984-T27,ARG-11_1984-T104
Attack,ARG-11_1984-T278,ARG-11_1984-T276
Attack,ARG-11_1984-T300,ARG-11_1984-T299
Attack,ARG-11_1984-T302,ARG-11_1984-T346
Attack,ARG-11_1984-T311,ARG-11_1984-T312
Attack,ARG-11_1984-T320,ARG-11_1984-T286
Attack,ARG-11_1984-T34,ARG-11_1984-T75
Attack,ARG-11_1984-T36,ARG-11_1984-T55
Attack,ARG-11_1984-T363,ARG-11_1984-T296
Attack,ARG-11_1984-T369,ARG-11_1984-T370
Attack,ARG-11_1984-T393,ARG-11_1984-T392
Attack,ARG-11_1984-T395,ARG-11_1984-T394
Attack,ARG-11_1984-T395,ARG-11_1984-T440
Attack,ARG-11_1984-T397,ARG-11_1984-T395
Attack,ARG-11_1984-T397,ARG-11_1984-T398
Attack,ARG-11_1984-T401,ARG-11_1984-T395
Attack,ARG-11_1984-T406,ARG-11_1984-T443
Attack,ARG-11_1984-T407,ARG-11_1984-T443
Attack,ARG-11_1984-T439,ARG-11_1984-T392
Attack,ARG-11_1984-T443,ARG-11_1984-T452
Attack,ARG-11_1984-T45,ARG-11_1984-T97
Attack,ARG-11_1984-T454,ARG-11_1984-T452
Attack,ARG-11_1984-T464,ARG-11_1984-T460
Attack,ARG-11_1984-T47,ARG-11_1984-T75
Attack,ARG-11_1984-T478,ARG-11_1984-T477
Attack,ARG-11_1984-T491,ARG-11_1984-T490
Attack,ARG-11_1984-T503,ARG-11_1984-T496
Attack,ARG-11_1984-T506,ARG-11_1984-T507
Attack,ARG-11_1984-T545,ARG-11_1984-T546
Attack,ARG-11_1984-T555,ARG-11_1984-T629
Attack,ARG-11_1984-T566,ARG-11_1984-T569
Attack,ARG-11_1984-T583,ARG-11_1984-T584
Attack,ARG-11_1984-T587,ARG-11_1984-T585
Attack,ARG-11_1984-T600,ARG-11_1984-T633
Attack,ARG-11_1984-T605,ARG-11_1984-T634
Attack,ARG-11_1984-T627,ARG-11_1984-T546
Attack,ARG-11_1984-T641,ARG-11_1984-T645
Attack,ARG-11_1984-T643,ARG-11_1984-T642
Attack,ARG-11_1984-T649,ARG-11_1984-T646
Attack,ARG-11_1984-T653,ARG-11_1984-T654
Attack,ARG-11_1984-T67,ARG-11_1984-T57
Attack,ARG-11_1984-T675,ARG-11_1984-T678
Attack,ARG-11_1984-T677,ARG-11_1984-T678
Attack,ARG-11_1984-T679,ARG-11_1984-T678
Attack,ARG-11_1984-T679,ARG-11_1984-T680
Attack,ARG-11_1984-T679,ARG-11_1984-T681
Attack,ARG-11_1984-T684,ARG-11_1984-T682
Attack,ARG-11_1984-T687,ARG-11_1984-T637
Attack,ARG-11_1984-T700,ARG-11_1984-T658
Attack,ARG-11_1984-T700,ARG-11_1984-T661
Attack,ARG-11_1984-T702,ARG-11_1984-T703
Attack,ARG-11_1984-T73,ARG-11_1984-T102
Attack,ARG-11_1984-T73,ARG-11_1984-T97
Attack,ARG-11_1984-T741,ARG-11_1984-T742
Attack,ARG-11_1984-T92,ARG-11_1984-T67
Attack,ARG-11_1984-T94,ARG-11_1984-T21
Support,ARG-11_1984-T10,ARG-11_1984-T36
Support,ARG-11_1984-T102,ARG-11_1984-T29
Support,ARG-11_1984-T102,ARG-11_1984-T32
Support,ARG-11_1984-T108,ARG-11_1984-T112
Support,ARG-11_1984-T114,ARG-11_1984-T115
Support,ARG-11_1984-T115,ARG-11_1984-T118
Support,ARG-11_1984-T115,ARG-11_1984-T119
Support,ARG-11_1984-T115,ARG-11_1984-T120
Support,ARG-11_1984-T116,ARG-11_1984-T115
Support,ARG-11_1984-T117,ARG-11_1984-T115
Support,ARG-11_1984-T119,ARG-11_1984-T118
Support,ARG-11_1984-T119,ARG-11_1984-T120
Support,ARG-11_1984-T121,ARG-11_1984-T122
Support,ARG-11_1984-T122,ARG-11_1984-T158
Support,ARG-11_1984-T127,ARG-11_1984-T132
Support,ARG-11_1984-T128,ARG-11_1984-T132
Support,ARG-11_1984-T129,ARG-11_1984-T132
Support,ARG-11_1984-T130,ARG-11_1984-T131
Support,ARG-11_1984-T130,ARG-11_1984-T132
Support,ARG-11_1984-T131,ARG-11_1984-T132
