relation_type,source_argument_id,target_argument_id
Attack,ARG-32_2004-T101,ARG-32_2004-T84
Attack,ARG-32_2004-T120,ARG-32_2004-T108
Attack,ARG-32_2004-T126,ARG-32_2004-T120
Attack,ARG-32_2004-T159,ARG-32_2004-T147
Attack,ARG-32_2004-T165,ARG-32_2004-T166
Attack,ARG-32_2004-T183,ARG-32_2004-T174
Attack,ARG-32_2004-T197,ARG-32_2004-T188
Attack,ARG-32_2004-T260,ARG-32_2004-T253
Attack,ARG-32_2004-T299,ARG-32_2004-T287
Attack,ARG-32_2004-T301,ARG-32_2004-T299
Attack,ARG-32_2004-T31,ARG-32_2004-T17
Attack,ARG-32_2004-T33,ARG-32_2004-T4
Attack,ARG-32_2004-T373,ARG-32_2004-T366
Attack,ARG-32_2004-T389,ARG-32_2004-T382
Attack,ARG-32_2004-T407,ARG-32_2004-T373
Attack,ARG-32_2004-T41,ARG-32_2004-T39
Attack,ARG-32_2004-T489,ARG-32_2004-T483
Attack,ARG-32_2004-T521,ARG-32_2004-T491
Attack,ARG-32_2004-T522,ARG-32_2004-T502
Attack,ARG-32_2004-T545,ARG-32_2004-T521
Attack,ARG-32_2004-T567,ARG-32_2004-T572
Attack,ARG-32_2004-T613,ARG-32_2004-T610
Attack,ARG-32_2004-T757,ARG-32_2004-T739
Attack,ARG-32_2004-T768,ARG-32_2004-T757
Attack,ARG-32_2004-T789,ARG-32_2004-T774
Attack,ARG-32_2004-T832,ARG-32_2004-T830
Attack,ARG-32_2004-T836,ARG-32_2004-T816
Attack,ARG-32_2004-T914,ARG-32_2004-T913
Equivalent,ARG-32_2004-T214,ARG-32_2004-T212
Equivalent,ARG-32_2004-T237,ARG-32_2004-T238
Equivalent,ARG-32_2004-T264,ARG-32_2004-T267
Equivalent,ARG-32_2004-T280,ARG-32_2004-T286
Equivalent,ARG-32_2004-T285,ARG-32_2004-T293
Equivalent,ARG-32_2004-T362,ARG-32_2004-T400
Equivalent,ARG-32_2004-T467,ARG-32_2004-T458
Equivalent,ARG-32_2004-T491,ARG-32_2004-T483
Equivalent,ARG-32_2004-T588,ARG-32_2004-T587
Equivalent,ARG-32_2004-T609,ARG-32_2004-T610
Equivalent,ARG-32_2004-T620,ARG-32_2004-T644
Equivalent,ARG-32_2004-T634,ARG-32_2004-T632
Equivalent,ARG-32_2004-T644,ARG-32_2004-T617
Equivalent,ARG-32_2004-T65,ARG-32_2004-T53
Equivalent,ARG-32_2004-T765,ARG-32_2004-T768
Equivalent,ARG-32_2004-T801,ARG-32_2004-T803
Equivalent,ARG-32_2004-T98,ARG-32_2004-T100
Support,ARG-32_2004-T10,ARG-32_2004-T7
Support,ARG-32_2004-T103,ARG-32_2004-T102
Support,ARG-32_2004-T108,ARG-32_2004-T101
Support,ARG-32_2004-T11,ARG-32_2004-T7
Support,ARG-32_2004-T144,ARG-32_2004-T149
Support,ARG-32_2004-T148,ARG-32_2004-T147
Support,ARG-32_2004-T154,ARG-32_2004-T143
Support,ARG-32_2004-T155,ARG-32_2004-T143
Support,ARG-32_2004-T157,ARG-32_2004-T143
Support,ARG-32_2004-T158,ARG-32_2004-T143
Support,ARG-32_2004-T160,ARG-32_2004-T159
Support,ARG-32_2004-T161,ARG-32_2004-T159
Support,ARG-32_2004-T163,ARG-32_2004-T165
Support,ARG-32_2004-T164,ARG-32_2004-T165
Support,ARG-32_2004-T167,ARG-32_2004-T166
Support,ARG-32_2004-T174,ARG-32_2004-T178
Support,ARG-32_2004-T192,ARG-32_2004-T191
Support,ARG-32_2004-T193,ARG-32_2004-T192
Support,ARG-32_2004-T196,ARG-32_2004-T192
Support,ARG-32_2004-T199,ARG-32_2004-T203
Support,ARG-32_2004-T203,ARG-32_2004-T202
Support,ARG-32_2004-T206,ARG-32_2004-T202
Support,ARG-32_2004-T213,ARG-32_2004-T212
Support,ARG-32_2004-T216,ARG-32_2004-T212
Support,ARG-32_2004-T231,ARG-32_2004-T241
Support,ARG-32_2004-T232,ARG-32_2004-T231
Support,ARG-32_2004-T234,ARG-32_2004-T248
Support,ARG-32_2004-T239,ARG-32_2004-T248
Support,ARG-32_2004-T242,ARG-32_2004-T241
Support,ARG-32_2004-T246,ARG-32_2004-T245
Support,ARG-32_2004-T251,ARG-32_2004-T259
Support,ARG-32_2004-T252,ARG-32_2004-T259
Support,ARG-32_2004-T254,ARG-32_2004-T257
Support,ARG-32_2004-T258,ARG-32_2004-T259
Support,ARG-32_2004-T263,ARG-32_2004-T268
Support,ARG-32_2004-T27,ARG-32_2004-T24
Support,ARG-32_2004-T272,ARG-32_2004-T267
Support,ARG-32_2004-T282,ARG-32_2004-T286
Support,ARG-32_2004-T283,ARG-32_2004-T282
Support,ARG-32_2004-T284,ARG-32_2004-T282
