relation_type,source_argument_id,target_argument_id
Attack,ARG-7_1976-T173,ARG-7_1976-T165
Attack,ARG-7_1976-T173,ARG-7_1976-T169
Attack,ARG-7_1976-T173,ARG-7_1976-T170
Attack,ARG-7_1976-T173,ARG-7_1976-T171
Attack,ARG-7_1976-T179,ARG-7_1976-T165
Attack,ARG-7_1976-T179,ARG-7_1976-T171
Attack,ARG-7_1976-T181,ARG-7_1976-T139
Attack,ARG-7_1976-T181,ARG-7_1976-T171
Attack,ARG-7_1976-T22,ARG-7_1976-T13
Attack,ARG-7_1976-T22,ARG-7_1976-T15
Attack,ARG-7_1976-T25,ARG-7_1976-T15
Attack,ARG-7_1976-T26,ARG-7_1976-T14
Attack,ARG-7_1976-T273,ARG-7_1976-T249
Attack,ARG-7_1976-T273,ARG-7_1976-T262
Attack,ARG-7_1976-T273,ARG-7_1976-T266
Attack,ARG-7_1976-T273,ARG-7_1976-T268
Attack,ARG-7_1976-T273,ARG-7_1976-T269
Attack,ARG-7_1976-T379,ARG-7_1976-T392
Attack,ARG-7_1976-T39,ARG-7_1976-T33
Attack,ARG-7_1976-T392,ARG-7_1976-T376
Attack,ARG-7_1976-T392,ARG-7_1976-T379
Attack,ARG-7_1976-T395,ARG-7_1976-T392
Attack,ARG-7_1976-T396,ARG-7_1976-T392
Attack,ARG-7_1976-T419,ARG-7_1976-T412
Attack,ARG-7_1976-T423,ARG-7_1976-T412
Attack,ARG-7_1976-T476,ARG-7_1976-T488
Attack,ARG-7_1976-T505,ARG-7_1976-T497
Attack,ARG-7_1976-T506,ARG-7_1976-T489
Attack,ARG-7_1976-T506,ARG-7_1976-T493
Attack,ARG-7_1976-T507,ARG-7_1976-T489
Attack,ARG-7_1976-T507,ARG-7_1976-T493
Attack,ARG-7_1976-T52,ARG-7_1976-T51
Attack,ARG-7_1976-T53,ARG-7_1976-T52
Attack,ARG-7_1976-T530,ARG-7_1976-T525
Attack,ARG-7_1976-T548,ARG-7_1976-T525
Attack,ARG-7_1976-T57,ARG-7_1976-T51
Attack,ARG-7_1976-T573,ARG-7_1976-T561
Attack,ARG-7_1976-T573,ARG-7_1976-T571
Attack,ARG-7_1976-T573,ARG-7_1976-T572
Attack,ARG-7_1976-T576,ARG-7_1976-T561
Attack,ARG-7_1976-T576,ARG-7_1976-T571
Attack,ARG-7_1976-T576,ARG-7_1976-T572
Attack,ARG-7_1976-T587,ARG-7_1976-T571
Attack,ARG-7_1976-T587,ARG-7_1976-T572
Equivalent,ARG-7_1976-T111,ARG-7_1976-T108
Equivalent,ARG-7_1976-T239,ARG-7_1976-T227
Equivalent,ARG-7_1976-T239,ARG-7_1976-T228
Equivalent,ARG-7_1976-T239,ARG-7_1976-T236
Equivalent,ARG-7_1976-T322,ARG-7_1976-T317
Equivalent,ARG-7_1976-T330,ARG-7_1976-T317
Equivalent,ARG-7_1976-T330,ARG-7_1976-T322
Equivalent,ARG-7_1976-T379,ARG-7_1976-T376
Equivalent,ARG-7_1976-T38,ARG-7_1976-T29
Equivalent,ARG-7_1976-T399,ARG-7_1976-T376
Equivalent,ARG-7_1976-T399,ARG-7_1976-T379
Equivalent,ARG-7_1976-T411,ARG-7_1976-T416
Equivalent,ARG-7_1976-T418,ARG-7_1976-T411
Equivalent,ARG-7_1976-T418,ARG-7_1976-T416
Equivalent,ARG-7_1976-T423,ARG-7_1976-T419
Equivalent,ARG-7_1976-T430,ARG-7_1976-T426
Equivalent,ARG-7_1976-T462,ARG-7_1976-T461
Equivalent,ARG-7_1976-T476,ARG-7_1976-T457
Equivalent,ARG-7_1976-T493,ARG-7_1976-T489
Equivalent,ARG-7_1976-T50,ARG-7_1976-T49
Equivalent,ARG-7_1976-T57,ARG-7_1976-T52
Equivalent,ARG-7_1976-T572,ARG-7_1976-T561
Equivalent,ARG-7_1976-T58,ARG-7_1976-T48
Equivalent,ARG-7_1976-T72,ARG-7_1976-T69
Equivalent,ARG-7_1976-T75,ARG-7_1976-T82
Equivalent,ARG-7_1976-T75,ARG-7_1976-T84
