relation_type,source_argument_id,target_argument_id
Attack,ARG-23_1996-T129,ARG-23_1996-T127
Attack,ARG-23_1996-T139,ARG-23_1996-T133
Attack,ARG-23_1996-T181,ARG-23_1996-T166
Attack,ARG-23_1996-T191,ARG-23_1996-T181
Attack,ARG-23_1996-T202,ARG-23_1996-T198
Attack,ARG-23_1996-T204,ARG-23_1996-T205
Attack,ARG-23_1996-T211,ARG-23_1996-T206
Attack,ARG-23_1996-T222,ARG-23_1996-T218
Attack,ARG-23_1996-T237,ARG-23_1996-T227
Attack,ARG-23_1996-T239,ARG-23_1996-T237
Attack,ARG-23_1996-T269,ARG-23_1996-T266
Attack,ARG-23_1996-T271,ARG-23_1996-T268
Attack,ARG-23_1996-T302,ARG-23_1996-T319
Attack,ARG-23_1996-T307,ARG-23_1996-T306
Attack,ARG-23_1996-T313,ARG-23_1996-T307
Attack,ARG-23_1996-T314,ARG-23_1996-T307
Attack,ARG-23_1996-T32,ARG-23_1996-T75
Attack,ARG-23_1996-T324,ARG-23_1996-T310
Attack,ARG-23_1996-T333,ARG-23_1996-T330
Attack,ARG-23_1996-T34,ARG-23_1996-T35
Attack,ARG-23_1996-T344,ARG-23_1996-T327
Attack,ARG-23_1996-T350,ARG-23_1996-T349
Attack,ARG-23_1996-T368,ARG-23_1996-T352
Attack,ARG-23_1996-T373,ARG-23_1996-T397
Attack,ARG-23_1996-T375,ARG-23_1996-T397
Attack,ARG-23_1996-T396,ARG-23_1996-T361
Attack,ARG-23_1996-T406,ARG-23_1996-T405
Attack,ARG-23_1996-T43,ARG-23_1996-T34
Attack,ARG-23_1996-T452,ARG-23_1996-T447
Attack,ARG-23_1996-T466,ARG-23_1996-T465
Attack,ARG-23_1996-T477,ARG-23_1996-T476
Attack,ARG-23_1996-T486,ARG-23_1996-T433
Attack,ARG-23_1996-T507,ARG-23_1996-T477
Attack,ARG-23_1996-T52,ARG-23_1996-T43
Attack,ARG-23_1996-T531,ARG-23_1996-T522
Attack,ARG-23_1996-T536,ARG-23_1996-T531
Attack,ARG-23_1996-T553,ARG-23_1996-T522
Attack,ARG-23_1996-T562,ARG-23_1996-T561
Attack,ARG-23_1996-T563,ARG-23_1996-T561
Attack,ARG-23_1996-T569,ARG-23_1996-T561
Attack,ARG-23_1996-T596,ARG-23_1996-T592
Attack,ARG-23_1996-T61,ARG-23_1996-T50
Attack,ARG-23_1996-T614,ARG-23_1996-T620
Attack,ARG-23_1996-T619,ARG-23_1996-T614
Attack,ARG-23_1996-T622,ARG-23_1996-T628
Attack,ARG-23_1996-T64,ARG-23_1996-T50
Attack,ARG-23_1996-T68,ARG-23_1996-T66
Equivalent,ARG-23_1996-T115,ARG-23_1996-T118
Equivalent,ARG-23_1996-T268,ARG-23_1996-T269
Equivalent,ARG-23_1996-T349,ARG-23_1996-T348
Equivalent,ARG-23_1996-T517,ARG-23_1996-T508
Equivalent,ARG-23_1996-T71,ARG-23_1996-T61
Support,ARG-23_1996-T110,ARG-23_1996-T106
Support,ARG-23_1996-T111,ARG-23_1996-T106
Support,ARG-23_1996-T113,ARG-23_1996-T112
Support,ARG-23_1996-T12,ARG-23_1996-T72
Support,ARG-23_1996-T124,ARG-23_1996-T123
Support,ARG-23_1996-T127,ARG-23_1996-T128
Support,ARG-23_1996-T130,ARG-23_1996-T129
Support,ARG-23_1996-T131,ARG-23_1996-T133
Support,ARG-23_1996-T132,ARG-23_1996-T133
Support,ARG-23_1996-T138,ARG-23_1996-T133
Support,ARG-23_1996-T14,ARG-23_1996-T16
Support,ARG-23_1996-T141,ARG-23_1996-T142
Support,ARG-23_1996-T143,ARG-23_1996-T144
Support,ARG-23_1996-T146,ARG-23_1996-T277
Support,ARG-23_1996-T150,ARG-23_1996-T146
Support,ARG-23_1996-T150,ARG-23_1996-T281
Support,ARG-23_1996-T152,ARG-23_1996-T151
Support,ARG-23_1996-T158,ARG-23_1996-T152
Support,ARG-23_1996-T164,ARG-23_1996-T163
Support,ARG-23_1996-T165,ARG-23_1996-T163
Support,ARG-23_1996-T181,ARG-23_1996-T180
Support,ARG-23_1996-T193,ARG-23_1996-T194
Support,ARG-23_1996-T194,ARG-23_1996-T195
Support,ARG-23_1996-T196,ARG-23_1996-T195
Support,ARG-23_1996-T197,ARG-23_1996-T195
Support,ARG-23_1996-T198,ARG-23_1996-T197
Support,ARG-23_1996-T20,ARG-23_1996-T19
Support,ARG-23_1996-T204,ARG-23_1996-T202
Support,ARG-23_1996-T206,ARG-23_1996-T202
Support,ARG-23_1996-T207,ARG-23_1996-T202
Support,ARG-23_1996-T209,ARG-23_1996-T202
Support,ARG-23_1996-T212,ARG-23_1996-T211
Support,ARG-23_1996-T213,ARG-23_1996-T211
Support,ARG-23_1996-T218,ARG-23_1996-T220
Support,ARG-23_1996-T222,ARG-23_1996-T223
Support,ARG-23_1996-T229,ARG-23_1996-T230
Support,ARG-23_1996-T241,ARG-23_1996-T240
Support,ARG-23_1996-T244,ARG-23_1996-T241
Support,ARG-23_1996-T252,ARG-23_1996-T253
Support,ARG-23_1996-T26,ARG-23_1996-T20
Support,ARG-23_1996-T271,ARG-23_1996-T274
Support,ARG-23_1996-T275,ARG-23_1996-T274
Support,ARG-23_1996-T302,ARG-23_1996-T306
Support,ARG-23_1996-T310,ARG-23_1996-T307
Support,ARG-23_1996-T311,ARG-23_1996-T312
Support,ARG-23_1996-T326,ARG-23_1996-T330
Support,ARG-23_1996-T327,ARG-23_1996-T330
Support,ARG-23_1996-T331,ARG-23_1996-T330
Support,ARG-23_1996-T334,ARG-23_1996-T333
Support,ARG-23_1996-T335,ARG-23_1996-T333
Support,ARG-23_1996-T339,ARG-23_1996-T333
Support,ARG-23_1996-T34,ARG-23_1996-T32
Support,ARG-23_1996-T348,ARG-23_1996-T344
Support,ARG-23_1996-T361,ARG-23_1996-T368
Support,ARG-23_1996-T375,ARG-23_1996-T373
Support,ARG-23_1996-T397,ARG-23_1996-T369
Support,ARG-23_1996-T401,ARG-23_1996-T399
Support,ARG-23_1996-T403,ARG-23_1996-T402
Support,ARG-23_1996-T426,ARG-23_1996-T434
Support,ARG-23_1996-T43,ARG-23_1996-T44
Support,ARG-23_1996-T433,ARG-23_1996-T423
Support,ARG-23_1996-T435,ARG-23_1996-T438
Support,ARG-23_1996-T436,ARG-23_1996-T435
Support,ARG-23_1996-T440,ARG-23_1996-T439
Support,ARG-23_1996-T447,ARG-23_1996-T451
Support,ARG-23_1996-T450,ARG-23_1996-T451
Support,ARG-23_1996-T459,ARG-23_1996-T452
Support,ARG-23_1996-T460,ARG-23_1996-T462
Support,ARG-23_1996-T462,ARG-23_1996-T463
Support,ARG-23_1996-T467,ARG-23_1996-T466
Support,ARG-23_1996-T468,ARG-23_1996-T466
Support,ARG-23_1996-T468,ARG-23_1996-T467
Support,ARG-23_1996-T472,ARG-23_1996-T476
Support,ARG-23_1996-T474,ARG-23_1996-T472
Support,ARG-23_1996-T475,ARG-23_1996-T472
Support,ARG-23_1996-T484,ARG-23_1996-T477
Support,ARG-23_1996-T493,ARG-23_1996-T447
Support,ARG-23_1996-T495,ARG-23_1996-T468
Support,ARG-23_1996-T495,ARG-23_1996-T503
Support,ARG-23_1996-T517,ARG-23_1996-T518
Support,ARG-23_1996-T529,ARG-23_1996-T522
Support,ARG-23_1996-T530,ARG-23_1996-T529
Support,ARG-23_1996-T537,ARG-23_1996-T571
Support,ARG-23_1996-T560,ARG-23_1996-T561
Support,ARG-23_1996-T562,ARG-23_1996-T566
Support,ARG-23_1996-T563,ARG-23_1996-T566
Support,ARG-23_1996-T564,ARG-23_1996-T563
Support,ARG-23_1996-T565,ARG-23_1996-T566
Support,ARG-23_1996-T571,ARG-23_1996-T531
Support,ARG-23_1996-T582,ARG-23_1996-T581
Support,ARG-23_1996-T583,ARG-23_1996-T582
Support,ARG-23_1996-T584,ARG-23_1996-T583
Support,ARG-23_1996-T586,ARG-23_1996-T583
Support,ARG-23_1996-T588,ARG-23_1996-T577
Support,ARG-23_1996-T589,ARG-23_1996-T588
Support,ARG-23_1996-T591,ARG-23_1996-T590
Support,ARG-23_1996-T592,ARG-23_1996-T591
Support,ARG-23_1996-T595,ARG-23_1996-T588
Support,ARG-23_1996-T596,ARG-23_1996-T598
Support,ARG-23_1996-T601,ARG-23_1996-T600
Support,ARG-23_1996-T602,ARG-23_1996-T600
Support,ARG-23_1996-T603,ARG-23_1996-T602
Support,ARG-23_1996-T609,ARG-23_1996-T600
Support,ARG-23_1996-T609,ARG-23_1996-T610
Support,ARG-23_1996-T610,ARG-23_1996-T614
Support,ARG-23_1996-T613,ARG-23_1996-T614
Support,ARG-23_1996-T622,ARG-23_1996-T631
Support,ARG-23_1996-T636,ARG-23_1996-T637
Support,ARG-23_1996-T636,ARG-23_1996-T638
Support,ARG-23_1996-T64,ARG-23_1996-T65
Support,ARG-23_1996-T640,ARG-23_1996-T636
Support,ARG-23_1996-T640,ARG-23_1996-T638
Support,ARG-23_1996-T647,ARG-23_1996-T646
Support,ARG-23_1996-T648,ARG-23_1996-T646
Support,ARG-23_1996-T65,ARG-23_1996-T66
Support,ARG-23_1996-T7,ARG-23_1996-T9
Support,ARG-23_1996-T88,ARG-23_1996-T92
Support,ARG-23_1996-T91,ARG-23_1996-T92
Support,ARG-23_1996-T92,ARG-23_1996-T88
Support,ARG-23_1996-T98,ARG-23_1996-T100
