relation_type,source_argument_id,target_argument_id
Attack,ARG-34_2008-T11,ARG-34_2008-T9
Attack,ARG-34_2008-T111,ARG-34_2008-T110
Attack,ARG-34_2008-T115,ARG-34_2008-T114
Attack,ARG-34_2008-T142,ARG-34_2008-T138
Attack,ARG-34_2008-T152,ARG-34_2008-T149
Attack,ARG-34_2008-T164,ARG-34_2008-T163
Attack,ARG-34_2008-T168,ARG-34_2008-T169
Attack,ARG-34_2008-T17,ARG-34_2008-T14
Attack,ARG-34_2008-T200,ARG-34_2008-T203
Attack,ARG-34_2008-T204,ARG-34_2008-T203
Attack,ARG-34_2008-T216,ARG-34_2008-T215
Attack,ARG-34_2008-T238,ARG-34_2008-T239
Attack,ARG-34_2008-T244,ARG-34_2008-T243
Attack,ARG-34_2008-T290,ARG-34_2008-T289
Attack,ARG-34_2008-T307,ARG-34_2008-T312
Attack,ARG-34_2008-T36,ARG-34_2008-T30
Attack,ARG-34_2008-T361,ARG-34_2008-T360
Attack,ARG-34_2008-T362,ARG-34_2008-T360
Attack,ARG-34_2008-T369,ARG-34_2008-T368
Attack,ARG-34_2008-T38,ARG-34_2008-T39
Attack,ARG-34_2008-T388,ARG-34_2008-T391
Attack,ARG-34_2008-T389,ARG-34_2008-T391
Attack,ARG-34_2008-T398,ARG-34_2008-T397
Attack,ARG-34_2008-T42,ARG-34_2008-T41
Attack,ARG-34_2008-T423,ARG-34_2008-T424
Attack,ARG-34_2008-T428,ARG-34_2008-T429
Attack,ARG-34_2008-T439,ARG-34_2008-T466
Attack,ARG-34_2008-T442,ARG-34_2008-T468
Attack,ARG-34_2008-T445,ARG-34_2008-T468
Attack,ARG-34_2008-T457,ARG-34_2008-T455
Attack,ARG-34_2008-T464,ARG-34_2008-T457
Attack,ARG-34_2008-T494,ARG-34_2008-T488
Attack,ARG-34_2008-T5,ARG-34_2008-T2
Attack,ARG-34_2008-T502,ARG-34_2008-T503
Attack,ARG-34_2008-T526,ARG-34_2008-T525
Attack,ARG-34_2008-T528,ARG-34_2008-T527
Attack,ARG-34_2008-T531,ARG-34_2008-T530
Attack,ARG-34_2008-T535,ARG-34_2008-T537
Attack,ARG-34_2008-T538,ARG-34_2008-T539
Attack,ARG-34_2008-T540,ARG-34_2008-T539
Attack,ARG-34_2008-T552,ARG-34_2008-T547
Attack,ARG-34_2008-T556,ARG-34_2008-T614
Attack,ARG-34_2008-T558,ARG-34_2008-T557
Attack,ARG-34_2008-T569,ARG-34_2008-T570
Attack,ARG-34_2008-T575,ARG-34_2008-T570
Attack,ARG-34_2008-T588,ARG-34_2008-T590
Attack,ARG-34_2008-T595,ARG-34_2008-T599
Attack,ARG-34_2008-T601,ARG-34_2008-T599
Attack,ARG-34_2008-T606,ARG-34_2008-T607
Attack,ARG-34_2008-T623,ARG-34_2008-T622
Attack,ARG-34_2008-T628,ARG-34_2008-T625
Attack,ARG-34_2008-T639,ARG-34_2008-T640
Attack,ARG-34_2008-T645,ARG-34_2008-T640
Attack,ARG-34_2008-T655,ARG-34_2008-T656
Attack,ARG-34_2008-T661,ARG-34_2008-T660
Attack,ARG-34_2008-T674,ARG-34_2008-T675
Attack,ARG-34_2008-T676,ARG-34_2008-T675
Attack,ARG-34_2008-T677,ARG-34_2008-T676
Attack,ARG-34_2008-T682,ARG-34_2008-T685
Attack,ARG-34_2008-T687,ARG-34_2008-T686
Attack,ARG-34_2008-T698,ARG-34_2008-T693
Attack,ARG-34_2008-T737,ARG-34_2008-T844
Attack,ARG-34_2008-T738,ARG-34_2008-T844
Attack,ARG-34_2008-T740,ARG-34_2008-T742
Attack,ARG-34_2008-T745,ARG-34_2008-T844
Attack,ARG-34_2008-T748,ARG-34_2008-T747
Attack,ARG-34_2008-T784,ARG-34_2008-T778
Attack,ARG-34_2008-T788,ARG-34_2008-T790
Attack,ARG-34_2008-T806,ARG-34_2008-T805
Attack,ARG-34_2008-T811,ARG-34_2008-T809
Attack,ARG-34_2008-T816,ARG-34_2008-T850
Attack,ARG-34_2008-T840,ARG-34_2008-T833
Attack,ARG-34_2008-T842,ARG-34_2008-T854
Attack,ARG-34_2008-T85,ARG-34_2008-T84
Attack,ARG-34_2008-T853,ARG-34_2008-T854
Attack,ARG-34_2008-T93,ARG-34_2008-T92
Support,ARG-34_2008-T101,ARG-34_2008-T113
Support,ARG-34_2008-T102,ARG-34_2008-T101
Support,ARG-34_2008-T103,ARG-34_2008-T101
Support,ARG-34_2008-T104,ARG-34_2008-T101
Support,ARG-34_2008-T105,ARG-34_2008-T101
Support,ARG-34_2008-T106,ARG-34_2008-T113
Support,ARG-34_2008-T107,ARG-34_2008-T113
Support,ARG-34_2008-T108,ARG-34_2008-T113
Support,ARG-34_2008-T109,ARG-34_2008-T113
Support,ARG-34_2008-T112,ARG-34_2008-T111
Support,ARG-34_2008-T113,ARG-34_2008-T115
Support,ARG-34_2008-T117,ARG-34_2008-T118
Support,ARG-34_2008-T119,ARG-34_2008-T118
Support,ARG-34_2008-T120,ARG-34_2008-T121
Support,ARG-34_2008-T121,ARG-34_2008-T122
Support,ARG-34_2008-T122,ARG-34_2008-T164
Support,ARG-34_2008-T13,ARG-34_2008-T14
Support,ARG-34_2008-T137,ARG-34_2008-T136
Support,ARG-34_2008-T140,ARG-34_2008-T143
Support,ARG-34_2008-T143,ARG-34_2008-T149
Support,ARG-34_2008-T144,ARG-34_2008-T143
Support,ARG-34_2008-T149,ARG-34_2008-T158
Support,ARG-34_2008-T15,ARG-34_2008-T17
Support,ARG-34_2008-T153,ARG-34_2008-T154
Support,ARG-34_2008-T154,ARG-34_2008-T158
Support,ARG-34_2008-T155,ARG-34_2008-T154
Support,ARG-34_2008-T171,ARG-34_2008-T168
Support,ARG-34_2008-T174,ARG-34_2008-T173
Support,ARG-34_2008-T175,ARG-34_2008-T181
Support,ARG-34_2008-T178,ARG-34_2008-T175
Support,ARG-34_2008-T182,ARG-34_2008-T181
Support,ARG-34_2008-T182,ARG-34_2008-T185
Support,ARG-34_2008-T184,ARG-34_2008-T182
Support,ARG-34_2008-T186,ARG-34_2008-T188
Support,ARG-34_2008-T187,ARG-34_2008-T186
Support,ARG-34_2008-T188,ARG-34_2008-T189
Support,ARG-34_2008-T192,ARG-34_2008-T195
Support,ARG-34_2008-T195,ARG-34_2008-T196
Support,ARG-34_2008-T196,ARG-34_2008-T200
Support,ARG-34_2008-T206,ARG-34_2008-T215
Support,ARG-34_2008-T21,ARG-34_2008-T25
Support,ARG-34_2008-T215,ARG-34_2008-T218
Support,ARG-34_2008-T217,ARG-34_2008-T218
Support,ARG-34_2008-T218,ARG-34_2008-T222
Support,ARG-34_2008-T22,ARG-34_2008-T21
Support,ARG-34_2008-T220,ARG-34_2008-T223
Support,ARG-34_2008-T223,ARG-34_2008-T224
Support,ARG-34_2008-T224,ARG-34_2008-T228
Support,ARG-34_2008-T23,ARG-34_2008-T21
Support,ARG-34_2008-T232,ARG-34_2008-T234
Support,ARG-34_2008-T235,ARG-34_2008-T238
Support,ARG-34_2008-T239,ARG-34_2008-T240
Support,ARG-34_2008-T24,ARG-34_2008-T21
Support,ARG-34_2008-T240,ARG-34_2008-T241
Support,ARG-34_2008-T241,ARG-34_2008-T242
Support,ARG-34_2008-T25,ARG-34_2008-T26
Support,ARG-34_2008-T252,ARG-34_2008-T253
Support,ARG-34_2008-T253,ARG-34_2008-T254
Support,ARG-34_2008-T254,ARG-34_2008-T255
Support,ARG-34_2008-T258,ARG-34_2008-T259
Support,ARG-34_2008-T260,ARG-34_2008-T267
Support,ARG-34_2008-T267,ARG-34_2008-T269
Support,ARG-34_2008-T278,ARG-34_2008-T167
Support,ARG-34_2008-T285,ARG-34_2008-T316
Support,ARG-34_2008-T286,ARG-34_2008-T317
Support,ARG-34_2008-T287,ARG-34_2008-T288
Support,ARG-34_2008-T287,ARG-34_2008-T317
Support,ARG-34_2008-T292,ARG-34_2008-T293
Support,ARG-34_2008-T293,ARG-34_2008-T294
Support,ARG-34_2008-T295,ARG-34_2008-T297
Support,ARG-34_2008-T297,ARG-34_2008-T300
Support,ARG-34_2008-T298,ARG-34_2008-T299
Support,ARG-34_2008-T299,ARG-34_2008-T300
Support,ARG-34_2008-T3,ARG-34_2008-T4
Support,ARG-34_2008-T301,ARG-34_2008-T302
Support,ARG-34_2008-T302,ARG-34_2008-T303
Support,ARG-34_2008-T303,ARG-34_2008-T304
Support,ARG-34_2008-T306,ARG-34_2008-T307
