relation_type,source_argument_id,target_argument_id
Attack,ARG-3_1960-T100,ARG-3_1960-T88
Attack,ARG-3_1960-T107,ARG-3_1960-T106
Attack,ARG-3_1960-T113,ARG-3_1960-T106
Attack,ARG-3_1960-T114,ARG-3_1960-T106
Attack,ARG-3_1960-T138,ARG-3_1960-T144
Attack,ARG-3_1960-T174,ARG-3_1960-T160
Attack,ARG-3_1960-T180,ARG-3_1960-T163
Attack,ARG-3_1960-T184,ARG-3_1960-T170
Attack,ARG-3_1960-T197,ARG-3_1960-T222
Attack,ARG-3_1960-T213,ARG-3_1960-T194
Attack,ARG-3_1960-T213,ARG-3_1960-T207
Attack,ARG-3_1960-T213,ARG-3_1960-T208
Attack,ARG-3_1960-T220,ARG-3_1960-T206
Attack,ARG-3_1960-T232,ARG-3_1960-T243
Attack,ARG-3_1960-T238,ARG-3_1960-T240
Attack,ARG-3_1960-T251,ARG-3_1960-T250
Attack,ARG-3_1960-T251,ARG-3_1960-T259
Attack,ARG-3_1960-T259,ARG-3_1960-T240
Attack,ARG-3_1960-T26,ARG-3_1960-T27
Attack,ARG-3_1960-T289,ARG-3_1960-T308
Attack,ARG-3_1960-T292,ARG-3_1960-T305
Attack,ARG-3_1960-T310,ARG-3_1960-T312
Attack,ARG-3_1960-T332,ARG-3_1960-T317
Attack,ARG-3_1960-T347,ARG-3_1960-T363
Attack,ARG-3_1960-T348,ARG-3_1960-T336
Attack,ARG-3_1960-T349,ARG-3_1960-T343
Attack,ARG-3_1960-T352,ARG-3_1960-T337
Attack,ARG-3_1960-T358,ARG-3_1960-T353
Attack,ARG-3_1960-T361,ARG-3_1960-T337
Attack,ARG-3_1960-T412,ARG-3_1960-T406
Attack,ARG-3_1960-T414,ARG-3_1960-T437
Attack,ARG-3_1960-T445,ARG-3_1960-T448
Attack,ARG-3_1960-T457,ARG-3_1960-T476
Attack,ARG-3_1960-T462,ARG-3_1960-T446
Attack,ARG-3_1960-T463,ARG-3_1960-T446
Attack,ARG-3_1960-T464,ARG-3_1960-T475
Attack,ARG-3_1960-T470,ARG-3_1960-T478
Attack,ARG-3_1960-T95,ARG-3_1960-T96
Equivalent,ARG-3_1960-T101,ARG-3_1960-T94
Equivalent,ARG-3_1960-T107,ARG-3_1960-T113
Equivalent,ARG-3_1960-T107,ARG-3_1960-T114
Equivalent,ARG-3_1960-T113,ARG-3_1960-T107
Equivalent,ARG-3_1960-T113,ARG-3_1960-T114
Equivalent,ARG-3_1960-T114,ARG-3_1960-T107
Equivalent,ARG-3_1960-T114,ARG-3_1960-T113
Equivalent,ARG-3_1960-T12,ARG-3_1960-T11
Equivalent,ARG-3_1960-T128,ARG-3_1960-T117
Equivalent,ARG-3_1960-T131,ARG-3_1960-T117
Equivalent,ARG-3_1960-T134,ARG-3_1960-T135
Equivalent,ARG-3_1960-T134,ARG-3_1960-T140
Equivalent,ARG-3_1960-T15,ARG-3_1960-T17
Equivalent,ARG-3_1960-T189,ARG-3_1960-T160
Equivalent,ARG-3_1960-T19,ARG-3_1960-T22
Equivalent,ARG-3_1960-T195,ARG-3_1960-T225
Equivalent,ARG-3_1960-T196,ARG-3_1960-T195
Equivalent,ARG-3_1960-T212,ARG-3_1960-T227
Equivalent,ARG-3_1960-T227,ARG-3_1960-T194
Equivalent,ARG-3_1960-T248,ARG-3_1960-T269
Equivalent,ARG-3_1960-T269,ARG-3_1960-T232
Equivalent,ARG-3_1960-T271,ARG-3_1960-T269
Equivalent,ARG-3_1960-T280,ARG-3_1960-T308
Equivalent,ARG-3_1960-T282,ARG-3_1960-T307
Equivalent,ARG-3_1960-T284,ARG-3_1960-T307
Equivalent,ARG-3_1960-T293,ARG-3_1960-T304
Equivalent,ARG-3_1960-T342,ARG-3_1960-T343
Equivalent,ARG-3_1960-T372,ARG-3_1960-T377
Equivalent,ARG-3_1960-T373,ARG-3_1960-T377
Equivalent,ARG-3_1960-T375,ARG-3_1960-T377
Equivalent,ARG-3_1960-T377,ARG-3_1960-T372
Equivalent,ARG-3_1960-T378,ARG-3_1960-T374
Equivalent,ARG-3_1960-T401,ARG-3_1960-T372
Equivalent,ARG-3_1960-T96,ARG-3_1960-T95
Support,ARG-3_1960-T100,ARG-3_1960-T95
Support,ARG-3_1960-T100,ARG-3_1960-T96
Support,ARG-3_1960-T102,ARG-3_1960-T101
Support,ARG-3_1960-T102,ARG-3_1960-T94
Support,ARG-3_1960-T102,ARG-3_1960-T95
Support,ARG-3_1960-T102,ARG-3_1960-T96
Support,ARG-3_1960-T107,ARG-3_1960-T113
Support,ARG-3_1960-T107,ARG-3_1960-T114
Support,ARG-3_1960-T113,ARG-3_1960-T107
Support,ARG-3_1960-T113,ARG-3_1960-T114
Support,ARG-3_1960-T114,ARG-3_1960-T107
Support,ARG-3_1960-T114,ARG-3_1960-T113
Support,ARG-3_1960-T117,ARG-3_1960-T128
Support,ARG-3_1960-T117,ARG-3_1960-T131
Support,ARG-3_1960-T117,ARG-3_1960-T148
Support,ARG-3_1960-T117,ARG-3_1960-T150
Support,ARG-3_1960-T118,ARG-3_1960-T116
Support,ARG-3_1960-T121,ARG-3_1960-T122
Support,ARG-3_1960-T122,ARG-3_1960-T120
Support,ARG-3_1960-T128,ARG-3_1960-T117
Support,ARG-3_1960-T128,ARG-3_1960-T131
Support,ARG-3_1960-T128,ARG-3_1960-T148
Support,ARG-3_1960-T128,ARG-3_1960-T150
Support,ARG-3_1960-T131,ARG-3_1960-T117
Support,ARG-3_1960-T131,ARG-3_1960-T128
Support,ARG-3_1960-T132,ARG-3_1960-T134
Support,ARG-3_1960-T132,ARG-3_1960-T140
Support,ARG-3_1960-T133,ARG-3_1960-T132
Support,ARG-3_1960-T134,ARG-3_1960-T137
Support,ARG-3_1960-T139,ARG-3_1960-T132
Support,ARG-3_1960-T14,ARG-3_1960-T12
Support,ARG-3_1960-T140,ARG-3_1960-T135
Support,ARG-3_1960-T140,ARG-3_1960-T153
Support,ARG-3_1960-T144,ARG-3_1960-T134
Support,ARG-3_1960-T144,ARG-3_1960-T140
Support,ARG-3_1960-T148,ARG-3_1960-T117
Support,ARG-3_1960-T148,ARG-3_1960-T149
Support,ARG-3_1960-T148,ARG-3_1960-T150
Support,ARG-3_1960-T15,ARG-3_1960-T9
Support,ARG-3_1960-T150,ARG-3_1960-T117
Support,ARG-3_1960-T150,ARG-3_1960-T148
Support,ARG-3_1960-T151,ARG-3_1960-T132
Support,ARG-3_1960-T153,ARG-3_1960-T151
Support,ARG-3_1960-T163,ARG-3_1960-T160
Support,ARG-3_1960-T184,ARG-3_1960-T185
Support,ARG-3_1960-T187,ARG-3_1960-T180
Support,ARG-3_1960-T189,ARG-3_1960-T170
Support,ARG-3_1960-T197,ARG-3_1960-T195
Support,ARG-3_1960-T202,ARG-3_1960-T205
Support,ARG-3_1960-T203,ARG-3_1960-T205
Support,ARG-3_1960-T204,ARG-3_1960-T205
Support,ARG-3_1960-T205,ARG-3_1960-T220
Support,ARG-3_1960-T207,ARG-3_1960-T208
Support,ARG-3_1960-T207,ARG-3_1960-T212
Support,ARG-3_1960-T208,ARG-3_1960-T207
Support,ARG-3_1960-T208,ARG-3_1960-T212
Support,ARG-3_1960-T209,ARG-3_1960-T227
Support,ARG-3_1960-T213,ARG-3_1960-T214
Support,ARG-3_1960-T220,ARG-3_1960-T224
Support,ARG-3_1960-T222,ARG-3_1960-T224
Support,ARG-3_1960-T226,ARG-3_1960-T220
Support,ARG-3_1960-T232,ARG-3_1960-T238
Support,ARG-3_1960-T232,ARG-3_1960-T269
Support,ARG-3_1960-T242,ARG-3_1960-T240
Support,ARG-3_1960-T243,ARG-3_1960-T247
Support,ARG-3_1960-T250,ARG-3_1960-T260
Support,ARG-3_1960-T251,ARG-3_1960-T255
Support,ARG-3_1960-T256,ARG-3_1960-T255
Support,ARG-3_1960-T257,ARG-3_1960-T255
Support,ARG-3_1960-T267,ARG-3_1960-T269
Support,ARG-3_1960-T271,ARG-3_1960-T247
Support,ARG-3_1960-T282,ARG-3_1960-T284
Support,ARG-3_1960-T284,ARG-3_1960-T282
Support,ARG-3_1960-T292,ARG-3_1960-T289
Support,ARG-3_1960-T292,ARG-3_1960-T293
Support,ARG-3_1960-T292,ARG-3_1960-T295
Support,ARG-3_1960-T292,ARG-3_1960-T303
Support,ARG-3_1960-T295,ARG-3_1960-T297
Support,ARG-3_1960-T296,ARG-3_1960-T297
Support,ARG-3_1960-T297,ARG-3_1960-T310
Support,ARG-3_1960-T303,ARG-3_1960-T304
Support,ARG-3_1960-T305,ARG-3_1960-T306
Support,ARG-3_1960-T307,ARG-3_1960-T308
Support,ARG-3_1960-T312,ARG-3_1960-T307
Support,ARG-3_1960-T32,ARG-3_1960-T33
Support,ARG-3_1960-T323,ARG-3_1960-T327
