relation_type,source_argument_id,target_argument_id
Attack,ARG-22_1996-T1000,ARG-22_1996-T990
Attack,ARG-22_1996-T1017,ARG-22_1996-T1016
Attack,ARG-22_1996-T1027,ARG-22_1996-T1028
Attack,ARG-22_1996-T1063,ARG-22_1996-T1062
Attack,ARG-22_1996-T1091,ARG-22_1996-T1070
Attack,ARG-22_1996-T1104,ARG-22_1996-T1091
Attack,ARG-22_1996-T1114,ARG-22_1996-T1111
Attack,ARG-22_1996-T1116,ARG-22_1996-T1117
Attack,ARG-22_1996-T119,ARG-22_1996-T120
Attack,ARG-22_1996-T120,ARG-22_1996-T119
Attack,ARG-22_1996-T125,ARG-22_1996-T110
Attack,ARG-22_1996-T137,ARG-22_1996-T125
Attack,ARG-22_1996-T137,ARG-22_1996-T144
Attack,ARG-22_1996-T150,ARG-22_1996-T112
Attack,ARG-22_1996-T160,ARG-22_1996-T190
Attack,ARG-22_1996-T162,ARG-22_1996-T190
Attack,ARG-22_1996-T175,ARG-22_1996-T162
Attack,ARG-22_1996-T177,ARG-22_1996-T175
Attack,ARG-22_1996-T183,ARG-22_1996-T181
Attack,ARG-22_1996-T212,ARG-22_1996-T203
Attack,ARG-22_1996-T225,ARG-22_1996-T218
Attack,ARG-22_1996-T227,ARG-22_1996-T226
Attack,ARG-22_1996-T23,ARG-22_1996-T62
Attack,ARG-22_1996-T235,ARG-22_1996-T252
Attack,ARG-22_1996-T253,ARG-22_1996-T244
Attack,ARG-22_1996-T26,ARG-22_1996-T28
Attack,ARG-22_1996-T261,ARG-22_1996-T253
Attack,ARG-22_1996-T265,ARG-22_1996-T262
Attack,ARG-22_1996-T267,ARG-22_1996-T266
Attack,ARG-22_1996-T27,ARG-22_1996-T28
Attack,ARG-22_1996-T342,ARG-22_1996-T338
Attack,ARG-22_1996-T357,ARG-22_1996-T347
Attack,ARG-22_1996-T369,ARG-22_1996-T368
Attack,ARG-22_1996-T39,ARG-22_1996-T28
Attack,ARG-22_1996-T41,ARG-22_1996-T42
Attack,ARG-22_1996-T410,ARG-22_1996-T398
Attack,ARG-22_1996-T417,ARG-22_1996-T399
Attack,ARG-22_1996-T434,ARG-22_1996-T430
Attack,ARG-22_1996-T450,ARG-22_1996-T432
Attack,ARG-22_1996-T460,ARG-22_1996-T467
Attack,ARG-22_1996-T472,ARG-22_1996-T467
Attack,ARG-22_1996-T473,ARG-22_1996-T450
Attack,ARG-22_1996-T476,ARG-22_1996-T475
Attack,ARG-22_1996-T481,ARG-22_1996-T480
Attack,ARG-22_1996-T488,ARG-22_1996-T481
Attack,ARG-22_1996-T500,ARG-22_1996-T491
Attack,ARG-22_1996-T52,ARG-22_1996-T42
Attack,ARG-22_1996-T532,ARG-22_1996-T526
Attack,ARG-22_1996-T54,ARG-22_1996-T52
Attack,ARG-22_1996-T548,ARG-22_1996-T532
Attack,ARG-22_1996-T560,ARG-22_1996-T556
Attack,ARG-22_1996-T564,ARG-22_1996-T556
Attack,ARG-22_1996-T565,ARG-22_1996-T564
Attack,ARG-22_1996-T58,ARG-22_1996-T52
Attack,ARG-22_1996-T585,ARG-22_1996-T675
Attack,ARG-22_1996-T585,ARG-22_1996-T692
Attack,ARG-22_1996-T585,ARG-22_1996-T693
Attack,ARG-22_1996-T60,ARG-22_1996-T41
Attack,ARG-22_1996-T61,ARG-22_1996-T21
Attack,ARG-22_1996-T622,ARG-22_1996-T602
Attack,ARG-22_1996-T635,ARG-22_1996-T636
Attack,ARG-22_1996-T646,ARG-22_1996-T651
Attack,ARG-22_1996-T680,ARG-22_1996-T656
Attack,ARG-22_1996-T680,ARG-22_1996-T658
Attack,ARG-22_1996-T689,ARG-22_1996-T688
Attack,ARG-22_1996-T692,ARG-22_1996-T693
Attack,ARG-22_1996-T698,ARG-22_1996-T662
Attack,ARG-22_1996-T699,ARG-22_1996-T662
Attack,ARG-22_1996-T713,ARG-22_1996-T714
Attack,ARG-22_1996-T723,ARG-22_1996-T719
Attack,ARG-22_1996-T731,ARG-22_1996-T724
Attack,ARG-22_1996-T732,ARG-22_1996-T731
Attack,ARG-22_1996-T770,ARG-22_1996-T773
Attack,ARG-22_1996-T771,ARG-22_1996-T770
Attack,ARG-22_1996-T773,ARG-22_1996-T755
Attack,ARG-22_1996-T783,ARG-22_1996-T771
Attack,ARG-22_1996-T789,ARG-22_1996-T787
Attack,ARG-22_1996-T790,ARG-22_1996-T786
Attack,ARG-22_1996-T798,ARG-22_1996-T786
Attack,ARG-22_1996-T83,ARG-22_1996-T77
Attack,ARG-22_1996-T831,ARG-22_1996-T830
Attack,ARG-22_1996-T835,ARG-22_1996-T834
Attack,ARG-22_1996-T868,ARG-22_1996-T862
Attack,ARG-22_1996-T869,ARG-22_1996-T871
Attack,ARG-22_1996-T871,ARG-22_1996-T862
Attack,ARG-22_1996-T932,ARG-22_1996-T931
Attack,ARG-22_1996-T937,ARG-22_1996-T938
Attack,ARG-22_1996-T961,ARG-22_1996-T958
Attack,ARG-22_1996-T971,ARG-22_1996-T985
Attack,ARG-22_1996-T972,ARG-22_1996-T985
Attack,ARG-22_1996-T987,ARG-22_1996-T985
Attack,ARG-22_1996-T991,ARG-22_1996-T989
Attack,ARG-22_1996-T997,ARG-22_1996-T990
Equivalent,ARG-22_1996-T940,ARG-22_1996-T789
Support,ARG-22_1996-T1000,ARG-22_1996-T1002
Support,ARG-22_1996-T1001,ARG-22_1996-T1000
Support,ARG-22_1996-T1002,ARG-22_1996-T997
Support,ARG-22_1996-T1006,ARG-22_1996-T1007
Support,ARG-22_1996-T1010,ARG-22_1996-T1013
Support,ARG-22_1996-T1019,ARG-22_1996-T1016
Support,ARG-22_1996-T1021,ARG-22_1996-T1025
Support,ARG-22_1996-T1025,ARG-22_1996-T1027
Support,ARG-22_1996-T1030,ARG-22_1996-T1027
Support,ARG-22_1996-T1031,ARG-22_1996-T1030
Support,ARG-22_1996-T1032,ARG-22_1996-T1033
Support,ARG-22_1996-T1033,ARG-22_1996-T1034
Support,ARG-22_1996-T1034,ARG-22_1996-T1035
Support,ARG-22_1996-T1035,ARG-22_1996-T1039
Support,ARG-22_1996-T1035,ARG-22_1996-T1043
