relation_type,source_argument_id,target_argument_id
Attack,ARG-27_2000-T201,ARG-27_2000-T195
Attack,ARG-27_2000-T327,ARG-27_2000-T308
Attack,ARG-27_2000-T419,ARG-27_2000-T414
Attack,ARG-27_2000-T436,ARG-27_2000-T414
Attack,ARG-27_2000-T565,ARG-27_2000-T557
Attack,ARG-27_2000-T635,ARG-27_2000-T633
Attack,ARG-27_2000-T647,ARG-27_2000-T636
Attack,ARG-27_2000-T676,ARG-27_2000-T659
Attack,ARG-27_2000-T810,ARG-27_2000-T779
Attack,ARG-27_2000-T892,ARG-27_2000-T880
Support,ARG-27_2000-T10,ARG-27_2000-T2
Support,ARG-27_2000-T104,ARG-27_2000-T101
Support,ARG-27_2000-T105,ARG-27_2000-T101
Support,ARG-27_2000-T107,ARG-27_2000-T101
Support,ARG-27_2000-T110,ARG-27_2000-T107
Support,ARG-27_2000-T111,ARG-27_2000-T110
Support,ARG-27_2000-T112,ARG-27_2000-T110
Support,ARG-27_2000-T113,ARG-27_2000-T110
Support,ARG-27_2000-T114,ARG-27_2000-T101
Support,ARG-27_2000-T117,ARG-27_2000-T101
Support,ARG-27_2000-T118,ARG-27_2000-T120
Support,ARG-27_2000-T120,ARG-27_2000-T117
Support,ARG-27_2000-T125,ARG-27_2000-T124
Support,ARG-27_2000-T126,ARG-27_2000-T125
Support,ARG-27_2000-T128,ARG-27_2000-T122
Support,ARG-27_2000-T131,ARG-27_2000-T130
Support,ARG-27_2000-T132,ARG-27_2000-T130
Support,ARG-27_2000-T133,ARG-27_2000-T130
Support,ARG-27_2000-T140,ARG-27_2000-T130
Support,ARG-27_2000-T146,ARG-27_2000-T148
Support,ARG-27_2000-T147,ARG-27_2000-T148
Support,ARG-27_2000-T148,ARG-27_2000-T136
Support,ARG-27_2000-T15,ARG-27_2000-T11
Support,ARG-27_2000-T152,ARG-27_2000-T155
Support,ARG-27_2000-T157,ARG-27_2000-T150
Support,ARG-27_2000-T159,ARG-27_2000-T158
Support,ARG-27_2000-T170,ARG-27_2000-T140
Support,ARG-27_2000-T172,ARG-27_2000-T174
Support,ARG-27_2000-T172,ARG-27_2000-T176
Support,ARG-27_2000-T178,ARG-27_2000-T176
Support,ARG-27_2000-T179,ARG-27_2000-T178
Support,ARG-27_2000-T187,ARG-27_2000-T186
Support,ARG-27_2000-T190,ARG-27_2000-T186
Support,ARG-27_2000-T195,ARG-27_2000-T186
Support,ARG-27_2000-T2,ARG-27_2000-T1
Support,ARG-27_2000-T20,ARG-27_2000-T1
Support,ARG-27_2000-T203,ARG-27_2000-T201
Support,ARG-27_2000-T207,ARG-27_2000-T215
Support,ARG-27_2000-T209,ARG-27_2000-T215
Support,ARG-27_2000-T210,ARG-27_2000-T215
Support,ARG-27_2000-T215,ARG-27_2000-T206
Support,ARG-27_2000-T216,ARG-27_2000-T215
Support,ARG-27_2000-T217,ARG-27_2000-T223
Support,ARG-27_2000-T218,ARG-27_2000-T217
Support,ARG-27_2000-T219,ARG-27_2000-T217
Support,ARG-27_2000-T221,ARG-27_2000-T220
Support,ARG-27_2000-T230,ARG-27_2000-T229
Support,ARG-27_2000-T233,ARG-27_2000-T232
Support,ARG-27_2000-T235,ARG-27_2000-T217
Support,ARG-27_2000-T240,ARG-27_2000-T235
Support,ARG-27_2000-T244,ARG-27_2000-T235
Support,ARG-27_2000-T246,ARG-27_2000-T217
Support,ARG-27_2000-T25,ARG-27_2000-T26
Support,ARG-27_2000-T257,ARG-27_2000-T256
Support,ARG-27_2000-T26,ARG-27_2000-T35
Support,ARG-27_2000-T263,ARG-27_2000-T266
Support,ARG-27_2000-T267,ARG-27_2000-T263
Support,ARG-27_2000-T267,ARG-27_2000-T272
Support,ARG-27_2000-T268,ARG-27_2000-T267
Support,ARG-27_2000-T269,ARG-27_2000-T267
Support,ARG-27_2000-T278,ARG-27_2000-T277
Support,ARG-27_2000-T28,ARG-27_2000-T26
Support,ARG-27_2000-T283,ARG-27_2000-T292
Support,ARG-27_2000-T288,ARG-27_2000-T285
Support,ARG-27_2000-T291,ARG-27_2000-T273
Support,ARG-27_2000-T299,ARG-27_2000-T297
Support,ARG-27_2000-T30,ARG-27_2000-T26
Support,ARG-27_2000-T300,ARG-27_2000-T297
Support,ARG-27_2000-T303,ARG-27_2000-T302
Support,ARG-27_2000-T308,ARG-27_2000-T317
Support,ARG-27_2000-T309,ARG-27_2000-T308
Support,ARG-27_2000-T31,ARG-27_2000-T26
Support,ARG-27_2000-T314,ARG-27_2000-T306
Support,ARG-27_2000-T318,ARG-27_2000-T317
Support,ARG-27_2000-T320,ARG-27_2000-T317
Support,ARG-27_2000-T321,ARG-27_2000-T322
Support,ARG-27_2000-T322,ARG-27_2000-T320
Support,ARG-27_2000-T327,ARG-27_2000-T323
Support,ARG-27_2000-T33,ARG-27_2000-T31
Support,ARG-27_2000-T34,ARG-27_2000-T36
Support,ARG-27_2000-T341,ARG-27_2000-T340
Support,ARG-27_2000-T342,ARG-27_2000-T341
Support,ARG-27_2000-T354,ARG-27_2000-T353
Support,ARG-27_2000-T356,ARG-27_2000-T355
Support,ARG-27_2000-T363,ARG-27_2000-T355
Support,ARG-27_2000-T364,ARG-27_2000-T355
Support,ARG-27_2000-T365,ARG-27_2000-T355
Support,ARG-27_2000-T366,ARG-27_2000-T355
Support,ARG-27_2000-T367,ARG-27_2000-T370
Support,ARG-27_2000-T367,ARG-27_2000-T383
Support,ARG-27_2000-T376,ARG-27_2000-T356
Support,ARG-27_2000-T376,ARG-27_2000-T375
Support,ARG-27_2000-T376,ARG-27_2000-T377
Support,ARG-27_2000-T379,ARG-27_2000-T377
Support,ARG-27_2000-T380,ARG-27_2000-T392
Support,ARG-27_2000-T381,ARG-27_2000-T380
Support,ARG-27_2000-T382,ARG-27_2000-T377
Support,ARG-27_2000-T383,ARG-27_2000-T355
Support,ARG-27_2000-T385,ARG-27_2000-T380
Support,ARG-27_2000-T386,ARG-27_2000-T381
Support,ARG-27_2000-T389,ARG-27_2000-T390
Support,ARG-27_2000-T390,ARG-27_2000-T380
Support,ARG-27_2000-T393,ARG-27_2000-T394
Support,ARG-27_2000-T396,ARG-27_2000-T447
Support,ARG-27_2000-T397,ARG-27_2000-T396
Support,ARG-27_2000-T40,ARG-27_2000-T39
Support,ARG-27_2000-T401,ARG-27_2000-T447
Support,ARG-27_2000-T406,ARG-27_2000-T411
Support,ARG-27_2000-T41,ARG-27_2000-T39
Support,ARG-27_2000-T410,ARG-27_2000-T409
Support,ARG-27_2000-T415,ARG-27_2000-T414
Support,ARG-27_2000-T416,ARG-27_2000-T414
Support,ARG-27_2000-T418,ARG-27_2000-T414
Support,ARG-27_2000-T423,ARG-27_2000-T421
Support,ARG-27_2000-T424,ARG-27_2000-T419
Support,ARG-27_2000-T426,ARG-27_2000-T430
Support,ARG-27_2000-T43,ARG-27_2000-T39
Support,ARG-27_2000-T430,ARG-27_2000-T426
Support,ARG-27_2000-T434,ARG-27_2000-T430
Support,ARG-27_2000-T435,ARG-27_2000-T436
Support,ARG-27_2000-T448,ARG-27_2000-T414
Support,ARG-27_2000-T449,ARG-27_2000-T460
Support,ARG-27_2000-T45,ARG-27_2000-T39
Support,ARG-27_2000-T450,ARG-27_2000-T449
Support,ARG-27_2000-T452,ARG-27_2000-T449
Support,ARG-27_2000-T453,ARG-27_2000-T449
Support,ARG-27_2000-T466,ARG-27_2000-T479
Support,ARG-27_2000-T472,ARG-27_2000-T467
Support,ARG-27_2000-T473,ARG-27_2000-T476
Support,ARG-27_2000-T475,ARG-27_2000-T476
Support,ARG-27_2000-T479,ARG-27_2000-T449
Support,ARG-27_2000-T48,ARG-27_2000-T47
Support,ARG-27_2000-T480,ARG-27_2000-T477
Support,ARG-27_2000-T496,ARG-27_2000-T497
Support,ARG-27_2000-T497,ARG-27_2000-T491
Support,ARG-27_2000-T498,ARG-27_2000-T503
Support,ARG-27_2000-T501,ARG-27_2000-T498
Support,ARG-27_2000-T504,ARG-27_2000-T503
Support,ARG-27_2000-T505,ARG-27_2000-T504
Support,ARG-27_2000-T516,ARG-27_2000-T512
Support,ARG-27_2000-T517,ARG-27_2000-T512
Support,ARG-27_2000-T518,ARG-27_2000-T517
Support,ARG-27_2000-T523,ARG-27_2000-T517
Support,ARG-27_2000-T525,ARG-27_2000-T524
Support,ARG-27_2000-T526,ARG-27_2000-T524
Support,ARG-27_2000-T527,ARG-27_2000-T526
Support,ARG-27_2000-T533,ARG-27_2000-T532
Support,ARG-27_2000-T534,ARG-27_2000-T512
Support,ARG-27_2000-T537,ARG-27_2000-T536
Support,ARG-27_2000-T538,ARG-27_2000-T536
Support,ARG-27_2000-T54,ARG-27_2000-T48
Support,ARG-27_2000-T541,ARG-27_2000-T550
Support,ARG-27_2000-T544,ARG-27_2000-T541
Support,ARG-27_2000-T55,ARG-27_2000-T45
Support,ARG-27_2000-T552,ARG-27_2000-T555
Support,ARG-27_2000-T554,ARG-27_2000-T555
Support,ARG-27_2000-T558,ARG-27_2000-T557
Support,ARG-27_2000-T559,ARG-27_2000-T558
Support,ARG-27_2000-T565,ARG-27_2000-T568
Support,ARG-27_2000-T567,ARG-27_2000-T565
Support,ARG-27_2000-T574,ARG-27_2000-T573
Support,ARG-27_2000-T575,ARG-27_2000-T574
Support,ARG-27_2000-T58,ARG-27_2000-T56
Support,ARG-27_2000-T584,ARG-27_2000-T583
Support,ARG-27_2000-T587,ARG-27_2000-T592
Support,ARG-27_2000-T588,ARG-27_2000-T592
Support,ARG-27_2000-T59,ARG-27_2000-T56
Support,ARG-27_2000-T596,ARG-27_2000-T595
Support,ARG-27_2000-T597,ARG-27_2000-T608
Support,ARG-27_2000-T599,ARG-27_2000-T608
Support,ARG-27_2000-T6,ARG-27_2000-T1
Support,ARG-27_2000-T6,ARG-27_2000-T11
Support,ARG-27_2000-T600,ARG-27_2000-T601
Support,ARG-27_2000-T604,ARG-27_2000-T606
Support,ARG-27_2000-T605,ARG-27_2000-T606
Support,ARG-27_2000-T606,ARG-27_2000-T601
