relation_type,source_argument_id,target_argument_id
Attack,ARG-35_2008-T177,ARG-35_2008-T176
Attack,ARG-35_2008-T193,ARG-35_2008-T201
Attack,ARG-35_2008-T217,ARG-35_2008-T216
Attack,ARG-35_2008-T250,ARG-35_2008-T242
Attack,ARG-35_2008-T293,ARG-35_2008-T270
Attack,ARG-35_2008-T31,ARG-35_2008-T11
Attack,ARG-35_2008-T332,ARG-35_2008-T307
Attack,ARG-35_2008-T360,ARG-35_2008-T364
Attack,ARG-35_2008-T422,ARG-35_2008-T421
Attack,ARG-35_2008-T433,ARG-35_2008-T432
Attack,ARG-35_2008-T458,ARG-35_2008-T460
Attack,ARG-35_2008-T458,ARG-35_2008-T463
Attack,ARG-35_2008-T507,ARG-35_2008-T501
Attack,ARG-35_2008-T508,ARG-35_2008-T501
Attack,ARG-35_2008-T509,ARG-35_2008-T501
Attack,ARG-35_2008-T521,ARG-35_2008-T511
Attack,ARG-35_2008-T540,ARG-35_2008-T529
Attack,ARG-35_2008-T56,ARG-35_2008-T57
Attack,ARG-35_2008-T582,ARG-35_2008-T578
Attack,ARG-35_2008-T653,ARG-35_2008-T651
Attack,ARG-35_2008-T7,ARG-35_2008-T5
Attack,ARG-35_2008-T701,ARG-35_2008-T700
Attack,ARG-35_2008-T77,ARG-35_2008-T76
Equivalent,ARG-35_2008-T236,ARG-35_2008-T231
Equivalent,ARG-35_2008-T340,ARG-35_2008-T334
Support,ARG-35_2008-T1,ARG-35_2008-T2
Support,ARG-35_2008-T10,ARG-35_2008-T7
Support,ARG-35_2008-T100,ARG-35_2008-T98
Support,ARG-35_2008-T101,ARG-35_2008-T159
Support,ARG-35_2008-T102,ARG-35_2008-T159
Support,ARG-35_2008-T104,ARG-35_2008-T159
Support,ARG-35_2008-T108,ARG-35_2008-T98
Support,ARG-35_2008-T109,ARG-35_2008-T108
Support,ARG-35_2008-T11,ARG-35_2008-T10
Support,ARG-35_2008-T112,ARG-35_2008-T108
Support,ARG-35_2008-T114,ARG-35_2008-T116
Support,ARG-35_2008-T117,ARG-35_2008-T114
Support,ARG-35_2008-T118,ARG-35_2008-T114
Support,ARG-35_2008-T12,ARG-35_2008-T10
Support,ARG-35_2008-T122,ARG-35_2008-T119
Support,ARG-35_2008-T123,ARG-35_2008-T119
Support,ARG-35_2008-T13,ARG-35_2008-T10
Support,ARG-35_2008-T136,ARG-35_2008-T142
Support,ARG-35_2008-T137,ARG-35_2008-T136
Support,ARG-35_2008-T138,ARG-35_2008-T136
Support,ARG-35_2008-T14,ARG-35_2008-T7
Support,ARG-35_2008-T140,ARG-35_2008-T136
Support,ARG-35_2008-T142,ARG-35_2008-T135
Support,ARG-35_2008-T146,ARG-35_2008-T145
Support,ARG-35_2008-T15,ARG-35_2008-T7
Support,ARG-35_2008-T155,ARG-35_2008-T158
Support,ARG-35_2008-T156,ARG-35_2008-T158
Support,ARG-35_2008-T157,ARG-35_2008-T158
Support,ARG-35_2008-T168,ARG-35_2008-T167
Support,ARG-35_2008-T169,ARG-35_2008-T168
Support,ARG-35_2008-T176,ARG-35_2008-T161
Support,ARG-35_2008-T178,ARG-35_2008-T177
Support,ARG-35_2008-T179,ARG-35_2008-T177
Support,ARG-35_2008-T180,ARG-35_2008-T177
Support,ARG-35_2008-T190,ARG-35_2008-T191
Support,ARG-35_2008-T2,ARG-35_2008-T3
Support,ARG-35_2008-T200,ARG-35_2008-T196
Support,ARG-35_2008-T205,ARG-35_2008-T206
Support,ARG-35_2008-T21,ARG-35_2008-T9
Support,ARG-35_2008-T210,ARG-35_2008-T213
Support,ARG-35_2008-T214,ARG-35_2008-T213
Support,ARG-35_2008-T216,ARG-35_2008-T215
Support,ARG-35_2008-T223,ARG-35_2008-T230
Support,ARG-35_2008-T224,ARG-35_2008-T223
Support,ARG-35_2008-T225,ARG-35_2008-T224
Support,ARG-35_2008-T226,ARG-35_2008-T223
Support,ARG-35_2008-T230,ARG-35_2008-T229
Support,ARG-35_2008-T231,ARG-35_2008-T230
Support,ARG-35_2008-T231,ARG-35_2008-T237
Support,ARG-35_2008-T237,ARG-35_2008-T229
Support,ARG-35_2008-T239,ARG-35_2008-T237
Support,ARG-35_2008-T244,ARG-35_2008-T242
Support,ARG-35_2008-T248,ARG-35_2008-T242
Support,ARG-35_2008-T249,ARG-35_2008-T242
Support,ARG-35_2008-T250,ARG-35_2008-T256
Support,ARG-35_2008-T252,ARG-35_2008-T250
Support,ARG-35_2008-T254,ARG-35_2008-T250
Support,ARG-35_2008-T261,ARG-35_2008-T257
Support,ARG-35_2008-T262,ARG-35_2008-T257
Support,ARG-35_2008-T264,ARG-35_2008-T257
Support,ARG-35_2008-T265,ARG-35_2008-T257
Support,ARG-35_2008-T266,ARG-35_2008-T257
Support,ARG-35_2008-T267,ARG-35_2008-T257
Support,ARG-35_2008-T27,ARG-35_2008-T28
Support,ARG-35_2008-T271,ARG-35_2008-T270
Support,ARG-35_2008-T271,ARG-35_2008-T273
Support,ARG-35_2008-T274,ARG-35_2008-T242
Support,ARG-35_2008-T277,ARG-35_2008-T276
Support,ARG-35_2008-T279,ARG-35_2008-T278
Support,ARG-35_2008-T280,ARG-35_2008-T279
Support,ARG-35_2008-T281,ARG-35_2008-T279
Support,ARG-35_2008-T284,ARG-35_2008-T276
Support,ARG-35_2008-T284,ARG-35_2008-T298
Support,ARG-35_2008-T285,ARG-35_2008-T274
Support,ARG-35_2008-T29,ARG-35_2008-T28
Support,ARG-35_2008-T290,ARG-35_2008-T289
Support,ARG-35_2008-T291,ARG-35_2008-T289
Support,ARG-35_2008-T293,ARG-35_2008-T299
Support,ARG-35_2008-T295,ARG-35_2008-T293
Support,ARG-35_2008-T296,ARG-35_2008-T295
Support,ARG-35_2008-T30,ARG-35_2008-T28
Support,ARG-35_2008-T300,ARG-35_2008-T279
Support,ARG-35_2008-T301,ARG-35_2008-T279
Support,ARG-35_2008-T302,ARG-35_2008-T279
Support,ARG-35_2008-T303,ARG-35_2008-T279
Support,ARG-35_2008-T304,ARG-35_2008-T278
Support,ARG-35_2008-T306,ARG-35_2008-T278
Support,ARG-35_2008-T309,ARG-35_2008-T308
Support,ARG-35_2008-T31,ARG-35_2008-T28
Support,ARG-35_2008-T312,ARG-35_2008-T307
Support,ARG-35_2008-T314,ARG-35_2008-T307
Support,ARG-35_2008-T317,ARG-35_2008-T314
Support,ARG-35_2008-T318,ARG-35_2008-T307
Support,ARG-35_2008-T318,ARG-35_2008-T321
Support,ARG-35_2008-T319,ARG-35_2008-T321
Support,ARG-35_2008-T320,ARG-35_2008-T321
Support,ARG-35_2008-T321,ARG-35_2008-T327
Support,ARG-35_2008-T325,ARG-35_2008-T281
Support,ARG-35_2008-T327,ARG-35_2008-T307
Support,ARG-35_2008-T328,ARG-35_2008-T327
Support,ARG-35_2008-T329,ARG-35_2008-T328
Support,ARG-35_2008-T332,ARG-35_2008-T343
Support,ARG-35_2008-T334,ARG-35_2008-T332
Support,ARG-35_2008-T334,ARG-35_2008-T341
Support,ARG-35_2008-T334,ARG-35_2008-T350
Support,ARG-35_2008-T337,ARG-35_2008-T334
Support,ARG-35_2008-T338,ARG-35_2008-T334
Support,ARG-35_2008-T34,ARG-35_2008-T28
Support,ARG-35_2008-T341,ARG-35_2008-T350
Support,ARG-35_2008-T344,ARG-35_2008-T341
Support,ARG-35_2008-T348,ARG-35_2008-T344
Support,ARG-35_2008-T348,ARG-35_2008-T350
Support,ARG-35_2008-T351,ARG-35_2008-T332
Support,ARG-35_2008-T353,ARG-35_2008-T351
Support,ARG-35_2008-T354,ARG-35_2008-T332
