relation_type,source_argument_id,target_argument_id
Attack,ARG-4_1960-T170,ARG-4_1960-T153
Attack,ARG-4_1960-T170,ARG-4_1960-T160
Attack,ARG-4_1960-T182,ARG-4_1960-T179
Attack,ARG-4_1960-T217,ARG-4_1960-T261
Attack,ARG-4_1960-T224,ARG-4_1960-T222
Attack,ARG-4_1960-T237,ARG-4_1960-T228
Attack,ARG-4_1960-T246,ARG-4_1960-T260
Attack,ARG-4_1960-T248,ARG-4_1960-T261
Attack,ARG-4_1960-T289,ARG-4_1960-T263
Attack,ARG-4_1960-T301,ARG-4_1960-T300
Attack,ARG-4_1960-T302,ARG-4_1960-T301
Attack,ARG-4_1960-T401,ARG-4_1960-T375
Attack,ARG-4_1960-T444,ARG-4_1960-T410
Attack,ARG-4_1960-T66,ARG-4_1960-T23
Equivalent,ARG-4_1960-T192,ARG-4_1960-T186
Equivalent,ARG-4_1960-T267,ARG-4_1960-T263
Equivalent,ARG-4_1960-T271,ARG-4_1960-T267
Equivalent,ARG-4_1960-T284,ARG-4_1960-T271
Equivalent,ARG-4_1960-T293,ARG-4_1960-T290
Equivalent,ARG-4_1960-T376,ARG-4_1960-T375
Equivalent,ARG-4_1960-T445,ARG-4_1960-T444
Equivalent,ARG-4_1960-T452,ARG-4_1960-T444
Equivalent,ARG-4_1960-T454,ARG-4_1960-T453
Equivalent,ARG-4_1960-T484,ARG-4_1960-T454
Support,ARG-4_1960-T1,ARG-4_1960-T5
Support,ARG-4_1960-T111,ARG-4_1960-T114
Support,ARG-4_1960-T114,ARG-4_1960-T120
Support,ARG-4_1960-T119,ARG-4_1960-T114
Support,ARG-4_1960-T119,ARG-4_1960-T120
Support,ARG-4_1960-T120,ARG-4_1960-T114
Support,ARG-4_1960-T123,ARG-4_1960-T114
Support,ARG-4_1960-T135,ARG-4_1960-T137
Support,ARG-4_1960-T136,ARG-4_1960-T137
Support,ARG-4_1960-T143,ARG-4_1960-T1
Support,ARG-4_1960-T147,ARG-4_1960-T37
Support,ARG-4_1960-T153,ARG-4_1960-T185
Support,ARG-4_1960-T157,ARG-4_1960-T153
Support,ARG-4_1960-T160,ARG-4_1960-T168
Support,ARG-4_1960-T168,ARG-4_1960-T160
