relation_type,source_argument_id,target_argument_id
Attack,ARG-42_2016-T112,ARG-42_2016-T114
Attack,ARG-42_2016-T113,ARG-42_2016-T112
Attack,ARG-42_2016-T119,ARG-42_2016-T120
Attack,ARG-42_2016-T126,ARG-42_2016-T127
Attack,ARG-42_2016-T138,ARG-42_2016-T132
Attack,ARG-42_2016-T141,ARG-42_2016-T139
Attack,ARG-42_2016-T152,ARG-42_2016-T150
Attack,ARG-42_2016-T166,ARG-42_2016-T165
Attack,ARG-42_2016-T168,ARG-42_2016-T167
Attack,ARG-42_2016-T171,ARG-42_2016-T173
Attack,ARG-42_2016-T19,ARG-42_2016-T92
Attack,ARG-42_2016-T190,ARG-42_2016-T189
Attack,ARG-42_2016-T201,ARG-42_2016-T202
Attack,ARG-42_2016-T204,ARG-42_2016-T246
Attack,ARG-42_2016-T213,ARG-42_2016-T212
Attack,ARG-42_2016-T214,ARG-42_2016-T216
Attack,ARG-42_2016-T217,ARG-42_2016-T219
Attack,ARG-42_2016-T218,ARG-42_2016-T219
Attack,ARG-42_2016-T221,ARG-42_2016-T218
Attack,ARG-42_2016-T222,ARG-42_2016-T224
Attack,ARG-42_2016-T24,ARG-42_2016-T126
Attack,ARG-42_2016-T256,ARG-42_2016-T253
Attack,ARG-42_2016-T259,ARG-42_2016-T260
Attack,ARG-42_2016-T265,ARG-42_2016-T263
Attack,ARG-42_2016-T271,ARG-42_2016-T270
Attack,ARG-42_2016-T272,ARG-42_2016-T228
Attack,ARG-42_2016-T298,ARG-42_2016-T334
Attack,ARG-42_2016-T299,ARG-42_2016-T349
Attack,ARG-42_2016-T311,ARG-42_2016-T309
Attack,ARG-42_2016-T313,ARG-42_2016-T312
Attack,ARG-42_2016-T318,ARG-42_2016-T317
Attack,ARG-42_2016-T325,ARG-42_2016-T324
Attack,ARG-42_2016-T326,ARG-42_2016-T325
Attack,ARG-42_2016-T331,ARG-42_2016-T290
Attack,ARG-42_2016-T339,ARG-42_2016-T340
Attack,ARG-42_2016-T34,ARG-42_2016-T147
Attack,ARG-42_2016-T341,ARG-42_2016-T340
Attack,ARG-42_2016-T345,ARG-42_2016-T341
Attack,ARG-42_2016-T347,ARG-42_2016-T340
Attack,ARG-42_2016-T354,ARG-42_2016-T356
Attack,ARG-42_2016-T357,ARG-42_2016-T356
Attack,ARG-42_2016-T360,ARG-42_2016-T359
Attack,ARG-42_2016-T362,ARG-42_2016-T306
Attack,ARG-42_2016-T366,ARG-42_2016-T365
Attack,ARG-42_2016-T380,ARG-42_2016-T379
Attack,ARG-42_2016-T383,ARG-42_2016-T381
Attack,ARG-42_2016-T393,ARG-42_2016-T391
Attack,ARG-42_2016-T399,ARG-42_2016-T400
Attack,ARG-42_2016-T404,ARG-42_2016-T403
Attack,ARG-42_2016-T410,ARG-42_2016-T409
Attack,ARG-42_2016-T412,ARG-42_2016-T479
Attack,ARG-42_2016-T415,ARG-42_2016-T492
Attack,ARG-42_2016-T434,ARG-42_2016-T433
Attack,ARG-42_2016-T440,ARG-42_2016-T438
Attack,ARG-42_2016-T447,ARG-42_2016-T446
Attack,ARG-42_2016-T464,ARG-42_2016-T466
Attack,ARG-42_2016-T468,ARG-42_2016-T467
Attack,ARG-42_2016-T471,ARG-42_2016-T470
Attack,ARG-42_2016-T476,ARG-42_2016-T472
Attack,ARG-42_2016-T482,ARG-42_2016-T480
Attack,ARG-42_2016-T489,ARG-42_2016-T491
Attack,ARG-42_2016-T492,ARG-42_2016-T491
Attack,ARG-42_2016-T506,ARG-42_2016-T509
Attack,ARG-42_2016-T508,ARG-42_2016-T509
Attack,ARG-42_2016-T525,ARG-42_2016-T523
Attack,ARG-42_2016-T541,ARG-42_2016-T539
Attack,ARG-42_2016-T542,ARG-42_2016-T539
Attack,ARG-42_2016-T549,ARG-42_2016-T548
Attack,ARG-42_2016-T57,ARG-42_2016-T56
Attack,ARG-42_2016-T576,ARG-42_2016-T578
Attack,ARG-42_2016-T581,ARG-42_2016-T580
Attack,ARG-42_2016-T583,ARG-42_2016-T582
Attack,ARG-42_2016-T594,ARG-42_2016-T593
Attack,ARG-42_2016-T598,ARG-42_2016-T599
Attack,ARG-42_2016-T617,ARG-42_2016-T613
Attack,ARG-42_2016-T620,ARG-42_2016-T619
Attack,ARG-42_2016-T622,ARG-42_2016-T617
Attack,ARG-42_2016-T641,ARG-42_2016-T685
Attack,ARG-42_2016-T67,ARG-42_2016-T9
Attack,ARG-42_2016-T681,ARG-42_2016-T680
Attack,ARG-42_2016-T686,ARG-42_2016-T685
Attack,ARG-42_2016-T713,ARG-42_2016-T712
Attack,ARG-42_2016-T74,ARG-42_2016-T75
Attack,ARG-42_2016-T745,ARG-42_2016-T659
Attack,ARG-42_2016-T754,ARG-42_2016-T680
Attack,ARG-42_2016-T762,ARG-42_2016-T756
Attack,ARG-42_2016-T763,ARG-42_2016-T764
Attack,ARG-42_2016-T766,ARG-42_2016-T768
Attack,ARG-42_2016-T769,ARG-42_2016-T768
Attack,ARG-42_2016-T795,ARG-42_2016-T796
Attack,ARG-42_2016-T798,ARG-42_2016-T789
Attack,ARG-42_2016-T808,ARG-42_2016-T813
Attack,ARG-42_2016-T814,ARG-42_2016-T815
Attack,ARG-42_2016-T816,ARG-42_2016-T817
Attack,ARG-42_2016-T820,ARG-42_2016-T817
Attack,ARG-42_2016-T823,ARG-42_2016-T824
Attack,ARG-42_2016-T830,ARG-42_2016-T829
Equivalent,ARG-42_2016-T102,ARG-42_2016-T100
Equivalent,ARG-42_2016-T85,ARG-42_2016-T87
Support,ARG-42_2016-T1,ARG-42_2016-T47
Support,ARG-42_2016-T100,ARG-42_2016-T102
Support,ARG-42_2016-T108,ARG-42_2016-T109
Support,ARG-42_2016-T114,ARG-42_2016-T115
Support,ARG-42_2016-T115,ARG-42_2016-T117
Support,ARG-42_2016-T122,ARG-42_2016-T125
Support,ARG-42_2016-T125,ARG-42_2016-T126
Support,ARG-42_2016-T13,ARG-42_2016-T83
Support,ARG-42_2016-T133,ARG-42_2016-T132
Support,ARG-42_2016-T135,ARG-42_2016-T132
Support,ARG-42_2016-T136,ARG-42_2016-T132
Support,ARG-42_2016-T137,ARG-42_2016-T132
Support,ARG-42_2016-T14,ARG-42_2016-T85
Support,ARG-42_2016-T146,ARG-42_2016-T147
Support,ARG-42_2016-T154,ARG-42_2016-T157
Support,ARG-42_2016-T157,ARG-42_2016-T158
Support,ARG-42_2016-T162,ARG-42_2016-T164
Support,ARG-42_2016-T164,ARG-42_2016-T165
Support,ARG-42_2016-T175,ARG-42_2016-T178
Support,ARG-42_2016-T178,ARG-42_2016-T180
Support,ARG-42_2016-T185,ARG-42_2016-T186
Support,ARG-42_2016-T186,ARG-42_2016-T189
Support,ARG-42_2016-T187,ARG-42_2016-T186
Support,ARG-42_2016-T188,ARG-42_2016-T186
Support,ARG-42_2016-T189,ARG-42_2016-T192
Support,ARG-42_2016-T191,ARG-42_2016-T190
Support,ARG-42_2016-T193,ARG-42_2016-T192
Support,ARG-42_2016-T2,ARG-42_2016-T1
Support,ARG-42_2016-T20,ARG-42_2016-T107
Support,ARG-42_2016-T204,ARG-42_2016-T207
Support,ARG-42_2016-T226,ARG-42_2016-T227
Support,ARG-42_2016-T228,ARG-42_2016-T229
Support,ARG-42_2016-T245,ARG-42_2016-T246
Support,ARG-42_2016-T247,ARG-42_2016-T209
Support,ARG-42_2016-T248,ARG-42_2016-T209
Support,ARG-42_2016-T249,ARG-42_2016-T250
Support,ARG-42_2016-T250,ARG-42_2016-T253
Support,ARG-42_2016-T261,ARG-42_2016-T260
Support,ARG-42_2016-T262,ARG-42_2016-T260
Support,ARG-42_2016-T263,ARG-42_2016-T262
Support,ARG-42_2016-T266,ARG-42_2016-T212
Support,ARG-42_2016-T272,ARG-42_2016-T233
Support,ARG-42_2016-T276,ARG-42_2016-T274
Support,ARG-42_2016-T277,ARG-42_2016-T276
Support,ARG-42_2016-T278,ARG-42_2016-T277
Support,ARG-42_2016-T28,ARG-42_2016-T32
Support,ARG-42_2016-T283,ARG-42_2016-T284
Support,ARG-42_2016-T286,ARG-42_2016-T287
Support,ARG-42_2016-T289,ARG-42_2016-T287
Support,ARG-42_2016-T29,ARG-42_2016-T28
Support,ARG-42_2016-T300,ARG-42_2016-T299
Support,ARG-42_2016-T302,ARG-42_2016-T300
Support,ARG-42_2016-T310,ARG-42_2016-T309
Support,ARG-42_2016-T312,ARG-42_2016-T309
Support,ARG-42_2016-T327,ARG-42_2016-T326
Support,ARG-42_2016-T348,ARG-42_2016-T349
Support,ARG-42_2016-T35,ARG-42_2016-T34
Support,ARG-42_2016-T350,ARG-42_2016-T349
Support,ARG-42_2016-T351,ARG-42_2016-T352
Support,ARG-42_2016-T352,ARG-42_2016-T353
Support,ARG-42_2016-T353,ARG-42_2016-T355
Support,ARG-42_2016-T355,ARG-42_2016-T356
Support,ARG-42_2016-T358,ARG-42_2016-T359
Support,ARG-42_2016-T36,ARG-42_2016-T37
Support,ARG-42_2016-T361,ARG-42_2016-T360
Support,ARG-42_2016-T363,ARG-42_2016-T365
Support,ARG-42_2016-T364,ARG-42_2016-T366
Support,ARG-42_2016-T367,ARG-42_2016-T368
Support,ARG-42_2016-T368,ARG-42_2016-T374
Support,ARG-42_2016-T370,ARG-42_2016-T383
Support,ARG-42_2016-T371,ARG-42_2016-T385
Support,ARG-42_2016-T372,ARG-42_2016-T371
Support,ARG-42_2016-T379,ARG-42_2016-T381
Support,ARG-42_2016-T38,ARG-42_2016-T37
Support,ARG-42_2016-T388,ARG-42_2016-T387
Support,ARG-42_2016-T39,ARG-42_2016-T36
Support,ARG-42_2016-T395,ARG-42_2016-T393
Support,ARG-42_2016-T396,ARG-42_2016-T393
Support,ARG-42_2016-T397,ARG-42_2016-T393
Support,ARG-42_2016-T398,ARG-42_2016-T397
Support,ARG-42_2016-T400,ARG-42_2016-T401
Support,ARG-42_2016-T401,ARG-42_2016-T402
Support,ARG-42_2016-T402,ARG-42_2016-T403
Support,ARG-42_2016-T406,ARG-42_2016-T405
Support,ARG-42_2016-T407,ARG-42_2016-T406
Support,ARG-42_2016-T408,ARG-42_2016-T410
Support,ARG-42_2016-T414,ARG-42_2016-T480
Support,ARG-42_2016-T421,ARG-42_2016-T422
Support,ARG-42_2016-T422,ARG-42_2016-T495
Support,ARG-42_2016-T423,ARG-42_2016-T496
Support,ARG-42_2016-T425,ARG-42_2016-T423
Support,ARG-42_2016-T426,ARG-42_2016-T504
Support,ARG-42_2016-T432,ARG-42_2016-T433
Support,ARG-42_2016-T438,ARG-42_2016-T437
Support,ARG-42_2016-T439,ARG-42_2016-T438
Support,ARG-42_2016-T442,ARG-42_2016-T446
Support,ARG-42_2016-T443,ARG-42_2016-T444
Support,ARG-42_2016-T444,ARG-42_2016-T445
Support,ARG-42_2016-T445,ARG-42_2016-T446
Support,ARG-42_2016-T448,ARG-42_2016-T447
Support,ARG-42_2016-T45,ARG-42_2016-T46
Support,ARG-42_2016-T452,ARG-42_2016-T451
Support,ARG-42_2016-T453,ARG-42_2016-T452
Support,ARG-42_2016-T454,ARG-42_2016-T453
Support,ARG-42_2016-T458,ARG-42_2016-T459
Support,ARG-42_2016-T46,ARG-42_2016-T47
Support,ARG-42_2016-T461,ARG-42_2016-T462
Support,ARG-42_2016-T463,ARG-42_2016-T462
Support,ARG-42_2016-T465,ARG-42_2016-T464
Support,ARG-42_2016-T466,ARG-42_2016-T467
Support,ARG-42_2016-T472,ARG-42_2016-T471
Support,ARG-42_2016-T477,ARG-42_2016-T476
Support,ARG-42_2016-T478,ARG-42_2016-T477
Support,ARG-42_2016-T481,ARG-42_2016-T480
Support,ARG-42_2016-T483,ARG-42_2016-T484
Support,ARG-42_2016-T499,ARG-42_2016-T500
Support,ARG-42_2016-T501,ARG-42_2016-T500
Support,ARG-42_2016-T502,ARG-42_2016-T501
Support,ARG-42_2016-T503,ARG-42_2016-T499
Support,ARG-42_2016-T510,ARG-42_2016-T509
Support,ARG-42_2016-T512,ARG-42_2016-T446
Support,ARG-42_2016-T513,ARG-42_2016-T446
Support,ARG-42_2016-T514,ARG-42_2016-T446
Support,ARG-42_2016-T515,ARG-42_2016-T446
Support,ARG-42_2016-T516,ARG-42_2016-T446
Support,ARG-42_2016-T517,ARG-42_2016-T446
Support,ARG-42_2016-T529,ARG-42_2016-T624
Support,ARG-42_2016-T532,ARG-42_2016-T533
Support,ARG-42_2016-T534,ARG-42_2016-T535
Support,ARG-42_2016-T535,ARG-42_2016-T626
Support,ARG-42_2016-T536,ARG-42_2016-T539
Support,ARG-42_2016-T543,ARG-42_2016-T542
Support,ARG-42_2016-T556,ARG-42_2016-T555
Support,ARG-42_2016-T557,ARG-42_2016-T556
