relation_type,source_argument_id,target_argument_id
Attack,ARG-15_1988-T124,ARG-15_1988-T125
Attack,ARG-15_1988-T170,ARG-15_1988-T168
Attack,ARG-15_1988-T218,ARG-15_1988-T203
Attack,ARG-15_1988-T261,ARG-15_1988-T256
Attack,ARG-15_1988-T261,ARG-15_1988-T257
Attack,ARG-15_1988-T261,ARG-15_1988-T258
Attack,ARG-15_1988-T261,ARG-15_1988-T259
Attack,ARG-15_1988-T29,ARG-15_1988-T1
Attack,ARG-15_1988-T30,ARG-15_1988-T1
Attack,ARG-15_1988-T332,ARG-15_1988-T331
Attack,ARG-15_1988-T404,ARG-15_1988-T398
Attack,ARG-15_1988-T411,ARG-15_1988-T398
Attack,ARG-15_1988-T414,ARG-15_1988-T399
Attack,ARG-15_1988-T44,ARG-15_1988-T42
Attack,ARG-15_1988-T456,ARG-15_1988-T446
Attack,ARG-15_1988-T508,ARG-15_1988-T506
Attack,ARG-15_1988-T557,ARG-15_1988-T552
Attack,ARG-15_1988-T571,ARG-15_1988-T572
Attack,ARG-15_1988-T581,ARG-15_1988-T575
Attack,ARG-15_1988-T591,ARG-15_1988-T589
Attack,ARG-15_1988-T634,ARG-15_1988-T638
Attack,ARG-15_1988-T671,ARG-15_1988-T669
Attack,ARG-15_1988-T678,ARG-15_1988-T679
Attack,ARG-15_1988-T702,ARG-15_1988-T698
Attack,ARG-15_1988-T80,ARG-15_1988-T71
Equivalent,ARG-15_1988-T179,ARG-15_1988-T177
Equivalent,ARG-15_1988-T188,ARG-15_1988-T192
Equivalent,ARG-15_1988-T232,ARG-15_1988-T226
Equivalent,ARG-15_1988-T242,ARG-15_1988-T232
Equivalent,ARG-15_1988-T346,ARG-15_1988-T362
Equivalent,ARG-15_1988-T372,ARG-15_1988-T367
Equivalent,ARG-15_1988-T382,ARG-15_1988-T383
Equivalent,ARG-15_1988-T398,ARG-15_1988-T384
Equivalent,ARG-15_1988-T404,ARG-15_1988-T411
Equivalent,ARG-15_1988-T448,ARG-15_1988-T446
Equivalent,ARG-15_1988-T449,ARG-15_1988-T448
Equivalent,ARG-15_1988-T453,ARG-15_1988-T454
Equivalent,ARG-15_1988-T527,ARG-15_1988-T528
Equivalent,ARG-15_1988-T548,ARG-15_1988-T547
Equivalent,ARG-15_1988-T7,ARG-15_1988-T8
Support,ARG-15_1988-T104,ARG-15_1988-T99
Support,ARG-15_1988-T120,ARG-15_1988-T123
Support,ARG-15_1988-T123,ARG-15_1988-T125
Support,ARG-15_1988-T133,ARG-15_1988-T132
Support,ARG-15_1988-T135,ARG-15_1988-T133
Support,ARG-15_1988-T140,ARG-15_1988-T135
Support,ARG-15_1988-T146,ARG-15_1988-T145
Support,ARG-15_1988-T153,ARG-15_1988-T148
Support,ARG-15_1988-T159,ARG-15_1988-T163
Support,ARG-15_1988-T16,ARG-15_1988-T8
Support,ARG-15_1988-T160,ARG-15_1988-T159
Support,ARG-15_1988-T163,ARG-15_1988-T164
Support,ARG-15_1988-T165,ARG-15_1988-T164
Support,ARG-15_1988-T169,ARG-15_1988-T168
Support,ARG-15_1988-T17,ARG-15_1988-T8
Support,ARG-15_1988-T171,ARG-15_1988-T170
Support,ARG-15_1988-T174,ARG-15_1988-T170
Support,ARG-15_1988-T175,ARG-15_1988-T174
Support,ARG-15_1988-T177,ARG-15_1988-T176
Support,ARG-15_1988-T180,ARG-15_1988-T176
Support,ARG-15_1988-T181,ARG-15_1988-T176
Support,ARG-15_1988-T182,ARG-15_1988-T176
Support,ARG-15_1988-T183,ARG-15_1988-T179
Support,ARG-15_1988-T190,ARG-15_1988-T188
Support,ARG-15_1988-T20,ARG-15_1988-T21
Support,ARG-15_1988-T204,ARG-15_1988-T203
Support,ARG-15_1988-T205,ARG-15_1988-T206
Support,ARG-15_1988-T206,ARG-15_1988-T203
Support,ARG-15_1988-T212,ARG-15_1988-T211
Support,ARG-15_1988-T215,ARG-15_1988-T213
Support,ARG-15_1988-T233,ARG-15_1988-T232
Support,ARG-15_1988-T262,ARG-15_1988-T264
Support,ARG-15_1988-T272,ARG-15_1988-T275
