relation_type,source_argument_id,target_argument_id
Attack,ARG-46_2020-T112,ARG-46_2020-T113
Attack,ARG-46_2020-T115,ARG-46_2020-T116
Attack,ARG-46_2020-T13,ARG-46_2020-T14
Attack,ARG-46_2020-T132,ARG-46_2020-T139
Attack,ARG-46_2020-T157,ARG-46_2020-T158
Attack,ARG-46_2020-T172,ARG-46_2020-T173
Attack,ARG-46_2020-T177,ARG-46_2020-T180
Attack,ARG-46_2020-T190,ARG-46_2020-T191
Attack,ARG-46_2020-T213,ARG-46_2020-T214
Attack,ARG-46_2020-T222,ARG-46_2020-T223
Attack,ARG-46_2020-T223,ARG-46_2020-T224
Attack,ARG-46_2020-T245,ARG-46_2020-T246
Attack,ARG-46_2020-T274,ARG-46_2020-T275
Attack,ARG-46_2020-T316,ARG-46_2020-T317
Attack,ARG-46_2020-T321,ARG-46_2020-T326
Attack,ARG-46_2020-T334,ARG-46_2020-T335
Attack,ARG-46_2020-T335,ARG-46_2020-T336
Attack,ARG-46_2020-T335,ARG-46_2020-T337
Attack,ARG-46_2020-T335,ARG-46_2020-T338
Attack,ARG-46_2020-T353,ARG-46_2020-T354
Attack,ARG-46_2020-T356,ARG-46_2020-T357
Attack,ARG-46_2020-T359,ARG-46_2020-T360
Attack,ARG-46_2020-T53,ARG-46_2020-T54
Attack,ARG-46_2020-T88,ARG-46_2020-T89
Equivalent,ARG-46_2020-T100,ARG-46_2020-T101
Equivalent,ARG-46_2020-T101,ARG-46_2020-T102
Equivalent,ARG-46_2020-T104,ARG-46_2020-T106
Equivalent,ARG-46_2020-T105,ARG-46_2020-T111
Equivalent,ARG-46_2020-T106,ARG-46_2020-T109
Equivalent,ARG-46_2020-T107,ARG-46_2020-T108
Equivalent,ARG-46_2020-T107,ARG-46_2020-T110
Equivalent,ARG-46_2020-T11,ARG-46_2020-T12
Equivalent,ARG-46_2020-T129,ARG-46_2020-T130
Equivalent,ARG-46_2020-T15,ARG-46_2020-T16
Equivalent,ARG-46_2020-T153,ARG-46_2020-T154
Equivalent,ARG-46_2020-T154,ARG-46_2020-T155
Equivalent,ARG-46_2020-T156,ARG-46_2020-T157
Equivalent,ARG-46_2020-T165,ARG-46_2020-T167
Equivalent,ARG-46_2020-T182,ARG-46_2020-T187
Equivalent,ARG-46_2020-T204,ARG-46_2020-T205
Equivalent,ARG-46_2020-T225,ARG-46_2020-T227
Equivalent,ARG-46_2020-T247,ARG-46_2020-T250
Equivalent,ARG-46_2020-T254,ARG-46_2020-T259
Equivalent,ARG-46_2020-T255,ARG-46_2020-T256
Equivalent,ARG-46_2020-T27,ARG-46_2020-T31
Equivalent,ARG-46_2020-T281,ARG-46_2020-T282
Equivalent,ARG-46_2020-T285,ARG-46_2020-T286
Equivalent,ARG-46_2020-T291,ARG-46_2020-T290
Equivalent,ARG-46_2020-T3,ARG-46_2020-T4
Equivalent,ARG-46_2020-T322,ARG-46_2020-T325
Equivalent,ARG-46_2020-T337,ARG-46_2020-T338
Equivalent,ARG-46_2020-T342,ARG-46_2020-T344
Equivalent,ARG-46_2020-T345,ARG-46_2020-T348
Equivalent,ARG-46_2020-T40,ARG-46_2020-T41
Equivalent,ARG-46_2020-T46,ARG-46_2020-T47
Equivalent,ARG-46_2020-T48,ARG-46_2020-T49
Equivalent,ARG-46_2020-T48,ARG-46_2020-T50
Equivalent,ARG-46_2020-T55,ARG-46_2020-T56
Equivalent,ARG-46_2020-T60,ARG-46_2020-T62
Equivalent,ARG-46_2020-T65,ARG-46_2020-T66
Equivalent,ARG-46_2020-T75,ARG-46_2020-T76
Equivalent,ARG-46_2020-T8,ARG-46_2020-T7
Equivalent,ARG-46_2020-T80,ARG-46_2020-T82
Equivalent,ARG-46_2020-T84,ARG-46_2020-T85
Equivalent,ARG-46_2020-T98,ARG-46_2020-T99
Support,ARG-46_2020-T104,ARG-46_2020-T105
Support,ARG-46_2020-T118,ARG-46_2020-T117
Support,ARG-46_2020-T119,ARG-46_2020-T120
Support,ARG-46_2020-T120,ARG-46_2020-T121
Support,ARG-46_2020-T120,ARG-46_2020-T122
Support,ARG-46_2020-T125,ARG-46_2020-T123
Support,ARG-46_2020-T125,ARG-46_2020-T124
Support,ARG-46_2020-T139,ARG-46_2020-T138
Support,ARG-46_2020-T140,ARG-46_2020-T142
Support,ARG-46_2020-T140,ARG-46_2020-T143
Support,ARG-46_2020-T144,ARG-46_2020-T145
Support,ARG-46_2020-T146,ARG-46_2020-T148
Support,ARG-46_2020-T159,ARG-46_2020-T160
Support,ARG-46_2020-T170,ARG-46_2020-T171
Support,ARG-46_2020-T173,ARG-46_2020-T174
Support,ARG-46_2020-T180,ARG-46_2020-T181
Support,ARG-46_2020-T183,ARG-46_2020-T185
Support,ARG-46_2020-T183,ARG-46_2020-T186
Support,ARG-46_2020-T188,ARG-46_2020-T189
Support,ARG-46_2020-T225,ARG-46_2020-T227
Support,ARG-46_2020-T234,ARG-46_2020-T235
Support,ARG-46_2020-T236,ARG-46_2020-T238
Support,ARG-46_2020-T239,ARG-46_2020-T240
Support,ARG-46_2020-T269,ARG-46_2020-T270
Support,ARG-46_2020-T272,ARG-46_2020-T271
Support,ARG-46_2020-T272,ARG-46_2020-T273
Support,ARG-46_2020-T274,ARG-46_2020-T276
Support,ARG-46_2020-T278,ARG-46_2020-T277
Support,ARG-46_2020-T280,ARG-46_2020-T279
Support,ARG-46_2020-T291,ARG-46_2020-T287
Support,ARG-46_2020-T291,ARG-46_2020-T288
Support,ARG-46_2020-T291,ARG-46_2020-T289
Support,ARG-46_2020-T302,ARG-46_2020-T303
Support,ARG-46_2020-T312,ARG-46_2020-T313
Support,ARG-46_2020-T312,ARG-46_2020-T314
Support,ARG-46_2020-T32,ARG-46_2020-T33
Support,ARG-46_2020-T326,ARG-46_2020-T327
Support,ARG-46_2020-T326,ARG-46_2020-T328
Support,ARG-46_2020-T327,ARG-46_2020-T329
Support,ARG-46_2020-T339,ARG-46_2020-T340
Support,ARG-46_2020-T34,ARG-46_2020-T35
Support,ARG-46_2020-T349,ARG-46_2020-T350
Support,ARG-46_2020-T357,ARG-46_2020-T358
Support,ARG-46_2020-T361,ARG-46_2020-T365
Support,ARG-46_2020-T368,ARG-46_2020-T369
Support,ARG-46_2020-T371,ARG-46_2020-T370
Support,ARG-46_2020-T42,ARG-46_2020-T43
Support,ARG-46_2020-T44,ARG-46_2020-T45
Support,ARG-46_2020-T58,ARG-46_2020-T59
Support,ARG-46_2020-T67,ARG-46_2020-T68
Support,ARG-46_2020-T69,ARG-46_2020-T70
Support,ARG-46_2020-T77,ARG-46_2020-T78
Support,ARG-46_2020-T77,ARG-46_2020-T79
Support,ARG-46_2020-T83,ARG-46_2020-T84
Support,ARG-46_2020-T86,ARG-46_2020-T87
Support,ARG-46_2020-T89,ARG-46_2020-T90
