relation_type,source_argument_id,target_argument_id
Attack,ARG-28_2000-T114,ARG-28_2000-T113
Attack,ARG-28_2000-T129,ARG-28_2000-T128
Attack,ARG-28_2000-T141,ARG-28_2000-T147
Attack,ARG-28_2000-T142,ARG-28_2000-T147
Attack,ARG-28_2000-T143,ARG-28_2000-T147
Attack,ARG-28_2000-T144,ARG-28_2000-T143
Attack,ARG-28_2000-T149,ARG-28_2000-T134
Attack,ARG-28_2000-T149,ARG-28_2000-T147
Attack,ARG-28_2000-T171,ARG-28_2000-T176
Attack,ARG-28_2000-T173,ARG-28_2000-T172
Attack,ARG-28_2000-T184,ARG-28_2000-T193
Attack,ARG-28_2000-T187,ARG-28_2000-T203
Attack,ARG-28_2000-T188,ARG-28_2000-T185
Attack,ARG-28_2000-T191,ARG-28_2000-T192
Attack,ARG-28_2000-T191,ARG-28_2000-T197
Attack,ARG-28_2000-T192,ARG-28_2000-T220
Attack,ARG-28_2000-T196,ARG-28_2000-T197
Attack,ARG-28_2000-T20,ARG-28_2000-T17
Attack,ARG-28_2000-T205,ARG-28_2000-T203
Attack,ARG-28_2000-T211,ARG-28_2000-T210
Attack,ARG-28_2000-T238,ARG-28_2000-T256
Attack,ARG-28_2000-T243,ARG-28_2000-T242
Attack,ARG-28_2000-T247,ARG-28_2000-T251
Attack,ARG-28_2000-T25,ARG-28_2000-T23
Attack,ARG-28_2000-T261,ARG-28_2000-T260
Attack,ARG-28_2000-T268,ARG-28_2000-T267
Attack,ARG-28_2000-T271,ARG-28_2000-T267
Attack,ARG-28_2000-T279,ARG-28_2000-T277
Attack,ARG-28_2000-T281,ARG-28_2000-T273
Attack,ARG-28_2000-T288,ARG-28_2000-T285
Attack,ARG-28_2000-T291,ARG-28_2000-T292
Attack,ARG-28_2000-T293,ARG-28_2000-T292
Attack,ARG-28_2000-T296,ARG-28_2000-T297
Attack,ARG-28_2000-T337,ARG-28_2000-T344
Attack,ARG-28_2000-T348,ARG-28_2000-T336
Attack,ARG-28_2000-T348,ARG-28_2000-T352
Attack,ARG-28_2000-T358,ARG-28_2000-T367
Attack,ARG-28_2000-T360,ARG-28_2000-T350
Attack,ARG-28_2000-T367,ARG-28_2000-T352
Attack,ARG-28_2000-T387,ARG-28_2000-T386
Attack,ARG-28_2000-T399,ARG-28_2000-T400
Attack,ARG-28_2000-T4,ARG-28_2000-T3
Attack,ARG-28_2000-T401,ARG-28_2000-T400
Attack,ARG-28_2000-T403,ARG-28_2000-T402
Attack,ARG-28_2000-T411,ARG-28_2000-T413
Attack,ARG-28_2000-T412,ARG-28_2000-T420
Attack,ARG-28_2000-T419,ARG-28_2000-T420
Attack,ARG-28_2000-T430,ARG-28_2000-T429
Attack,ARG-28_2000-T435,ARG-28_2000-T416
Attack,ARG-28_2000-T437,ARG-28_2000-T435
Attack,ARG-28_2000-T448,ARG-28_2000-T445
Attack,ARG-28_2000-T457,ARG-28_2000-T456
Attack,ARG-28_2000-T464,ARG-28_2000-T463
Attack,ARG-28_2000-T490,ARG-28_2000-T491
Attack,ARG-28_2000-T494,ARG-28_2000-T499
Attack,ARG-28_2000-T498,ARG-28_2000-T494
Attack,ARG-28_2000-T513,ARG-28_2000-T514
Attack,ARG-28_2000-T521,ARG-28_2000-T523
Attack,ARG-28_2000-T534,ARG-28_2000-T535
Attack,ARG-28_2000-T568,ARG-28_2000-T563
Attack,ARG-28_2000-T58,ARG-28_2000-T57
Attack,ARG-28_2000-T581,ARG-28_2000-T582
Attack,ARG-28_2000-T584,ARG-28_2000-T589
Attack,ARG-28_2000-T586,ARG-28_2000-T585
Attack,ARG-28_2000-T601,ARG-28_2000-T602
Attack,ARG-28_2000-T603,ARG-28_2000-T602
Attack,ARG-28_2000-T604,ARG-28_2000-T623
Attack,ARG-28_2000-T608,ARG-28_2000-T609
Attack,ARG-28_2000-T613,ARG-28_2000-T612
Attack,ARG-28_2000-T625,ARG-28_2000-T620
Attack,ARG-28_2000-T626,ARG-28_2000-T632
Attack,ARG-28_2000-T632,ARG-28_2000-T690
Attack,ARG-28_2000-T636,ARG-28_2000-T634
Attack,ARG-28_2000-T643,ARG-28_2000-T645
Attack,ARG-28_2000-T657,ARG-28_2000-T662
Attack,ARG-28_2000-T665,ARG-28_2000-T663
Attack,ARG-28_2000-T667,ARG-28_2000-T669
Attack,ARG-28_2000-T674,ARG-28_2000-T699
Attack,ARG-28_2000-T679,ARG-28_2000-T674
Attack,ARG-28_2000-T683,ARG-28_2000-T680
Attack,ARG-28_2000-T691,ARG-28_2000-T690
Attack,ARG-28_2000-T697,ARG-28_2000-T696
Attack,ARG-28_2000-T70,ARG-28_2000-T71
Attack,ARG-28_2000-T703,ARG-28_2000-T708
Attack,ARG-28_2000-T705,ARG-28_2000-T706
Attack,ARG-28_2000-T707,ARG-28_2000-T703
Attack,ARG-28_2000-T719,ARG-28_2000-T720
Attack,ARG-28_2000-T736,ARG-28_2000-T733
Attack,ARG-28_2000-T757,ARG-28_2000-T758
Attack,ARG-28_2000-T773,ARG-28_2000-T769
Attack,ARG-28_2000-T775,ARG-28_2000-T773
Attack,ARG-28_2000-T78,ARG-28_2000-T64
Attack,ARG-28_2000-T792,ARG-28_2000-T791
Attack,ARG-28_2000-T792,ARG-28_2000-T793
Attack,ARG-28_2000-T793,ARG-28_2000-T794
Attack,ARG-28_2000-T813,ARG-28_2000-T794
