relation_type,source_argument_id,target_argument_id
Attack,ARG-10_1984-T108,ARG-10_1984-T171
Attack,ARG-10_1984-T108,ARG-10_1984-T99
Attack,ARG-10_1984-T19,ARG-10_1984-T65
Attack,ARG-10_1984-T310,ARG-10_1984-T239
Attack,ARG-10_1984-T332,ARG-10_1984-T359
Attack,ARG-10_1984-T340,ARG-10_1984-T323
Attack,ARG-10_1984-T371,ARG-10_1984-T354
Attack,ARG-10_1984-T372,ARG-10_1984-T354
Attack,ARG-10_1984-T395,ARG-10_1984-T354
Attack,ARG-10_1984-T42,ARG-10_1984-T39
Attack,ARG-10_1984-T531,ARG-10_1984-T517
Attack,ARG-10_1984-T536,ARG-10_1984-T517
Attack,ARG-10_1984-T551,ARG-10_1984-T545
Attack,ARG-10_1984-T560,ARG-10_1984-T587
Attack,ARG-10_1984-T612,ARG-10_1984-T625
Attack,ARG-10_1984-T65,ARG-10_1984-T61
Equivalent,ARG-10_1984-T124,ARG-10_1984-T125
Equivalent,ARG-10_1984-T150,ARG-10_1984-T124
Equivalent,ARG-10_1984-T150,ARG-10_1984-T125
Equivalent,ARG-10_1984-T172,ARG-10_1984-T105
Equivalent,ARG-10_1984-T34,ARG-10_1984-T96
Support,ARG-10_1984-T10,ARG-10_1984-T61
Support,ARG-10_1984-T100,ARG-10_1984-T120
Support,ARG-10_1984-T104,ARG-10_1984-T99
Support,ARG-10_1984-T105,ARG-10_1984-T171
Support,ARG-10_1984-T105,ARG-10_1984-T99
Support,ARG-10_1984-T106,ARG-10_1984-T171
Support,ARG-10_1984-T106,ARG-10_1984-T99
Support,ARG-10_1984-T109,ARG-10_1984-T173
Support,ARG-10_1984-T113,ARG-10_1984-T137
Support,ARG-10_1984-T116,ARG-10_1984-T118
Support,ARG-10_1984-T117,ARG-10_1984-T118
Support,ARG-10_1984-T120,ARG-10_1984-T100
Support,ARG-10_1984-T124,ARG-10_1984-T126
Support,ARG-10_1984-T125,ARG-10_1984-T126
Support,ARG-10_1984-T126,ARG-10_1984-T102
Support,ARG-10_1984-T126,ARG-10_1984-T103
Support,ARG-10_1984-T128,ARG-10_1984-T129
Support,ARG-10_1984-T128,ARG-10_1984-T130
Support,ARG-10_1984-T128,ARG-10_1984-T152
Support,ARG-10_1984-T129,ARG-10_1984-T152
Support,ARG-10_1984-T132,ARG-10_1984-T131
Support,ARG-10_1984-T134,ARG-10_1984-T153
Support,ARG-10_1984-T136,ARG-10_1984-T137
Support,ARG-10_1984-T138,ARG-10_1984-T113
Support,ARG-10_1984-T139,ARG-10_1984-T113
Support,ARG-10_1984-T14,ARG-10_1984-T19
Support,ARG-10_1984-T145,ARG-10_1984-T100
Support,ARG-10_1984-T145,ARG-10_1984-T146
Support,ARG-10_1984-T146,ARG-10_1984-T113
Support,ARG-10_1984-T15,ARG-10_1984-T14
Support,ARG-10_1984-T150,ARG-10_1984-T126
Support,ARG-10_1984-T155,ARG-10_1984-T153
Support,ARG-10_1984-T156,ARG-10_1984-T134
Support,ARG-10_1984-T158,ARG-10_1984-T134
Support,ARG-10_1984-T158,ARG-10_1984-T135
Support,ARG-10_1984-T159,ARG-10_1984-T135
Support,ARG-10_1984-T159,ARG-10_1984-T158
Support,ARG-10_1984-T16,ARG-10_1984-T17
Support,ARG-10_1984-T165,ARG-10_1984-T168
Support,ARG-10_1984-T17,ARG-10_1984-T14
Support,ARG-10_1984-T170,ARG-10_1984-T169
Support,ARG-10_1984-T170,ARG-10_1984-T171
Support,ARG-10_1984-T170,ARG-10_1984-T99
Support,ARG-10_1984-T180,ARG-10_1984-T213
Support,ARG-10_1984-T182,ARG-10_1984-T185
Support,ARG-10_1984-T183,ARG-10_1984-T182
Support,ARG-10_1984-T185,ARG-10_1984-T182
Support,ARG-10_1984-T188,ARG-10_1984-T221
Support,ARG-10_1984-T191,ARG-10_1984-T189
Support,ARG-10_1984-T192,ARG-10_1984-T193
Support,ARG-10_1984-T193,ARG-10_1984-T196
Support,ARG-10_1984-T193,ARG-10_1984-T210
Support,ARG-10_1984-T194,ARG-10_1984-T193
Support,ARG-10_1984-T197,ARG-10_1984-T199
Support,ARG-10_1984-T198,ARG-10_1984-T202
Support,ARG-10_1984-T199,ARG-10_1984-T202
Support,ARG-10_1984-T20,ARG-10_1984-T68
Support,ARG-10_1984-T200,ARG-10_1984-T199
Support,ARG-10_1984-T201,ARG-10_1984-T199
Support,ARG-10_1984-T204,ARG-10_1984-T226
Support,ARG-10_1984-T205,ARG-10_1984-T189
Support,ARG-10_1984-T205,ARG-10_1984-T191
Support,ARG-10_1984-T207,ARG-10_1984-T189
Support,ARG-10_1984-T208,ARG-10_1984-T207
Support,ARG-10_1984-T210,ARG-10_1984-T195
Support,ARG-10_1984-T211,ARG-10_1984-T210
Support,ARG-10_1984-T212,ARG-10_1984-T210
Support,ARG-10_1984-T217,ARG-10_1984-T218
Support,ARG-10_1984-T218,ARG-10_1984-T217
Support,ARG-10_1984-T22,ARG-10_1984-T21
Support,ARG-10_1984-T224,ARG-10_1984-T225
Support,ARG-10_1984-T227,ARG-10_1984-T226
Support,ARG-10_1984-T228,ARG-10_1984-T185
Support,ARG-10_1984-T228,ARG-10_1984-T187
Support,ARG-10_1984-T231,ARG-10_1984-T230
Support,ARG-10_1984-T231,ARG-10_1984-T292
Support,ARG-10_1984-T233,ARG-10_1984-T232
Support,ARG-10_1984-T233,ARG-10_1984-T292
Support,ARG-10_1984-T235,ARG-10_1984-T234
Support,ARG-10_1984-T237,ARG-10_1984-T238
Support,ARG-10_1984-T237,ARG-10_1984-T294
Support,ARG-10_1984-T239,ARG-10_1984-T296
Support,ARG-10_1984-T24,ARG-10_1984-T86
Support,ARG-10_1984-T243,ARG-10_1984-T242
Support,ARG-10_1984-T244,ARG-10_1984-T310
Support,ARG-10_1984-T245,ARG-10_1984-T246
Support,ARG-10_1984-T246,ARG-10_1984-T245
Support,ARG-10_1984-T251,ARG-10_1984-T250
Support,ARG-10_1984-T252,ARG-10_1984-T250
Support,ARG-10_1984-T253,ARG-10_1984-T250
Support,ARG-10_1984-T254,ARG-10_1984-T256
Support,ARG-10_1984-T258,ARG-10_1984-T257
Support,ARG-10_1984-T260,ARG-10_1984-T277
Support,ARG-10_1984-T261,ARG-10_1984-T259
Support,ARG-10_1984-T262,ARG-10_1984-T259
Support,ARG-10_1984-T263,ARG-10_1984-T277
Support,ARG-10_1984-T264,ARG-10_1984-T277
Support,ARG-10_1984-T265,ARG-10_1984-T277
Support,ARG-10_1984-T272,ARG-10_1984-T270
Support,ARG-10_1984-T273,ARG-10_1984-T270
Support,ARG-10_1984-T277,ARG-10_1984-T267
Support,ARG-10_1984-T284,ARG-10_1984-T283
Support,ARG-10_1984-T291,ARG-10_1984-T290
Support,ARG-10_1984-T291,ARG-10_1984-T292
Support,ARG-10_1984-T294,ARG-10_1984-T237
Support,ARG-10_1984-T294,ARG-10_1984-T238
Support,ARG-10_1984-T30,ARG-10_1984-T32
Support,ARG-10_1984-T301,ARG-10_1984-T303
Support,ARG-10_1984-T303,ARG-10_1984-T299
Support,ARG-10_1984-T307,ARG-10_1984-T305
Support,ARG-10_1984-T315,ARG-10_1984-T316
Support,ARG-10_1984-T317,ARG-10_1984-T316
Support,ARG-10_1984-T319,ARG-10_1984-T320
Support,ARG-10_1984-T32,ARG-10_1984-T30
Support,ARG-10_1984-T320,ARG-10_1984-T321
Support,ARG-10_1984-T322,ARG-10_1984-T323
Support,ARG-10_1984-T327,ARG-10_1984-T354
Support,ARG-10_1984-T328,ARG-10_1984-T354
Support,ARG-10_1984-T329,ARG-10_1984-T366
Support,ARG-10_1984-T331,ARG-10_1984-T329
Support,ARG-10_1984-T334,ARG-10_1984-T371
Support,ARG-10_1984-T334,ARG-10_1984-T372
Support,ARG-10_1984-T335,ARG-10_1984-T371
Support,ARG-10_1984-T335,ARG-10_1984-T372
Support,ARG-10_1984-T340,ARG-10_1984-T341
Support,ARG-10_1984-T342,ARG-10_1984-T343
Support,ARG-10_1984-T346,ARG-10_1984-T345
Support,ARG-10_1984-T347,ARG-10_1984-T382
Support,ARG-10_1984-T348,ARG-10_1984-T382
Support,ARG-10_1984-T353,ARG-10_1984-T352
Support,ARG-10_1984-T355,ARG-10_1984-T354
Support,ARG-10_1984-T37,ARG-10_1984-T96
Support,ARG-10_1984-T371,ARG-10_1984-T401
Support,ARG-10_1984-T372,ARG-10_1984-T401
Support,ARG-10_1984-T373,ARG-10_1984-T371
Support,ARG-10_1984-T373,ARG-10_1984-T372
Support,ARG-10_1984-T374,ARG-10_1984-T371
Support,ARG-10_1984-T374,ARG-10_1984-T372
Support,ARG-10_1984-T375,ARG-10_1984-T374
Support,ARG-10_1984-T376,ARG-10_1984-T371
Support,ARG-10_1984-T376,ARG-10_1984-T372
Support,ARG-10_1984-T377,ARG-10_1984-T341
Support,ARG-10_1984-T38,ARG-10_1984-T39
Support,ARG-10_1984-T382,ARG-10_1984-T383
Support,ARG-10_1984-T383,ARG-10_1984-T381
Support,ARG-10_1984-T383,ARG-10_1984-T382
Support,ARG-10_1984-T386,ARG-10_1984-T350
Support,ARG-10_1984-T386,ARG-10_1984-T385
Support,ARG-10_1984-T390,ARG-10_1984-T349
Support,ARG-10_1984-T391,ARG-10_1984-T390
Support,ARG-10_1984-T392,ARG-10_1984-T391
Support,ARG-10_1984-T393,ARG-10_1984-T391
Support,ARG-10_1984-T395,ARG-10_1984-T396
Support,ARG-10_1984-T397,ARG-10_1984-T319
Support,ARG-10_1984-T397,ARG-10_1984-T398
Support,ARG-10_1984-T4,ARG-10_1984-T55
Support,ARG-10_1984-T40,ARG-10_1984-T39
Support,ARG-10_1984-T403,ARG-10_1984-T402
Support,ARG-10_1984-T405,ARG-10_1984-T428
Support,ARG-10_1984-T406,ARG-10_1984-T407
Support,ARG-10_1984-T408,ARG-10_1984-T434
Support,ARG-10_1984-T409,ARG-10_1984-T452
Support,ARG-10_1984-T414,ARG-10_1984-T417
Support,ARG-10_1984-T414,ARG-10_1984-T418
Support,ARG-10_1984-T417,ARG-10_1984-T414
Support,ARG-10_1984-T417,ARG-10_1984-T418
Support,ARG-10_1984-T418,ARG-10_1984-T414
Support,ARG-10_1984-T418,ARG-10_1984-T417
Support,ARG-10_1984-T42,ARG-10_1984-T87
Support,ARG-10_1984-T420,ARG-10_1984-T403
Support,ARG-10_1984-T423,ARG-10_1984-T424
Support,ARG-10_1984-T429,ARG-10_1984-T430
Support,ARG-10_1984-T43,ARG-10_1984-T44
Support,ARG-10_1984-T433,ARG-10_1984-T408
Support,ARG-10_1984-T437,ARG-10_1984-T438
Support,ARG-10_1984-T44,ARG-10_1984-T43
Support,ARG-10_1984-T441,ARG-10_1984-T444
Support,ARG-10_1984-T442,ARG-10_1984-T448
Support,ARG-10_1984-T447,ARG-10_1984-T448
Support,ARG-10_1984-T449,ARG-10_1984-T450
Support,ARG-10_1984-T453,ARG-10_1984-T452
Support,ARG-10_1984-T454,ARG-10_1984-T456
Support,ARG-10_1984-T456,ARG-10_1984-T454
Support,ARG-10_1984-T458,ARG-10_1984-T493
Support,ARG-10_1984-T462,ARG-10_1984-T461
Support,ARG-10_1984-T463,ARG-10_1984-T461
Support,ARG-10_1984-T463,ARG-10_1984-T464
Support,ARG-10_1984-T465,ARG-10_1984-T539
Support,ARG-10_1984-T466,ARG-10_1984-T505
Support,ARG-10_1984-T467,ARG-10_1984-T509
Support,ARG-10_1984-T473,ARG-10_1984-T469
Support,ARG-10_1984-T475,ARG-10_1984-T474
Support,ARG-10_1984-T475,ARG-10_1984-T516
Support,ARG-10_1984-T477,ARG-10_1984-T474
Support,ARG-10_1984-T477,ARG-10_1984-T514
Support,ARG-10_1984-T477,ARG-10_1984-T516
Support,ARG-10_1984-T478,ARG-10_1984-T474
Support,ARG-10_1984-T478,ARG-10_1984-T516
Support,ARG-10_1984-T479,ARG-10_1984-T481
Support,ARG-10_1984-T481,ARG-10_1984-T479
Support,ARG-10_1984-T482,ARG-10_1984-T517
Support,ARG-10_1984-T487,ARG-10_1984-T486
Support,ARG-10_1984-T494,ARG-10_1984-T493
Support,ARG-10_1984-T497,ARG-10_1984-T461
Support,ARG-10_1984-T501,ARG-10_1984-T465
Support,ARG-10_1984-T504,ARG-10_1984-T502
Support,ARG-10_1984-T509,ARG-10_1984-T467
Support,ARG-10_1984-T509,ARG-10_1984-T502
Support,ARG-10_1984-T511,ARG-10_1984-T512
Support,ARG-10_1984-T513,ARG-10_1984-T473
Support,ARG-10_1984-T515,ARG-10_1984-T474
Support,ARG-10_1984-T515,ARG-10_1984-T477
Support,ARG-10_1984-T515,ARG-10_1984-T516
Support,ARG-10_1984-T523,ARG-10_1984-T485
Support,ARG-10_1984-T526,ARG-10_1984-T524
Support,ARG-10_1984-T531,ARG-10_1984-T530
Support,ARG-10_1984-T532,ARG-10_1984-T536
Support,ARG-10_1984-T540,ARG-10_1984-T569
Support,ARG-10_1984-T541,ARG-10_1984-T570
Support,ARG-10_1984-T543,ARG-10_1984-T542
Support,ARG-10_1984-T548,ARG-10_1984-T552
Support,ARG-10_1984-T548,ARG-10_1984-T576
Support,ARG-10_1984-T55,ARG-10_1984-T4
Support,ARG-10_1984-T556,ARG-10_1984-T557
Support,ARG-10_1984-T560,ARG-10_1984-T561
Support,ARG-10_1984-T564,ARG-10_1984-T589
Support,ARG-10_1984-T565,ARG-10_1984-T589
Support,ARG-10_1984-T567,ARG-10_1984-T566
Support,ARG-10_1984-T568,ARG-10_1984-T569
Support,ARG-10_1984-T572,ARG-10_1984-T540
Support,ARG-10_1984-T573,ARG-10_1984-T543
Support,ARG-10_1984-T582,ARG-10_1984-T553
Support,ARG-10_1984-T584,ARG-10_1984-T586
Support,ARG-10_1984-T586,ARG-10_1984-T587
Support,ARG-10_1984-T588,ARG-10_1984-T552
Support,ARG-10_1984-T589,ARG-10_1984-T566
