argument_id,role,text,original_label,T_id,start_char,end_char,speaker,date,embedding
ARG-18_1992-T19,Claim,"Bill Clinton's economic plan and his agenda will make matters much, much worse",Claim,T19,3733,3811,QUAYLE,1992-10-13,"[-0.00565, 0.041069, 0.036969, -0.020569, 0.028091, -0.011665, -0.043958, -0.018038, -0.062562, -0.024099, -0.055517, 0.021934, -0.052739, -0.058046, 0.039148, 0.043851, 0.031384, -0.000243, -0.067976, 0.092227, 0.064138, 0.069984, -0.010068, -0.019529, -0.027339, -0.001652, -0.046747, -0.049387, -0.008894, -0.016088, 0.087145, 0.044069, -0.029145, 0.040829, 0.025688, -0.039067, 0.009503, 0.113904, 0.051547, -0.052236, -0.061381, -0.041142, -0.101826, -0.02684, -0.012557, 0.025191, 0.027524, -0.011718, -0.029117, 0.002594, -0.094292, -0.018234, -0.004103, -0.045884, 0.057706, -0.010374, -0.021419, 0.069587, 0.057008, -0.013223, -0.086047, -0.045388, 0.039005, 0.023206, 0.003578, 0.006593, -0.01059, -0.002518, -0.075338, 0.037241, 0.026733, 0.010785, -0.058522, -0.062967, 0.026473, -0.069149, 0.09878, 0.071889, 0.037753, -0.039628, -0.001461, 0.03558, -0.010884, -0.018594, 0.000997, -0.11432, -0.053119, -0.088143, 0.009738, -0.006797, -0.00862, -0.127706, 0.054086, -0.01836, 0.032751, 0.065966, -0.072526, -0.098192, -0.046727, 0.013743, -0.03787, 0.037169, -0.018133, 0.031882, 0.080547, 0.020752, -0.049642, -0.028957, 0.002504, 0.018985, 0.080695, -0.038179, 0.014752, -0.047882, -0.018322, -0.020079, 0.064033, 0.020181, -0.041771, 0.030489, 0.025447, -0.01522, -0.026272, 0.051808, -0.008373, -0.08869, -0.030045, 0.0, -0.00499, -0.056435, 0.008705, -0.055297, 0.032141, 0.057036, 0.027258, -0.006015, -0.015521, 0.018693, -0.021085, 0.073139, 0.022537, 0.172978, -0.016806, -0.110974, -0.008491, 0.048698, -0.027406, 0.078311, -0.0531, 0.026845, 0.060174, -0.007264, 0.034981, -0.019299, 0.036377, -0.025816, -0.035243, 0.000556, 0.00874, 0.001077, -0.038554, -0.019295, -0.002158, 0.024148, -0.027416, -0.014906, -0.03974, -0.067539, 0.022105, 0.079808, 0.014137, 0.037826, 0.001587, -0.010641, 0.098872, 0.009846, 0.025771, -0.009857, -0.0367, -0.009613, -0.027231, -0.070985, -0.03943, -0.033469, 0.013575, -0.112024, 0.010744, 0.022178, 0.038525, -0.097575, -0.01928, 0.035708, -0.047134, 0.057122, -0.006188, -0.035208, -0.011118, 0.053035, -0.01685, 0.009316, 0.012854, 0.052568, 0.013353, 0.148826, -0.02633, -0.003889, 0.000941, -0.016082, -0.021138, 0.001582, 0.117798, -0.079828, -0.009514, 0.078268, 0.013466, 0.067, 0.096497, -0.053651, -0.09921, 0.019016, 0.073014, 0.048173, 0.051108, -0.0, -0.060653, 0.028816, 0.023481, 0.083633, 0.04891, -0.023974, 0.024091, -0.096664, 0.049554, 0.010913, -0.022804, 0.063966, -0.026132, 0.063352, 0.088943, -0.030651, 0.042454, -0.062096, -0.010379, -0.002739, -0.070274, 0.097013, -0.047509, 0.151863, -0.049603, -0.036309, 0.01897, -0.110783, 0.034966, -0.044137, -0.104848, 0.023664, -0.044679, 0.016024, -0.003687, 0.080955, -0.043472, -0.114151, -0.043463, -0.011643, 0.136415, 0.00579, -0.013336, -0.018757, -0.024993, -0.022065, -0.022121, 0.103669, -0.004466, -0.019103, -0.033192, 0.099637, -0.026734, 0.077001, 0.025392, -0.006232, 0.022874, -0.100116, 0.012196, 0.019993, -0.025859, -0.02174, 0.056951, -0.030854, -0.010826, 0.026764, -0.076159, -0.040217, 0.08992, -0.055218, 0.008269, -0.116124, -0.060737, 0.05671, -0.050899, 0.010117, 0.044719, -0.029745, 0.045876, 0.04235, 0.09106, -0.041747, -0.032166, -0.100645, -0.045513, 0.030378, 0.001056, -0.017815, -0.057481, 0.04487, -0.085344, -0.063626, 0.000374, 0.003867, 0.004398, -0.0, 0.011286, -0.074958, 0.037956, -0.002337, 0.012437, -0.069244, -0.075343, -0.002341, 0.013785, 0.053352, 0.093123, 0.054731, -0.026028, -0.013542, -0.007847, 0.066966, -0.036377, -0.028917, -0.013583, -0.016601, -0.051094, 0.021856, -0.047316, 0.054211, 0.034238, 0.015293, 0.016856, 0.112629, -0.009968, 0.002885, -0.00461, 0.037108, -0.078481, -0.052961, 0.028364, -0.067512, -0.05563, -0.00102, 0.076635, 0.029804, -0.036644, 0.047362, -0.027351, 0.018483, -0.081497, -0.066742, 0.050171, -0.017861, -0.032059, -0.078443, -0.007019, 0.082796, 0.074599, -0.005385, 0.054701, -0.005974, -0.105813, -0.037268, -0.043935, 0.004195, 0.071365, -0.010375, 0.053908, -0.031162]"
ARG-18_1992-T19,Premise,he will raise your taxes,Premise,T20,3815,3839,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,he will increase spending,Premise,T21,3841,3866,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,he will make government bigger,Premise,T22,3868,3898,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,jobs will be lost,Premise,T23,3900,3917,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,Let us look at the agendas,Premise,T25,4023,4049,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,Bill Clinton wants to raise taxes,Premise,T27,4099,4132,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,Bill Clinton is opposed to it,Premise,T29,4185,4214,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,Bill Clinton wants the status quo,Premise,T31,4276,4309,QUAYLE,1992-10-13,
ARG-18_1992-T19,Premise,Bill Clinton wants to ration health care,Premise,T33,4353,4393,QUAYLE,1992-10-13,
